sec,nanosec,positions,velocities,efforts
1715151138,944821315,"array('d', [0.0033468334130088424, -0.783255568057473, -0.0006269286927341809, -2.3552845954200032, -0.00230261598379654, 1.5742218802952177, 0.7747382117652286, 0.01596028357744217, 0.01596028357744217])","array('d', [-0.0002569876032363764, -0.0007222979133103772, -0.0001451673263462371, -0.0013514459566168996, 0.00041972507506849333, 0.0012934541665627426, 0.0012407374540811368, 0.0, 0.0])","array('d', [-0.27734413743019104, -4.239759922027588, -0.38233497738838196, 22.58145523071289, 0.9774510860443115, 2.2003214359283447, -0.0030377209186553955, 0.0, 0.0])"
1715151139,11339489,"array('d', [0.0033487973695581325, -0.7832526640966085, -0.0006266396823010991, -2.3552801204906104, -0.002304571244348244, 1.5742212384701701, 0.7747367651580084, 0.015959955751895905, 0.015959955751895905])","array('d', [0.00044078881131137833, 6.82918915900551e-05, 0.00047252895273345934, -0.000747130915630024, -0.0010488123269635824, -0.00016557309266732186, -0.0008410313098078097, 0.0, 0.0])","array('d', [-0.27734413743019104, -4.263563632965088, -0.38233497738838196, 22.52988052368164, 0.9774510860443115, 2.2067301273345947, 0.0033709704875946045, 0.0, 0.0])"
1715151139,77978400,"array('d', [0.003348981364498953, -0.7832502441693188, -0.0006290260126815064, -2.355276998485343, -0.0023023054346978365, 1.5742218788354727, 0.7747364615413448, 0.015959955751895905, 0.015959955751895905])","array('d', [0.0010569082373948777, 0.0008658255443459615, -0.0008865590565378025, 0.0014836504871188834, 0.00041842120632715673, 0.0005067357911936784, 0.0007144272801555532, 0.0, 0.0])","array('d', [-0.27734413743019104, -4.287367343902588, -0.35456398129463196, 22.50607681274414, 0.9774510860443115, 2.2003214359283447, 0.029921263456344604, 0.0, 0.0])"
1715151139,144706509,"array('d', [0.0033466930863236322, -0.7832542177242611, -0.0006269549958898582, -2.3552828359634943, -0.0023044614915415, 1.5742211211692634, 0.7747372417257701, 0.015959955751895905, 0.015959955751895905])","array('d', [0.0003627056434684202, -0.0004092101095541557, -0.00013047057418146002, -0.001043747383915002, -0.0016553012899226092, 0.00011557302889726505, -3.449422788991889e-05, 0.0, 0.0])","array('d', [-0.27734413743019104, -4.239759922027588, -0.38233497738838196, 22.55765151977539, 0.9838597774505615, 2.2067301273345947, -0.0030377209186553955, 0.0, 0.0])"
1715151139,211308982,"array('d', [0.0033492706890447953, -0.7832564530877424, -0.0006269543464273886, -2.3552783651750797, -0.00230382608068495, 1.5742164664257319, 0.7747325466143438, 0.015959955751895905, 0.015959955751895905])","array('d', [0.0003859595604585052, -0.0008132480052531976, 0.00038724972117346447, 0.00023713426893726502, 0.0007757980712940117, -6.211395604985824e-05, -0.0007273074954781773, 0.0, 0.0])","array('d', [-0.30114784836769104, -4.211988925933838, -0.38233497738838196, 22.50607681274414, 0.9902684688568115, 2.2460978031158447, 0.0628802478313446, 0.0, 0.0])"
1715151139,278007556,"array('d', [0.0033455630881658563, -0.7832644415222155, -0.000629008662995475, -2.355269462966248, -0.0023129095694754713, 1.574250184017154, 0.7747378726482835, 0.015959955751895905, 0.015959955751895905])","array('d', [0.0009134171380374003, -0.0009513186140553829, -0.00025741690990088885, 0.0019192264641155249, -0.00223719602801042, -8.195714882502816e-06, -0.0008645177293495532, 0.0, 0.0])","array('d', [-0.24957314133644104, -4.164381504058838, -0.35456398129463196, 22.37912368774414, 1.0580174922943115, 2.0007364749908447, -0.009446412324905396, 0.0, 0.0])"
1715151139,344631429,"array('d', [0.00335071923595001, -0.7832035704485164, -0.0006269554289168395, -2.3552684137354865, -0.0023085699071206125, 1.5742467523118606, 0.7747406987642824, 0.015959955751895905, 0.015959955751895905])","array('d', [0.0003026405300015397, 0.0012796923233047404, 0.00031418531419516026, -0.002404656431111044, -0.00033830531713783325, 0.0006832793091635942, 0.0017833466894967625, 0.0, 0.0])","array('d', [-0.32495155930519104, -4.640455722808838, -0.38233497738838196, 22.58145523071289, 0.9902684688568115, 2.0675699710845947, -0.023179322481155396, 0.0, 0.0])"
1715151139,411275524,"array('d', [0.0034709008134293966, -0.7828022747120633, -0.0005680367814422166, -2.35533360981641, -0.002302028999961784, 1.5742541415831754, 0.7747387462320953, 0.015959955751895905, 0.015959955751895905])","array('d', [0.004601142088306629, 0.010547073091580254, 0.0008743363085402251, -0.0010659450981504255, 0.001317149998065135, 0.001535981015140537, -0.0002810441364376416, 0.0, 0.0])","array('d', [-0.5788577795028687, -4.818983554840088, -0.7869980335235596, 23.11703872680664, 0.9362523555755615, 2.0474283695220947, -0.016770631074905396, 0.0, 0.0])"
1715151139,477995074,"array('d', [0.004619902449297466, -0.7809798769822315, -2.018532995325993e-05, -2.355573606597011, -0.002290850069573771, 1.5742573984324129, 0.7747424931206428, 0.015959955751895905, 0.015959955751895905])","array('d', [0.02538866106709365, 0.04295063275540056, 0.01592544883253915, -0.0034490930875042173, -0.0006042056453255811, 0.0019183185935525572, 0.0008320094923513506, 0.0, 0.0])","array('d', [-0.6026614904403687, -4.715834140777588, -0.8623764514923096, 23.09323501586914, 0.8822362422943115, 2.0208780765533447, -0.016770631074905396, 0.0, 0.0])"
1715151139,544875921,"array('d', [0.006714394442985543, -0.7766982870840718, 0.0010033359097138656, -2.355706601037872, -0.0022866474176271427, 1.5742758963666956, 0.7747339826719151, 0.015959955751895905, 0.015959955751895905])","array('d', [0.03469012444380958, 0.09022713561112451, 0.016878834963247227, -0.0033133263657786627, 0.0016563638538992166, 0.0006511270492061689, -0.0011318442950868683, 0.0, 0.0])","array('d', [-0.6026614904403687, -4.565077304840088, -0.8901474475860596, 23.27176284790039, 0.8758275508880615, 1.9879190921783447, 0.023512572050094604, 0.0, 0.0])"
