sec,nanosec,positions,velocities,efforts
1715152622,671401951,"array('d', [-0.0013776040410957984, -0.783879347198461, -0.0006812212469198278, -2.3538212353085197, 0.005637687816889859, 1.5747220007090206, 0.7758591888526781, 0.015965865924954414, 0.015965865924954414])","array('d', [0.0002070942898535009, -0.0008634201092474359, -0.0010547930640528768, -0.0014069716012695224, -0.0006005351780786376, -0.0001130114136061554, 0.000847752905683792, 0.0, 0.0])","array('d', [0.00036582350730895996, -4.112806797027588, -0.35456398129463196, 22.32754898071289, 0.6121556758880615, 2.2268717288970947, 0.043654173612594604, 0.0, 0.0])"
1715152622,738070794,"array('d', [-0.001378891701441607, -0.7838756337013139, -0.0006776822817096907, -2.353817398353047, 0.0056417200066781765, 1.574719488014688, 0.7758573710878742, 0.015965865924954414, 0.015965865924954414])","array('d', [3.600105593600645e-05, 9.774358806380982e-05, 7.404064933290422e-05, -0.0003493360683853903, -0.00016683196536308037, -0.0007438876107824959, 0.000488308801294049, 0.0, 0.0])","array('d', [0.02813681960105896, -4.164381504058838, -0.42994239926338196, 22.27597427368164, 0.6057469844818115, 2.2195475101470947, 0.050062865018844604, 0.0, 0.0])"
1715152622,804695299,"array('d', [-0.0013785683724660714, -0.7838756338083114, -0.0006748891685336105, -2.3538153083869338, 0.005640805563599229, 1.5747211644086037, 0.7758602339697329, 0.015965865924954414, 0.015965865924954414])","array('d', [0.0007099507775531402, 0.0010595344063920055, 0.0009837680654184036, 0.0004253063306242005, -0.0008753843164530887, 0.0005109982439871139, 0.0012866582195230855, 0.0, 0.0])","array('d', [0.02813681960105896, -4.164381504058838, -0.45771339535713196, 22.27597427368164, 0.6121556758880615, 2.2067301273345947, 0.017103880643844604, 0.0, 0.0])"
1715152622,871306002,"array('d', [-0.0013997693785862543, -0.7838715062884586, -0.000764016933407574, -2.3538182011791777, 0.005622373180611502, 1.5747268040671019, 0.7758616096225315, 0.015965865924954414, 0.015965865924954414])","array('d', [0.0007283354680039157, -0.0007726445628649746, 0.0005700178278871055, 0.0004729035343575946, -0.0007749575631209352, -0.00056477564329203, 0.0017943971266735216, 0.0, 0.0])","array('d', [0.23046836256980896, -4.211988925933838, -0.25538185238838196, 22.32754898071289, 0.7275121212005615, 2.1865885257720947, 0.050062865018844604, 0.0, 0.0])"
1715152622,938136656,"array('d', [-0.001432391403256606, -0.7838842057255404, -0.0011656948539468283, -2.353747996537242, 0.00560090357827928, 1.5747621255558564, 0.7758723419192023, 0.015965865924954414, 0.015965865924954414])","array('d', [0.0014155372550969589, 0.0006643070661283502, -0.013176419873437869, 0.003667819520459253, 0.0018445717689857092, 0.0025006987657247488, 0.0007286812560898014, 0.0, 0.0])","array('d', [0.40502890944480896, -4.089003086090088, -0.12842872738838196, 21.96652603149414, 0.7073705196380615, 1.9540445804595947, -0.0762799084186554, 0.0, 0.0])"
1715152623,4899323,"array('d', [-0.0014067512408462539, -0.7836825310075909, -0.0015512192947298752, -2.3537518055458913, 0.005642232845871752, 1.5748336766851858, 0.7760012655908181, 0.015965865924954414, 0.015965865924954414])","array('d', [0.003198690446754961, 0.012256292286349346, 0.005570710840534201, -0.003985076163933787, 0.001396235534359709, 0.001341089230930616, 0.008999406230570065, 0.0, 0.0])","array('d', [0.07971152663230896, -4.715834140777588, -0.7354233264923096, 22.83536148071289, 0.5114476680755615, 1.8881266117095947, -0.2950909435749054, 0.0, 0.0])"
1715152623,71370729,"array('d', [-0.0013798455548150166, -0.7810990192280773, 2.3612402328748662e-06, -2.3542095391368294, 0.0056738776472987805, 1.5756576905427466, 0.7809471589952532, 0.015965865924954414, 0.015965865924954414])","array('d', [-0.0007649516848067268, 0.06425135756156798, 0.03853780514551549, -0.009785951020630245, -0.00033419137667496917, 0.012953510783697681, 0.1361503542027244, 0.0, 0.0])","array('d', [-0.09881630539894104, -4.842787265777588, -0.9893295764923096, 22.83536148071289, 0.45743152499198914, 1.8350260257720947, -0.3417828381061554, 0.0, 0.0])"
1715152623,138010315,"array('d', [-0.0013186915020788328, -0.7741466793383366, 0.0036320183686893315, -2.3547980857558755, 0.005699935919006152, 1.5762426973479722, 0.7962580809402253, 0.015965865924954414, 0.015965865924954414])","array('d', [0.0021365963573532496, 0.1415219503891806, 0.06444396360192436, -0.012656037999581135, 0.00106492170452102, 0.004555499788812668, 0.2699317906884337, 0.0, 0.0])","array('d', [-0.47967568039894104, -4.818983554840088, -1.4971420764923096, 23.14480972290039, 0.35580798983573914, 1.8743937015533447, -0.3610089123249054, 0.0, 0.0])"
1715152623,204671005,"array('d', [-0.0011094613672237286, -0.7619146614272011, 0.009125359473040778, -2.355378232107355, 0.005701656583482333, 1.5763108769095406, 0.8181810987512109, 0.015965865924954414, 0.015965865924954414])","array('d', [0.00520872157352636, 0.23023763077166534, 0.09739541512704952, -0.002946576434228174, -0.0003894010052446692, 0.0015111418402421564, 0.3672817183578949, 0.0, 0.0])","array('d', [-0.27734413743019104, -5.195875644683838, -1.3979599475860596, 23.06546401977539, 0.38327381014823914, 1.8020670413970947, -0.2621319591999054, 0.0, 0.0])"
1715152623,271368739,"array('d', [-0.0006249910557884142, -0.7439938091842634, 0.01716357784224015, -2.3555950225116273, 0.0057479848210473545, 1.576318404566608, 0.8440944529425325, 0.01596619375050068, 0.01596619375050068])","array('d', [0.01699816704977442, 0.30804996911574434, 0.1310162387839494, 0.0015069234505152012, 0.003283248199709871, -0.0006961062997452021, 0.4021191370980154, 0.0, 0.0])","array('d', [-0.7296146154403687, -6.048841953277588, -1.8780014514923096, 23.16861343383789, 0.22763416171073914, 1.8212931156158447, -0.2218487560749054, 0.0, 0.0])"
1715152623,338025510,"array('d', [0.00040124331166533635, -0.720570345300428, 0.027691528470047688, -2.3555548373657893, 0.007937456868435448, 1.5773876171597065, 0.8706810363327342, 0.01596619375050068, 0.01596619375050068])","array('d', [0.01472228592988171, 0.39532007460864166, 0.17545064320862006, 0.0006168108964440221, 0.03062070228718012, 0.03765121437930182, 0.384643112163139, 0.0, 0.0])","array('d', [-0.6542361974716187, -7.004957675933838, -1.7510483264923096, 22.81155776977539, 0.32925769686698914, 1.6024820804595947, -0.2685406506061554, 0.0, 0.0])"
