sec,nanosec,positions,velocities,efforts
1715322845,258992710,"array('d', [0.031348446956811056, -0.7025959789539649, 0.007621090576381103, -2.4031168589870515, -0.002940613268935495, 1.5963952518658673, 0.7728640421388104, 0.016476094722747803, 0.016476094722747803])","array('d', [0.12215952818791935, 0.46413582305373774, 0.031903694514995196, -0.20286710494846627, -0.00045486973802335673, 0.3105704433514091, 0.001452591825739335, 0.0, 0.0])","array('d', [-0.7296146154403687, -8.389540672302246, -1.1678574085235596, 23.04166030883789, 0.6799046993255615, 1.3305704593658447, -0.1495220959186554, 0.0, 0.0])"
1715322845,325835917,"array('d', [0.039343330751222524, -0.6682958728050264, 0.009367256881737559, -2.4152607741563195, -0.002940782306178184, 1.6235963772197322, 0.7735249001889667, 0.016476094722747803, 0.016476094722747803])","array('d', [0.1294824164563074, 0.5799916391392416, 0.017915269328779165, -0.1415120129609409, 8.097355766440296e-05, 0.5008803251342827, 0.012993629200756748, 0.0, 0.0])","array('d', [-0.6026614904403687, -9.298048973083496, -1.0409042835235596, 22.91470718383789, 0.7412450313568115, 1.0119669437408447, -0.2154400646686554, 0.0, 0.0])"
1715322845,392604544,"array('d', [0.04699210896337926, -0.626604894289649, 0.01092403631676168, -2.421590718904476, -0.00293789821229102, 1.667193000318731, 0.7742459691449792, 0.016476422548294067, 0.016476422548294067])","array('d', [0.10184613564438141, 0.6628558947429818, 0.031172029286622882, -0.04478842671364665, 0.001307559866039924, 0.7463595605744633, 0.0014930826856784437, 0.0, 0.0])","array('d', [-0.8565677404403687, -10.452528953552246, -0.9893295764923096, 23.47409439086914, 0.6936376094818115, 1.3433878421783447, -0.1421978771686554, 0.0, 0.0])"
1715322845,458973089,"array('d', [0.05447168189277588, -0.5798874618485376, 0.012209092559374782, -2.421627500270365, -0.002925211939480226, 1.721288706358537, 0.7742365955399427, 0.016476422548294067, 0.016476422548294067])","array('d', [0.12301295436433742, 0.7175168118825727, 0.010554520676310979, 0.01861705413754323, 0.0017597142526646495, 0.8447498792357323, -0.0007588698133575314, 0.0, 0.0])","array('d', [-0.9081424474716187, -11.987868309020996, -1.0647079944610596, 22.60525894165039, 0.6258885860443115, 1.2042276859283447, -0.0762799084186554, 0.0, 0.0])"
1715322845,525721211,"array('d', [0.06282041441285884, -0.5308808491434929, 0.012859460460658901, -2.4208478174857246, -0.0028985547151295977, 1.779069283851413, 0.7742434637615543, 0.016476422548294067, 0.016476422548294067])","array('d', [0.14399885972360463, 0.7626353046817904, 0.0012305768571296068, 0.015014508239796213, 0.0008328889204565642, 0.8935308094993318, -0.0016621008314055912, 0.0, 0.0])","array('d', [-0.7573856115341187, -13.396254539489746, -0.8385727405548096, 22.63302993774414, 0.49130603671073914, 1.0650675296783447, -0.1028302013874054, 0.0, 0.0])"
1715322845,592365677,"array('d', [0.07322326549220474, -0.4781874192609272, 0.012958797716100692, -2.419982247748682, -0.00288576788640203, 1.8398064268932453, 0.7742495946026947, 0.016476422548294067, 0.016476422548294067])","array('d', [0.15529083797585064, 0.8021764749649708, 0.003957914693034978, 0.015881289781159682, -0.0008114908935526661, 0.918063707008421, 0.0021536870074636712, 0.0, 0.0])","array('d', [-1.0073245763778687, -15.133925437927246, -0.9893295764923096, 22.35135269165039, 0.46384021639823914, 1.1978189945220947, -0.1687481701374054, 0.0, 0.0])"
1715322845,659110330,"array('d', [0.08457608632885288, -0.42201170105076913, 0.013045039579403925, -2.419238257836511, -0.0028606324181541165, 1.9044804567517881, 0.7743459365869121, 0.016476422548294067, 0.016476422548294067])","array('d', [0.1713099470767777, 0.8669217453856648, 0.0034501118481155358, 0.02127487158494933, 0.0010229296083524308, 1.0113218724265813, 0.005263692757048703, 0.0, 0.0])","array('d', [-0.8565677404403687, -17.57380485534668, -0.8623764514923096, 21.76419448852539, 0.37594959139823914, 1.1648600101470947, -0.2419903576374054, 0.0, 0.0])"
1715322845,725754661,"array('d', [0.09615947856703551, -0.36204653943269993, 0.01311024673765158, -2.417119871032651, -0.0028680985908934816, 1.9765531790552615, 0.7759342423337758, 0.016476422548294067, 0.016476422548294067])","array('d', [0.16874742696809883, 0.9100196713328447, 0.005012857150454441, 0.04829053772948328, 0.0037118542207293216, 1.1298017225387111, 0.029388472659468826, 0.0, 0.0])","array('d', [-1.2374271154403687, -19.20832633972168, -1.0171005725860596, 22.27597427368164, 0.42996570467948914, 0.9451334476470947, -0.2218487560749054, 0.0, 0.0])"
1715322845,792481522,"array('d', [0.10694218030456121, -0.2997070447760006, 0.013247781076432564, -2.4107284014753625, -0.0029039315501407843, 2.054220375288897, 0.778122640358125, 0.016476094722747803, 0.016476094722747803])","array('d', [0.1598250942039908, 0.9713381969135921, 0.0006222143633947007, 0.144534914190111, 0.0015967305592177006, 1.2030244404811752, 0.030039053679761285, 0.0, 0.0])","array('d', [-0.6542361974716187, -21.24751091003418, -0.6084702014923096, 21.55789566040039, 0.6533544063568115, 0.8261148929595947, -0.1092388927936554, 0.0, 0.0])"
1715322845,858957859,"array('d', [0.11698013836002186, -0.2341612349802754, 0.013243272814493244, -2.398406864919039, -0.0029096626032462975, 2.132214836483957, 0.7793789304030421, 0.016476094722747803, 0.016476094722747803])","array('d', [0.14672162716324078, 0.9868076730248829, 0.0022591058586565516, 0.20848629032939547, 0.0001881605354399421, 1.12203916347283, 0.009843537654720834, 0.0, 0.0])","array('d', [-0.5550540685653687, -23.46125602722168, -0.38233497738838196, 21.78799819946289, 0.6460301876068115, 1.2243692874908447, -0.1156475841999054, 0.0, 0.0])"
