sec,nanosec,positions,velocities,efforts
1714822035,58831206,"array('d', [0.0029471220003632437, -0.7826257771430223, -4.3709617600353194e-05, -2.354847850902347, -0.004309187918008315, 1.573348782423477, 0.776362447788935, 0.01614316552877426, 0.01614316552877426])","array('d', [0.0006471253128961169, 0.0007801970012276272, -0.0008319468557159927, -0.0005813160545203692, 0.00011115763126118641, 0.00011649589347643231, -0.0016736518575092938, 0.0, 0.0])","array('d', [-0.30114784836769104, -4.465895175933838, -0.40613868832588196, 22.65683364868164, 0.8895604610443115, 2.3394815921783447, 0.017103880643844604, 0.0, 0.0])"
1714822035,125475484,"array('d', [0.002946409058398916, -0.7826268102915442, -3.9763993748901194e-05, -2.3548460653870102, -0.004309814569203817, 1.573343751323988, 0.7763609358754325, 0.01614316552877426, 0.01614316552877426])","array('d', [-0.0005013638524789047, 9.13728227268865e-05, 0.000483634358902685, 9.704333538689841e-05, 0.0004563164999794394, -0.0012680371086959106, -0.0019063234272175982, 0.0, 0.0])","array('d', [-0.32495155930519104, -4.465895175933838, -0.42994239926338196, 22.63302993774414, 0.8959691524505615, 2.3458902835845947, 0.056471556425094604, 0.0, 0.0])"
1714822035,192200888,"array('d', [0.0029430615698970083, -0.7826279866853515, -4.1446334217233515e-05, -2.35484808580563, -0.004305975142041574, 1.573344743890752, 0.7763601780486922, 0.01614316552877426, 0.01614316552877426])","array('d', [-0.001171503664164405, -0.0009986818756264563, 0.0006081752591642471, -0.00010945797500338199, 0.0006739657759354751, -0.0003820985214826896, -0.002403270374807266, 0.0, 0.0])","array('d', [-0.27734413743019104, -4.438124179840088, -0.42994239926338196, 22.65683364868164, 0.8895604610443115, 2.3458902835845947, 0.0628802478313446, 0.0, 0.0])"
1714822035,258862275,"array('d', [0.0029488606747286577, -0.782625230535155, -4.1818519313773826e-05, -2.3548481314364595, -0.004309577377198325, 1.5733495425055515, 0.7763683971088031, 0.01614316552877426, 0.01614316552877426])","array('d', [0.0012705657742709436, 0.00015049550163805938, 0.00010640945611843102, -7.493394978568639e-05, -0.001248053047560716, 0.0006417492016811855, 0.001963988001983204, 0.0, 0.0])","array('d', [-0.32495155930519104, -4.438124179840088, -0.40613868832588196, 22.63302993774414, 0.8959691524505615, 2.3330729007720947, -0.0030377209186553955, 0.0, 0.0])"
1714822035,325590481,"array('d', [0.002944725882274022, -0.7826280664857086, -4.37126456762039e-05, -2.3548519938010917, -0.004308373442277654, 1.5733472831163022, 0.7763606555217534, 0.01614316552877426, 0.01614316552877426])","array('d', [7.41466936941062e-05, 0.0002243796926429227, -0.0008395977183608352, -0.0003704229709937007, -0.00018157782406967614, -0.0005133661542077642, -0.0012161140266524204, 0.0, 0.0])","array('d', [-0.27734413743019104, -4.438124179840088, -0.40613868832588196, 22.68460464477539, 0.9097020626068115, 2.3522989749908447, 0.0628802478313446, 0.0, 0.0])"
1714822035,392083373,"array('d', [0.002946192826391644, -0.7826280929644, -3.979906867893091e-05, -2.3548437811687886, -0.004308318144344481, 1.573345607885298, 0.7763593448162773, 0.01614316552877426, 0.01614316552877426])","array('d', [-0.0002498163738146213, 9.01564918894741e-05, -0.000130552759344381, 0.0011166354609091446, 0.00046502949619140377, 0.0008557408099554571, -0.0014441462781220119, 0.0, 0.0])","array('d', [-0.30114784836769104, -4.438124179840088, -0.42994239926338196, 22.60525894165039, 0.8822362422943115, 2.3394815921783447, 0.043654173612594604, 0.0, 0.0])"
1714822035,458845737,"array('d', [0.002946165657754068, -0.7826260950340119, -4.0050858549711994e-05, -2.3548501436317064, -0.004308123032783175, 1.5733450957415793, 0.7763653067813386, 0.01614316552877426, 0.01614316552877426])","array('d', [-0.0006410754844401407, -0.00024073856627755225, 0.0008823575474396774, -0.0006429031968099845, -0.0007612017364946976, -0.0021104310795468225, 0.0007493385982769111, 0.0, 0.0])","array('d', [-0.30114784836769104, -4.465895175933838, -0.45771339535713196, 22.65683364868164, 0.8895604610443115, 2.3394815921783447, 0.023512572050094604, 0.0, 0.0])"
1714822035,525666730,"array('d', [0.002948597029846573, -0.782630212143852, -3.524734167438244e-05, -2.3548458439637527, -0.004303611344339579, 1.57334637748698, 0.7763649138449144, 0.01614316552877426, 0.01614316552877426])","array('d', [0.00047975982622626163, 0.00016051944068973007, 0.00025199529542219796, 6.798403318999588e-06, -0.00028372120051145565, 0.000626636067396462, -0.0004657351999739678, 0.0, 0.0])","array('d', [-0.32495155930519104, -4.438124179840088, -0.5092880725860596, 22.63302993774414, 0.8694188594818115, 2.3596231937408447, 0.023512572050094604, 0.0, 0.0])"
1714822035,592248096,"array('d', [0.0029469148186146506, -0.7826343110146257, -3.681183025710125e-05, -2.35485201932021, -0.004311568128959357, 1.573344053266117, 0.7763600089100415, 0.01614316552877426, 0.01614316552877426])","array('d', [0.0006243391803814077, -0.0012501403266530666, 0.0009547472890399412, -0.0016570750452043433, -0.0006303560767032078, 0.0017575455632827617, -0.0016961089428986814, 0.0, 0.0])","array('d', [-0.30114784836769104, -4.362745761871338, -0.45771339535713196, 22.68460464477539, 0.9097020626068115, 2.3522989749908447, 0.050062865018844604, 0.0, 0.0])"
1714822035,658744516,"array('d', [0.0029471767603535784, -0.7826280930134493, -5.100763585031532e-05, -2.3548479282150723, -0.0043048880220207635, 1.5733443350041767, 0.7763684906162714, 0.01614316552877426, 0.01614316552877426])","array('d', [0.0008041202977047632, -0.0008865000758776086, 0.000639075091570068, 8.818669438292515e-06, 0.00036908520851303725, 0.0002538810209489129, -0.0009200631222864894, 0.0, 0.0])","array('d', [-0.32495155930519104, -4.438124179840088, -0.35456398129463196, 22.63302993774414, 0.8895604610443115, 2.3458902835845947, 0.023512572050094604, 0.0, 0.0])"
