sec,nanosec,positions,velocities,efforts
1715152431,332341424,"array('d', [0.0027607845692486426, -0.7837345779149921, -0.0010380966652455885, -2.3535538430285086, 0.005916743396012962, 1.5748954028325197, 0.7759932192182465, 0.015922853723168373, 0.015922853723168373])","array('d', [0.000329300940958983, -0.0015066681716580693, -0.001604666349810928, 0.0009336568406903312, 0.00010301926932999186, 0.0010298098583359273, -0.0009494009146249942, 0.0, 0.0])","array('d', [-0.35272255539894104, -4.112806797027588, -0.35456398129463196, 22.17282485961914, 0.5993382930755615, 2.2195475101470947, 0.036329954862594604, 0.0, 0.0])"
1715152431,399098539,"array('d', [0.0027624926395263412, -0.7837328436030719, -0.0010360159012320711, -2.3535597366780516, 0.005917475499832914, 1.5748944197015085, 0.7759923582081316, 0.015922853723168373, 0.015922853723168373])","array('d', [0.00047807191068000514, 0.0002148540014347973, -9.443187539984662e-05, -0.001259971948796416, 0.0008451371523066231, -0.0006891561648980841, -0.00018810320740429644, 0.0, 0.0])","array('d', [-0.37652626633644104, -4.136610507965088, -0.38233497738838196, 22.24820327758789, 0.6121556758880615, 2.2268717288970947, 0.043654173612594604, 0.0, 0.0])"
1715152431,465689777,"array('d', [0.002760889733466238, -0.7837272001370245, -0.0010342078952592902, -2.353557511439472, 0.005916494303551902, 1.5748902589760714, 0.775992358371634, 0.015922853723168373, 0.015922853723168373])","array('d', [0.0004268238114270177, 0.0017648099384278198, 0.0004465895188059608, -0.0015274699348523473, -0.0005650556718483945, -0.0022006003286935364, -3.0476292483386913e-05, 0.0, 0.0])","array('d', [-0.35272255539894104, -4.188185214996338, -0.40613868832588196, 22.24820327758789, 0.6194798946380615, 2.2268717288970947, 0.043654173612594604, 0.0, 0.0])"
1715152431,532362354,"array('d', [0.002763128353392055, -0.7837313519330129, -0.0010360168754394525, -2.3535618133049754, 0.005915268186442429, 1.5748954033171843, 0.7759986302035126, 0.015922853723168373, 0.015922853723168373])","array('d', [0.001047197934218684, 0.0012168872217826752, -0.00011988397309267014, -0.0016755725733083732, 0.0006083223274421774, -0.0006521251872624924, 0.0010688387224399064, 0.0, 0.0])","array('d', [-0.37652626633644104, -4.136610507965088, -0.38233497738838196, 22.27597427368164, 0.6121556758880615, 2.2195475101470947, -0.009446412324905396, 0.0, 0.0])"
1715152431,599151089,"array('d', [0.002758789321965063, -0.7837337017393367, -0.001034234198420467, -2.3535635908627097, 0.005913298473252824, 1.574895717286548, 0.775996042889911, 0.015922853723168373, 0.015922853723168373])","array('d', [-0.0013401468714833635, -0.0006419899830646177, 9.511640239780636e-05, -0.002436359058709232, -0.0009198714779221095, 0.0008029663387419888, 0.000394309187515142, 0.0, 0.0])","array('d', [-0.32495155930519104, -4.136610507965088, -0.40613868832588196, 22.29977798461914, 0.6194798946380615, 2.2195475101470947, 0.0033709704875946045, 0.0, 0.0])"
1715152431,665674654,"array('d', [0.002760784556677204, -0.7837351759278746, -0.0010439817849113493, -2.353555257142732, 0.005914175971137172, 1.5748957946831172, 0.7759936238228624, 0.015923181548714638, 0.015923181548714638])","array('d', [0.0009710018223391995, -0.001332441120370606, -0.00160223996276751, 0.0001590662441213654, 0.0001407937050424258, -0.0002932787089531825, -0.0006093214828661505, 0.0, 0.0])","array('d', [-0.35272255539894104, -4.112806797027588, -0.27918556332588196, 22.17282485961914, 0.6121556758880615, 2.2131388187408447, 0.029921263456344604, 0.0, 0.0])"
1715152431,732335598,"array('d', [0.00275336330886081, -0.7837371101736562, -0.001050826304217804, -2.35353826176437, 0.005916543982709232, 1.5749031968710319, 0.7759883423398042, 0.015923181548714638, 0.015923181548714638])","array('d', [0.00018732968220739726, -0.0009026887155954448, -0.0010888742561375676, 0.0019493863864348828, 3.9486235490689104e-05, 0.0008067408890936557, -0.0004898036761565941, 0.0, 0.0])","array('d', [-0.24957314133644104, -4.061232089996338, -0.22761085629463196, 22.04587173461914, 0.6194798946380615, 2.1536295413970947, 0.050062865018844604, 0.0, 0.0])"
1715152431,799025220,"array('d', [0.00276695376921027, -0.7837111089857827, -0.0010276769151597585, -2.3535329713521533, 0.005926820268999256, 1.574918030009367, 0.7760058399974996, 0.015923181548714638, 0.015923181548714638])","array('d', [0.0010338574660924205, 0.0017631725098329952, 0.0009205925267240562, 0.0010565723386210374, -0.0012961462812444366, 0.0009640253326102708, -0.0004181146817530233, 0.0, 0.0])","array('d', [-0.42810097336769104, -4.362745761871338, -0.5330917835235596, 22.14902114868164, 0.5453221797943115, 2.1005289554595947, -0.0030377209186553955, 0.0, 0.0])"
1715152431,865655443,"array('d', [0.0028041271823908555, -0.7835240022663886, -0.000811456983269148, -2.3535663087566583, 0.0059816229956949196, 1.5749606879393114, 0.7760652596936062, 0.015923181548714638, 0.015923181548714638])","array('d', [0.00017822130921532403, 0.008400482910230203, 0.012924096979055404, 0.000490356106696241, -0.0007841077361511032, 0.0007389687749110466, 0.0022249571983239515, 0.0, 0.0])","array('d', [-0.5272830724716187, -4.616652011871338, -0.8108017444610596, 22.42673110961914, 0.45102283358573914, 1.9412271976470947, -0.2090313732624054, 0.0, 0.0])"
1715152431,932292125,"array('d', [0.0032761580828131014, -0.7821770125854887, 0.0006424652051362873, -2.3536803882721897, 0.0061760908229561325, 1.5750138435938004, 0.7769489304312185, 0.015923181548714638, 0.015923181548714638])","array('d', [0.01568648442978699, 0.03484723059037757, 0.033942469589627294, -0.003526943291194737, 0.01627204006110942, 0.0010669144647502283, 0.03330445023738926, 0.0, 0.0])","array('d', [-0.6304324865341187, -4.842787265777588, -0.9655258655548096, 22.68460464477539, 0.46384021639823914, 1.8615763187408447, -0.2017071545124054, 0.0, 0.0])"
1715152431,999082676,"array('d', [0.004965959412143059, -0.7784820295407876, 0.003659742577096352, -2.353749136629139, 0.0072692135427402434, 1.575784678492729, 0.7810091480286843, 0.015923181548714638, 0.015923181548714638])","array('d', [0.03254517822843049, 0.07179787559214103, 0.05391138773694979, 0.0009422232039451047, 0.0035767092127316643, 0.01977774010959332, 0.09851273380826443, 0.0, 0.0])","array('d', [-0.6026614904403687, -5.045118808746338, -1.4455673694610596, 22.68460464477539, 0.48398181796073914, 1.8286173343658447, -0.2813580334186554, 0.0, 0.0])"
1715152432,65659222,"array('d', [0.007625499235347701, -0.7714839946718176, 0.008144035042103242, -2.353764031004584, 0.007313780812728059, 1.577245983821261, 0.7911586209624009, 0.015923181548714638, 0.015923181548714638])","array('d', [0.04737457631882632, 0.13585351411537344, 0.07745001695895283, -0.00044707446847492, -0.0002974810965719908, 0.023633637219448687, 0.1796412431469592, 0.0, 0.0])","array('d', [-0.5034793615341187, -5.092726230621338, -1.4455673694610596, 22.75998306274414, 0.49130603671073914, 1.7755167484283447, -0.2950909435749054, 0.0, 0.0])"
1715152432,132479579,"array('d', [0.011935209585550671, -0.7610714140233449, 0.013930982222047103, -2.353808913691416, 0.007338854981036409, 1.5792344980319186, 0.8040329264000534, 0.015923181548714638, 0.015923181548714638])","array('d', [0.07974774926538147, 0.1860966825545265, 0.09658367488379861, 0.002962657065013444, 0.0017125625530258744, 0.04006307494850744, 0.2171071278302759, 0.0, 0.0])","array('d', [-0.5272830724716187, -5.144300937652588, -1.4217636585235596, 22.52988052368164, 0.43728992342948914, 1.7224161624908447, -0.2355816662311554, 0.0, 0.0])"
1715152432,199008805,"array('d', [0.017506918244491965, -0.747194873411882, 0.02091653105298792, -2.353843953457618, 0.007395646702523568, 1.5829070003071828, 0.820383841796957, 0.015923181548714638, 0.015923181548714638])","array('d', [0.07807317096258906, 0.23084075338862328, 0.11922802411920685, 0.00039003373390596196, -7.057926504205523e-05, 0.0691751061329063, 0.26140404767533354, 0.0, 0.0])","array('d', [-0.7296146154403687, -5.648146152496338, -1.3701889514923096, 22.50607681274414, 0.38327381014823914, 1.7022745609283447, -0.1760723888874054, 0.0, 0.0])"
1715152432,265753054,"array('d', [0.021887187686905386, -0.7300613312278718, 0.03056141374135471, -2.3538685199929783, 0.007621456604590179, 1.590903703661555, 0.8384016314275246, 0.015923181548714638, 0.015923181548714638])","array('d', [0.06868151757602498, 0.27645723854766163, 0.14814041723922786, 0.001062478508866286, 0.010706632247347355, 0.1682123462733812, 0.24876597347646195, 0.0, 0.0])","array('d', [-0.6820071935653687, -7.004957675933838, -2.0803329944610596, 22.75998306274414, 0.36313220858573914, 1.5695230960845947, -0.1824810802936554, 0.0, 0.0])"
1715152432,332557542,"array('d', [0.02768601331646122, -0.7102233409181357, 0.04156271226983805, -2.3538609740497587, 0.008053289338584327, 1.605196178396312, 0.8536132893059258, 0.015923181548714638, 0.015923181548714638])","array('d', [0.09768366764092123, 0.3183331419968605, 0.18167167043441193, -0.0019740318553058012, 0.0016992620108758735, 0.2723458365086993, 0.19025519988325096, 0.0, 0.0])","array('d', [-0.7058109045028687, -7.207289218902588, -2.1319077014923096, 22.78775405883789, 0.35580798983573914, 1.6958658695220947, -0.0826885998249054, 0.0, 0.0])"
1715152432,399037194,"array('d', [0.03423174997782185, -0.6870403923878665, 0.054668643998346755, -2.353845400314006, 0.00831229559213539, 1.62772303992874, 0.8627253105007942, 0.015922853723168373, 0.015922853723168373])","array('d', [0.1039290397666097, 0.352631552492137, 0.19321172669503886, 0.001575502130130279, 0.005229498072229562, 0.3984268265743748, 0.10629847564969418, 0.0, 0.0])","array('d', [-0.7296146154403687, -7.762709140777588, -2.0803329944610596, 22.73617935180664, 0.30179187655448914, 1.6162149906158447, -0.1421978771686554, 0.0, 0.0])"
1715152432,465738734,"array('d', [0.04294950756766746, -0.6615984746495738, 0.06783321820063055, -2.353810746097104, 0.008801898781651574, 1.6586203506418196, 0.8674948476489852, 0.015922853723168373, 0.015922853723168373])","array('d', [0.1346689511742929, 0.37781928407034177, 0.21054256808284325, -0.0016227954472846822, 0.012160949913046854, 0.504169870725354, 0.03470692210357276, 0.0, 0.0])","array('d', [-0.9319461584091187, -8.540297508239746, -2.5643417835235596, 22.60525894165039, 0.32193347811698914, 1.4166300296783447, -0.1293804943561554, 0.0, 0.0])"
1715152432,532352915,"array('d', [0.05224678870931199, -0.6346509910658686, 0.08216957539606273, -2.353776055448154, 0.009307392476522958, 1.6962466461511108, 0.8680848875569116, 0.015922853723168373, 0.015922853723168373])","array('d', [0.15704692624162853, 0.40547357877854806, 0.20466988520211815, 0.0027203172972530033, 0.002388090540231025, 0.6059990457550282, 0.002491508947179491, 0.0, 0.0])","array('d', [-0.6820071935653687, -9.448805809020996, -2.6159164905548096, 22.60525894165039, 0.32925769686698914, 1.4898722171783447, -0.1687481701374054, 0.0, 0.0])"
1715152432,599019341,"array('d', [0.06305573273645464, -0.6058160441333508, 0.09583531981792322, -2.353657318465165, 0.00934831850861371, 1.7401434584644528, 0.8681628132840229, 0.015922853723168373, 0.015922853723168373])","array('d', [0.17214046236895306, 0.4317808339455585, 0.18719317775454675, 0.002843747110116807, -0.0010159096475400935, 0.6750973490946011, 0.0019333415608078699, 0.0, 0.0])","array('d', [-0.5550540685653687, -10.904799461364746, -2.8936264514923096, 22.68460464477539, 0.36313220858573914, 1.4633219242095947, -0.1824810802936554, 0.0, 0.0])"
1715152432,665608220,"array('d', [0.07399809965698852, -0.5759475083860548, 0.10938412534676498, -2.3536069698415463, 0.009362950528895308, 1.7878578773327503, 0.8693087165333215, 0.015922853723168373, 0.015922853723168373])","array('d', [0.1547126598880159, 0.45273499833531994, 0.1940337141162783, -0.0002518806165067869, -0.0004037675483606913, 0.7387879752200309, 0.0327821180531868, 0.0, 0.0])","array('d', [-0.6304324865341187, -12.091017723083496, -2.9928085803985596, 22.83536148071289, 0.34939929842948914, 1.5759317874908447, -0.2548077404499054, 0.0, 0.0])"
1715152432,732343798,"array('d', [0.08517493242051043, -0.5451792099766659, 0.12180154860956607, -2.3535462611215068, 0.009361859073641624, 1.8375109613398917, 0.8715970446923876, 0.015922853723168373, 0.015922853723168373])","array('d', [0.15707325185012092, 0.4643040517815766, 0.18193007282162882, 0.0035392228666095865, 0.0008453651881158357, 0.7386000560745398, 0.03517331523501973, 0.0, 0.0])","array('d', [-0.8049930334091187, -13.094740867614746, -3.1197617053985596, 22.83536148071289, 0.36313220858573914, 1.7022745609283447, -0.2548077404499054, 0.0, 0.0])"
1715152432,799079797,"array('d', [0.09568702904919946, -0.5142457771274805, 0.1335067037163593, -2.3534329502411, 0.00936641579882572, 1.8858814791544398, 0.8742311974878, 0.015923181548714638, 0.015923181548714638])","array('d', [0.14285861098716177, 0.4735006481882391, 0.17767625656170832, -0.00017117086673006533, -0.0011057491102925959, 0.7196630467871383, 0.05449181204124667, 0.0, 0.0])","array('d', [-0.8843387365341187, -14.003249168395996, -2.8420517444610596, 22.91470718383789, 0.36313220858573914, 1.8551676273345947, -0.2950909435749054, 0.0, 0.0])"
1715152432,865813851,"array('d', [0.10550921698282688, -0.48217332934321677, 0.14410966777917944, -2.3533443638700997, 0.009358352926024821, 1.93227244324232, 0.8816432095664974, 0.015923181548714638, 0.015923181548714638])","array('d', [0.14713881631265507, 0.48709567927540487, 0.14624129299251415, 0.00010767137682654782, -0.00029942748507000457, 0.6688112423581698, 0.17043059934261126, 0.0, 0.0])","array('d', [-0.5272830724716187, -14.229384422302246, -2.7666733264923096, 22.81155776977539, 0.42996570467948914, 1.7819254398345947, -0.3610089123249054, 0.0, 0.0])"
1715152432,932444895,"array('d', [0.11429457017103994, -0.45018703210805283, 0.15360441948867767, -2.353269212987317, 0.009367625514356898, 1.9743703284642733, 0.8992425700464963, 0.015923181548714638, 0.015923181548714638])","array('d', [0.1297992042821496, 0.4816906624022884, 0.13508313841686437, -0.0002970463023753815, -0.00021953282933125453, 0.5995679367215397, 0.36138702927928523, 0.0, 0.0])","array('d', [-0.17419472336769104, -15.661574363708496, -2.1834824085235596, 22.78775405883789, 0.38327381014823914, 1.7150919437408447, -0.4736187756061554, 0.0, 0.0])"
1715152432,999064938,"array('d', [0.12233846103674648, -0.4166695264149733, 0.16167998621426602, -2.3531053636317636, 0.00936794777093559, 2.014308489947438, 0.9307072406216023, 0.015923181548714638, 0.015923181548714638])","array('d', [0.1067574756223705, 0.5028960726676497, 0.11016220089059053, -0.0007839197966344803, -0.002298496116143813, 0.5821830521860865, 0.5517438243298445, 0.0, 0.0])","array('d', [-0.7058109045028687, -17.17310905456543, -2.6912949085235596, 22.83536148071289, 0.38968250155448914, 1.6555826663970947, -0.4406597912311554, 0.0, 0.0])"
1715152433,65717529,"array('d', [0.12920439601951814, -0.38270709988843005, 0.16897837704537155, -2.3529101960910115, 0.009392655894956433, 2.0523913103030083, 0.9729047129573052, 0.015923181548714638, 0.015923181548714638])","array('d', [0.10681751482025836, 0.5234386155781358, 0.10767474455428454, 0.005002678119511733, 0.0008300522351284046, 0.5633199535444392, 0.7038875537482863, 0.0, 0.0])","array('d', [-0.6304324865341187, -18.20460319519043, -2.3858139514923096, 22.32754898071289, 0.32925769686698914, 1.7022745609283447, -0.4342510998249054, 0.0, 0.0])"
