sec,nanosec,positions,velocities,efforts
1715058387,407099763,"array('d', [0.0032201128147654177, -0.7823826720983784, 7.552226257357166e-05, -2.3550055053212513, 0.005387539809314594, 1.5744071345140116, 0.7979468409911281, 0.016338851302862167, 0.016338851302862167])","array('d', [6.57103173947209e-05, -0.0008533715231638638, -0.00019261926162225022, 0.0007643199516960495, 0.0010815081508747282, -0.000557775424669852, 0.0008749256465479271, 0.0, 0.0])","array('d', [-0.27734413743019104, -4.211988925933838, -0.40613868832588196, 22.45450210571289, 0.6460301876068115, 2.2003214359283447, -0.0762799084186554, 0.0, 0.0])"
1715058387,473801863,"array('d', [0.003219850809518562, -0.7823776050148641, 7.551057100835932e-05, -2.355007288802379, 0.005386673713879283, 1.5744063726548818, 0.7979462422349677, 0.016338851302862167, 0.016338851302862167])","array('d', [-0.0003126703396743892, 0.00046131066261376636, -0.0005900320216421706, 0.0010431279318054828, -0.000532804467944102, 0.0004483842033957247, 0.0006784488293945873, 0.0, 0.0])","array('d', [-0.27734413743019104, -4.239759922027588, -0.40613868832588196, 22.47830581665039, 0.6533544063568115, 2.2067301273345947, -0.0698712170124054, 0.0, 0.0])"
1715058387,540462145,"array('d', [0.003221825399494007, -0.7823768551401985, 7.945198272499564e-05, -2.3550073732488483, 0.00538842897300383, 1.5744032574730455, 0.7979543253981588, 0.016338851302862167, 0.016338851302862167])","array('d', [0.001316256823479136, 0.00010607573126919078, 0.001322071291704899, -3.945048599871524e-05, 0.0003416585708962436, -0.00032440033964100827, 0.0006900959225965972, 0.0, 0.0])","array('d', [-0.30114784836769104, -4.263563632965088, -0.45771339535713196, 22.47830581665039, 0.6396214962005615, 2.2003214359283447, -0.1156475841999054, 0.0, 0.0])"
1715058387,607070165,"array('d', [0.003223511605190571, -0.78237786511812, 8.331450238406628e-05, -2.3550054917126944, 0.00539262308678141, 1.5744070309951537, 0.7979491848173522, 0.016338851302862167, 0.016338851302862167])","array('d', [-0.00024188317439561985, 0.00025074327166531567, 0.0009655067729478269, -0.00018522734750704305, 0.0009247999614834437, 0.001143127698218788, 1.348501905815967e-05, 0.0, 0.0])","array('d', [-0.32495155930519104, -4.239759922027588, -0.48151710629463196, 22.42673110961914, 0.6121556758880615, 2.2003214359283447, -0.0890972912311554, 0.0, 0.0])"
1715058387,673896727,"array('d', [0.0032218244138699807, -0.7823843836203013, 7.870507640431315e-05, -2.355010343175164, 0.005390157995964633, 1.5744035900751197, 0.7979458522169309, 0.016338851302862167, 0.016338851302862167])","array('d', [-0.00014418225376047945, -0.000799992290265793, -0.0008919697031412448, -0.002279459128756581, 0.0006722472654812176, 0.0010970346411614499, 4.0729108030725054e-05, 0.0, 0.0])","array('d', [-0.30114784836769104, -4.188185214996338, -0.40613868832588196, 22.47830581665039, 0.6258885860443115, 2.2067301273345947, -0.0698712170124054, 0.0, 0.0])"
1715058387,740429595,"array('d', [0.003220121635048458, -0.7823779476341556, 8.009431081917679e-05, -2.355007537489474, 0.005391941292215658, 1.5744043085326134, 0.797947601197836, 0.016338851302862167, 0.016338851302862167])","array('d', [0.0004020839342445275, 0.001037472753169579, 0.0012307825203375785, -6.457794539881188e-05, 0.00030540894557192064, 0.0004006470108823521, 0.001027690117097301, 0.0, 0.0])","array('d', [-0.27734413743019104, -4.263563632965088, -0.45771339535713196, 22.45450210571289, 0.6396214962005615, 2.2003214359283447, -0.0762799084186554, 0.0, 0.0])"
1715058387,807105695,"array('d', [0.0032255270779183763, -0.782380586106984, 8.420872779135845e-05, -2.355005519186189, 0.005390725484522528, 1.5744069795167472, 0.7979474046728887, 0.016338851302862167, 0.016338851302862167])","array('d', [0.0010351855061579338, 0.00043744256255820463, 0.0016214924164377961, 0.0007062108678206391, 0.0008012300786194556, 0.0007931199075009765, -0.00119046864544587, 0.0, 0.0])","array('d', [-0.35272255539894104, -4.239759922027588, -0.5092880725860596, 22.42673110961914, 0.6332128047943115, 2.1929972171783447, -0.056138306856155396, 0.0, 0.0])"
1715058387,873892697,"array('d', [0.003223536934568336, -0.7823834136176845, 7.945203550948e-05, -2.3550114330413674, 0.005393894317291336, 1.574393370025104, 0.7979511724162278, 0.016338851302862167, 0.016338851302862167])","array('d', [1.1732317315947554e-05, -0.0014571966906967919, 0.00045744913565411594, -0.0006160472081501818, 0.001530460931103016, -9.466622423243601e-05, -0.00028713005101734684, 0.0, 0.0])","array('d', [-0.32495155930519104, -4.188185214996338, -0.42994239926338196, 22.50607681274414, 0.6057469844818115, 2.2799723148345947, -0.1028302013874054, 0.0, 0.0])"
1715058387,940498477,"array('d', [0.0032297044140075395, -0.7824486385937062, 0.00010943413524625774, -2.3550093562873715, 0.0054027809386890105, 1.5743802258916546, 0.7980015851282241, 0.016338851302862167, 0.016338851302862167])","array('d', [0.0004601645374237584, -0.002722509799249062, 0.0018349658971090104, -0.0005237935094501262, -0.002128056541099508, -0.0005061974522188265, 0.0009342416183946435, 0.0, 0.0])","array('d', [-0.37652626633644104, -3.910475254058838, -0.6600449085235596, 22.47830581665039, 0.5993382930755615, 2.3193399906158447, -0.1495220959186554, 0.0, 0.0])"
1715058388,7171413,"array('d', [0.0032183549063441955, -0.7824470697291136, 9.215537813172522e-05, -2.3550152995278184, 0.0054030004432491, 1.5743796865253605, 0.7980022179899207, 0.016339179128408432, 0.016339179128408432])","array('d', [-0.0014885766749965909, 0.0010173383524653865, -0.0003682848197988709, -0.00044273194059376095, 0.0009795165015244265, -0.0006947572192259116, -3.082531948023334e-05, 0.0, 0.0])","array('d', [-0.24957314133644104, -4.164381504058838, -0.45771339535713196, 22.55765151977539, 0.6258885860443115, 2.3330729007720947, -0.1421978771686554, 0.0, 0.0])"
1715058388,73712863,"array('d', [0.0032255631271423074, -0.7824298683953035, 9.311206811413137e-05, -2.3550163171416463, 0.005404979987654463, 1.5743908496617132, 0.7980045885298357, 0.016339179128408432, 0.016339179128408432])","array('d', [-0.0006392406440963831, -0.000549228082670725, -4.2320453508448475e-05, 0.0005776056698561217, -0.0008540412297659362, 0.0003855414253036242, 0.0002801903729523549, 0.0, 0.0])","array('d', [-0.35272255539894104, -4.263563632965088, -0.5568954944610596, 22.55765151977539, 0.6258885860443115, 2.2598307132720947, -0.1623394787311554, 0.0, 0.0])"
1715058388,140565329,"array('d', [0.0032473689912692416, -0.7823683758840949, 0.00016542879366901006, -2.355032998410488, 0.005417123827704295, 1.574398792571661, 0.7980342381964955, 0.016338851302862167, 0.016338851302862167])","array('d', [0.0003749504991548159, 0.002021503657768953, 0.0018107833247079405, 0.00024502224727470637, 0.0021250707517448696, 0.0006319778439159477, -0.0011648774579439052, 0.0, 0.0])","array('d', [-0.47967568039894104, -4.668226718902588, -0.8108017444610596, 22.70840835571289, 0.5590550899505615, 2.1929972171783447, -0.1293804943561554, 0.0, 0.0])"
1715058388,207124045,"array('d', [0.0032613513134860865, -0.7821837986364234, 0.0002938744261772981, -2.3550374523392237, 0.00541789433077557, 1.5744401397784138, 0.7982386949049917, 0.016338851302862167, 0.016338851302862167])","array('d', [-0.00040694725638320536, 0.0068211408880642435, 0.0027761600849509323, -0.0014990131339706187, 0.0006276566203334328, 0.0010459286584822208, 0.0074861574587135275, 0.0, 0.0])","array('d', [-0.45190468430519104, -4.715834140777588, -0.7631943225860596, 22.73617935180664, 0.5920140743255615, 2.0007364749908447, -0.1495220959186554, 0.0, 0.0])"
1715058388,273799421,"array('d', [0.003274285438550003, -0.781254843877875, 0.0004495776696280621, -2.3550440949776217, 0.005425997353293251, 1.5744795292176634, 0.798453555210882, 0.016338851302862167, 0.016338851302862167])","array('d', [0.0007207147000168697, 0.020226444754222316, 0.004979519887091913, -2.4006744303496007e-05, 0.0012696903960677961, 0.0010666838875399297, 0.0036526228037533272, 0.0, 0.0])","array('d', [-0.5272830724716187, -4.791212558746338, -0.7869980335235596, 22.81155776977539, 0.5517308712005615, 1.9274942874908447, -0.2090313732624054, 0.0, 0.0])"
1715058388,340462789,"array('d', [0.003315551587495721, -0.7788449585861983, 0.000764602702874426, -2.3550370384407855, 0.00543896068581131, 1.5746775905787818, 0.7989639617095096, 0.016338851302862167, 0.016338851302862167])","array('d', [0.0031508631312632458, 0.047250106278828405, 0.0036617084788167532, -0.0007431473694416587, 0.0006551995632186215, 0.0014742423610017395, 0.007109170168919006, 0.0, 0.0])","array('d', [-0.5550540685653687, -4.616652011871338, -0.8385727405548096, 22.70840835571289, 0.5050389766693115, 1.9009439945220947, -0.1229718029499054, 0.0, 0.0])"
1715058388,407300757,"array('d', [0.003794436194333643, -0.7747437078386344, 0.0010651940898648946, -2.3550243543139935, 0.005458640646709412, 1.5747059135882293, 0.7991645705385011, 0.016338851302862167, 0.016338851302862167])","array('d', [0.01108245499493432, 0.07366440772165132, 0.004838504165453784, 0.0006744335025834411, 0.0022692139414276498, 0.002042834982109507, 0.00033530837150761664, 0.0, 0.0])","array('d', [-0.6026614904403687, -4.338942050933838, -0.9139511585235596, 22.58145523071289, 0.49130603671073914, 1.8551676273345947, -0.1623394787311554, 0.0, 0.0])"
1715058388,473809098,"array('d', [0.004847472492101395, -0.7689572537707178, 0.0013466554115563714, -2.355033576515481, 0.005464879639954491, 1.574743804776605, 0.7991621894839765, 0.016338851302862167, 0.016338851302862167])","array('d', [0.020742533673692172, 0.08987299284506016, 0.003997098957564382, -0.0014832746178652567, 0.00027305519062066337, -0.0003632144051898794, 0.0006143425565361686, 0.0, 0.0])","array('d', [-0.6026614904403687, -5.370436191558838, -0.8901474475860596, 22.68460464477539, 0.48398181796073914, 1.8817179203033447, -0.1421978771686554, 0.0, 0.0])"
1715058388,540473449,"array('d', [0.0063356036423951, -0.7617898847972769, 0.0018006689811535424, -2.355027380231688, 0.005486257374893292, 1.5748229080307785, 0.7991722729428843, 0.016338851302862167, 0.016338851302862167])","array('d', [0.022864692083616946, 0.12724409327622976, 0.010177509150328359, -0.0004624965597530102, 0.0006641619248688454, 0.004207336508925773, 0.00024362700915168774, 0.0, 0.0])","array('d', [-0.6542361974716187, -4.842787265777588, -1.0171005725860596, 22.63302993774414, 0.45743152499198914, 1.8020670413970947, -0.1495220959186554, 0.0, 0.0])"
