sec,nanosec,positions,velocities,efforts
1715046863,543946353,"array('d', [-0.0005071448435406548, -0.7825423219915184, 0.0003905064523987024, -2.3549071667353316, -0.006368076380980799, 1.5747126246377672, 0.7744328724751596, 0.01586047001183033, 0.01586047001183033])","array('d', [0.0008211343394602801, -0.00015587740500534768, 0.0009738475610880104, 0.0007480293261045493, -0.0001883248355365641, 0.000608897177860836, 0.0009082713587758617, 0.0, 0.0])","array('d', [0.00036582350730895996, -4.136610507965088, -0.42994239926338196, 22.37912368774414, 0.9435765743255615, 2.1737711429595947, -0.0030377209186553955, 0.0, 0.0])"
1715046863,610500592,"array('d', [-0.0005089849320423895, -0.782537807356508, 0.0003982078993716087, -2.354911189349238, -0.006365495313847777, 1.5747103100074376, 0.774428442185256, 0.01586047001183033, 0.01586047001183033])","array('d', [-0.00021614751147587964, 0.001257166599876967, 0.002267549253815877, -0.0002122719606481722, 0.00042529025385995144, 0.0010728214286260208, -0.00012899764376275843, 0.0, 0.0])","array('d', [0.02813681960105896, -4.188185214996338, -0.5330917835235596, 22.40292739868164, 0.9499852657318115, 2.1664469242095947, 0.036329954862594604, 0.0, 0.0])"
1715046863,677196671,"array('d', [-0.0005047776224040374, -0.7825415443044417, 0.0003925599398434508, -2.3549064122134893, -0.006366531497148508, 1.574711526789062, 0.7744253764625987, 0.01586047001183033, 0.01586047001183033])","array('d', [0.0010250340577570719, 0.0005165679707418234, 0.0021697363122352067, 0.0008829353621451244, -0.0006122829097865924, 7.42580918712859e-05, -0.0017131676557172852, 0.0, 0.0])","array('d', [0.00036582350730895996, -4.136610507965088, -0.45771339535713196, 22.37912368774414, 0.9298436641693115, 2.1801798343658447, 0.036329954862594604, 0.0, 0.0])"
1715046863,743966348,"array('d', [-0.0005288858800325295, -0.7826854433912998, 0.0003731584335259346, -2.3548880293468546, -0.00640235168977764, 1.5746842677319477, 0.7744694304938717, 0.01586047001183033, 0.01586047001183033])","array('d', [-0.0002093444843671152, -0.005597901286918476, -0.0011216582639464658, -0.00033225491073629306, -0.0004061891408452692, -0.00047687775922108016, 0.0030607752052263008, 0.0, 0.0])","array('d', [0.20269736647605896, -3.910475254058838, -0.22761085629463196, 22.35135269165039, 0.9902684688568115, 2.3330729007720947, -0.1092388927936554, 0.0, 0.0])"
1715046863,810638178,"array('d', [-0.0005198234915329026, -0.7828372044921719, 0.00038057686789527386, -2.354870312759053, -0.006404411107184651, 1.5747355027031873, 0.7744558607544507, 0.01586047001183033, 0.01586047001183033])","array('d', [0.0007379880948432001, 0.0016117340911387878, -0.0009493068452475404, -0.0006981850802136049, 0.000511392956902867, 0.0013383232457713904, -0.001759890318432632, 0.0, 0.0])","array('d', [0.07971152663230896, -4.112806797027588, -0.35456398129463196, 22.32754898071289, 0.9774510860443115, 2.0071451663970947, -0.023179322481155396, 0.0, 0.0])"
1715046863,877300457,"array('d', [0.0002127457960665937, -0.7821259928728539, 0.0010256760499329088, -2.3549418100795703, -0.006263479554553244, 1.5748418438266396, 0.7744190904178595, 0.01586047001183033, 0.01586047001183033])","array('d', [0.035081566961921586, 0.027110431086261814, 0.026879214105556732, -0.0022892125073443303, 0.002325332756066568, 0.0023952719196052405, -0.0008800001989421218, 0.0, 0.0])","array('d', [-0.7811893224716187, -5.092726230621338, -1.0647079944610596, 22.91470718383789, 0.5718724727630615, 1.8212931156158447, 0.0894305408000946, 0.0, 0.0])"
1715046863,943846292,"array('d', [0.0037099390728284956, -0.7779702028346533, 0.004383473481746233, -2.3549773772835074, -0.006258404392029648, 1.5759610242142192, 0.7744667986254244, 0.01586047001183033, 0.01586047001183033])","array('d', [0.06013441434768829, 0.08309900568959676, 0.06330711644297256, -0.0015766716097421244, 0.0009509705532847674, 0.024831889551426522, 0.0023020585789063947, 0.0, 0.0])","array('d', [-0.6820071935653687, -4.993544101715088, -1.4733383655548096, 22.86313247680664, 0.6332128047943115, 1.8478434085845947, -0.2017071545124054, 0.0, 0.0])"
1715046864,10488485,"array('d', [0.008666761418248346, -0.7704463633467973, 0.010405428975926542, -2.355087046648257, -0.006234248537423117, 1.5764957070207037, 0.7748928489035863, 0.01586047001183033, 0.01586047001183033])","array('d', [0.09098383428919611, 0.14616477085341897, 0.12708745642888794, -0.0030650465153718113, 0.0015051395251178229, 0.004640777464393037, 0.011998587253885445, 0.0, 0.0])","array('d', [-0.5272830724716187, -5.144300937652588, -1.5725204944610596, 23.09323501586914, 0.6194798946380615, 1.6821329593658447, -0.1559307873249054, 0.0, 0.0])"
1715046864,77323520,"array('d', [0.017627951167741514, -0.7572859891764109, 0.021519574849449982, -2.355331952195821, -0.006182913501295208, 1.5786126369537243, 0.7761991553410702, 0.01586047001183033, 0.01586047001183033])","array('d', [0.1588095542988778, 0.24575235456814915, 0.2132116437304982, -0.005220927082999309, 0.0011242754309911606, 0.04121501019454462, 0.04657851732868594, 0.0, 0.0])","array('d', [-1.1858524084091187, -5.850477695465088, -2.0049545764923096, 23.27176284790039, 0.5517308712005615, 1.8286173343658447, -0.3079083263874054, 0.0, 0.0])"
1715046864,143839189,"array('d', [0.029095032112729655, -0.7376168530002537, 0.03873368348693539, -2.3561208590704155, -0.006172865527179429, 1.5816401280848706, 0.7838023893920707, 0.01586047001183033, 0.01586047001183033])","array('d', [0.1928923186134884, 0.34594601895712435, 0.31493072529915317, -0.011581211562030803, 0.0003150751316520313, 0.06494238899636462, 0.16655624540409908, 0.0, 0.0])","array('d', [-0.9597171545028687, -6.854200839996338, -2.0803329944610596, 23.32333755493164, 0.5453221797943115, 1.6427652835845947, -0.1760723888874054, 0.0, 0.0])"
