time,gr,gr_state,tx,ty,tz,rx,ry,rz,qw,qx,qy,qz,xx,xy,xz,yx,yy,yz,zx,zy,zz
0.0,0.015805967152118683,Empty,0.30799,0.00218,0.48477,0.01446,0.00028,-0.00496,0.99997,0.00723,0.00012,-0.00248,0.9998952873355015,0.014468646408093533,0.0002695095031025139,0.014469806564237853,-0.9998829800890894,-0.004964959834192742,0.00019764171685327043,0.004968339690396493,-0.9999876381928292
0.067,0.015805967152118683,Empty,0.30799,0.00218,0.48478,0.01448,0.00028,-0.00496,0.99997,0.00724,0.00012,-0.00248,0.9998952423209735,0.014471703970173777,0.0002723381744159127,0.014472876627465603,-0.9998829731472799,-0.004957403784446819,0.00020056422350738762,0.004960825975131636,-0.9999876749138645
0.133,0.015806294977664948,Empty,0.30799,0.00218,0.48478,0.01448,0.00028,-0.00496,0.99997,0.00724,0.00012,-0.00248,0.9998952298882919,0.01447236410125019,0.0002827082610775667,0.01447358813655325,-0.9998829642318454,-0.004957124710134989,0.00021093386039850286,0.004960697154558997,-0.9999876734193516
0.2,0.015806294977664948,Empty,0.30799,0.00218,0.48478,0.01446,0.00028,-0.00496,0.99997,0.00723,0.00012,-0.00248,0.9998953380568478,0.014464981872019667,0.00027790578253851245,0.014466182399960892,-0.9998830659800485,-0.004958218743505759,0.00020615274165599375,0.004961720042437697,-0.9999876693416112
0.267,0.015806294977664948,Empty,0.30799,0.00218,0.48478,0.01448,0.00028,-0.00496,0.99997,0.00724,0.00012,-0.00248,0.9998952768299909,0.014469257557428172,0.00027560626384039947,0.01447044691201499,-0.9998829972488994,-0.004959634938619844,0.00020381178183165996,0.004963103695736507,-0.9999876629551301
0.333,0.015805967152118683,Empty,0.30799,0.00218,0.48478,0.01448,0.00028,-0.00496,0.99997,0.00724,0.00012,-0.00248,0.9998952435838153,0.014471611712332522,0.0002726039432044535,0.01447278553501341,-0.9998829782715658,-0.004956636121484908,0.0002008415292704563,0.0049600622204544875,-0.9999876786468167
0.4,0.015805967152118683,Empty,0.30799,0.00218,0.48478,0.01448,0.00028,-0.00496,0.99997,0.00724,0.00012,-0.00248,0.9998952607162037,0.01447018968454955,0.0002849697669786849,0.01447142469942908,-0.9998830017249535,-0.004955878193173753,0.000213223928498694,0.004959483036565664,-0.9999876789558794
0.467,0.015805967152118683,Empty,0.30799,0.00218,0.48478,0.01446,0.00028,-0.00496,0.99997,0.00723,0.00012,-0.00248,0.9998952842435337,0.014468719854401124,0.0002769355843495985,0.014469914930998862,-0.9998830262648986,-0.004955335431394135,0.00020520583001858468,0.004958823764042799,-0.9999876839028793
0.533,0.015806294977664948,Empty,0.30799,0.00218,0.48478,0.01448,0.00028,-0.00496,0.99997,0.00724,0.00012,-0.00248,0.9998952575997326,0.01447053009987187,0.0002785465725641109,0.014471732616776867,-0.9998830125619464,-0.004952791648633152,0.00020684446548420386,0.004956303932867318,-0.9999876960576526
0.6,0.015806294977664948,Empty,0.30799,0.00218,0.48478,0.0145,0.0003,-0.00496,0.99997,0.00725,0.00013,-0.00248,0.9998949384699862,0.014492388718706506,0.00028756099964492507,0.014493636245909103,-0.9998826815414807,-0.004955568765451786,0.00021570923456042853,0.004959215930342562,-0.9999876797475469
0.667,0.015806294977664948,Empty,0.30799,0.00218,0.48478,0.0145,0.0003,-0.00496,0.99997,0.00725,0.00013,-0.00248,0.9998947337798331,0.014506511731094851,0.0002871876616601563,0.014507757957255285,-0.999882460076984,-0.004958930272898393,0.0002152171254668795,0.004962574714136167,-0.9999876631907995
0.733,0.015806294977664948,Empty,0.308,0.00222,0.48478,0.01462,0.0003,-0.00494,0.99997,0.00731,0.00013,-0.00247,0.9998930214319643,0.014623881229847813,0.0002962928162954935,0.014625164895652909,-0.9998808889152249,-0.004930774165864535,0.0002241504687639597,0.004934580010000683,-0.9999877997639234
0.8,0.015806294977664948,Empty,0.30799,0.00231,0.48479,0.0149,0.0003,-0.00494,0.99997,0.00745,0.00013,-0.00247,0.9998889366287831,0.014900382651451827,0.0003049659024153238,0.014901705890979722,-0.9998768029627652,-0.004931334352668726,0.00023144956268260198,0.004935331174235491,-0.999987794394162
0.867,0.015806294977664948,Empty,0.308,0.00232,0.48479,0.01496,0.00034,-0.00494,0.99997,0.00748,0.00015,-0.00247,0.9998881497951115,0.014952472027765507,0.00033388555989100153,0.014953939595147625,-0.9998759808910056,-0.00493989147997492,0.00025998056252677065,0.00494433185659506,-0.9999877429211814
0.933,0.015806294977664948,Empty,0.30813,0.00231,0.48467,0.01494,0.00014,-0.00494,0.99997,0.00747,5e-05,-0.00247,0.9998882980966874,0.014945572675777063,0.00014555652886250438,0.014946108673937752,-0.99987615004134,-0.004929342148243742,7.186666037205356e-05,0.0049309670350422856,-0.9999878401257098
1.0,0.015806294977664948,Empty,0.30921,0.00225,0.48416,0.01476,0.00082,-0.00501,0.99997,0.00738,0.00039,-0.00251,0.9998906621150837,0.014764636119159957,0.0008181291632975251,0.014768554494784147,-0.9998783850908073,-0.005010471667798407,0.0007440518756331398,0.005022006418555748,-0.9999871128361295
1.067,0.015806294977664948,Empty,0.31188,0.00187,0.48304,0.01383,0.00314,-0.0057,0.99997,0.00692,0.00155,-0.00286,0.9998994758454466,0.013825343721660222,0.0031461206237875647,0.01384312875066851,-0.9998879141294534,-0.005703241555732186,0.003066918713283001,0.005746220395056806,-0.9999787872553986
1.133,0.015806294977664948,Empty,0.31729,0.0012,0.48125,0.01214,0.0103,-0.00686,0.99996,0.00609,0.00513,-0.00346,0.9998732313068044,0.012134437186696378,0.01030906156020562,0.012205416947904557,-0.9999020451587473,-0.006850393016635136,0.01022492607395239,0.006975350995948464,-0.9999233947484505
1.2,0.015805967152118683,Empty,0.32526,0.00044,0.47853,0.01025,0.0209,-0.00823,0.99992,0.00517,0.01043,-0.00417,0.9997289114260055,0.010257032404548172,0.020902079925827426,0.010431143792162478,-0.9999116600280873,-0.008237923225066165,0.02081573679120835,0.008453722619467986,-0.9997475879819426
1.266,0.015805967152118683,Empty,0.33366,1e-05,0.47486,0.00911,0.02896,-0.00891,0.99987,0.00462,0.01446,-0.00452,0.9995393040400591,0.009106521643512833,0.028952563663184522,0.00936816915801253,-0.9999163824460602,-0.00891434364444365,0.028868964057294756,0.009181469356295968,-0.9995410364435859
1.333,0.015805967152118683,Empty,0.34165,4e-05,0.46969,0.00901,0.0305,-0.00878,0.99986,0.00457,0.01523,-0.00446,0.9994944024157062,0.009007241958805978,0.030492771798670222,0.009278777353639911,-0.9999184471950135,-0.008775149567652242,0.0304112451322176,0.009053648513644234,-0.9994964670363271
1.4,0.015805967152118683,Empty,0.34909,9e-05,0.46358,0.00896,0.02734,-0.0086,0.99989,0.00454,0.01365,-0.00436,0.9995859981847117,0.008967151235289905,0.027339027630784902,0.009205103833771489,-0.9999207326275816,-0.008590373969136086,0.027259829355351237,0.008838476126774578,-0.9995893071873436
1.467,0.015805967152118683,Empty,0.35624,0.0001,0.45718,0.00887,0.02214,-0.00852,0.99992,0.00448,0.01105,-0.00431,0.9997155264016845,0.00885838381177212,0.02214487091058314,0.009049155926755426,-0.9999226779299863,-0.008529416060773272,0.02206760178216737,0.008727382056942666,-0.9997183872241304
1.534,0.015805967152118683,Empty,0.3631,0.00011,0.45088,0.00875,0.01632,-0.00843,0.99995,0.00441,0.00814,-0.00425,0.999828454362003,0.008748285628946195,0.01632572652723715,0.008886719648648622,-0.9999250089697984,-0.008426307057935128,0.01625078650324612,0.008569943716422982,-0.9998312197579764
1.6,0.015806294977664948,Empty,0.37014,7e-05,0.44551,0.00844,0.0144,-0.00834,0.99996,0.00425,0.00718,-0.0042,0.9998607958500929,0.008436027164928916,0.014395220307167049,0.008556756998181925,-0.9999285612129658,-0.00834591997577868,0.014323785522457288,0.008467934591186978,-0.9998615520421145
1.667,0.015806294977664948,Empty,0.378,-1e-05,0.44161,0.00716,0.01877,-0.00823,0.99994,0.00362,0.00937,-0.00415,0.9997984034604535,0.0071537622901968745,0.01876102670494722,0.007309299861226415,-0.9999393773250445,-0.008235035539730297,0.018700977874620738,0.008370505354953383,-0.9997900820005345
1.733,0.015806294977664948,Empty,0.3862,-0.0003,0.43899,0.00555,0.0273,-0.00839,0.99989,0.00283,0.01364,-0.00423,0.9996121140507023,0.0055422465678065524,0.027292946819052262,0.0057731035466390135,-0.999948163711605,-0.008386964005459,0.02724504943151614,0.008541275828043314,-0.9995922938321923
1.8,0.015806294977664948,Empty,0.39445,-0.00062,0.43715,0.0038,0.03824,-0.00859,0.99981,0.00198,0.01911,-0.00433,0.9992615883406225,0.0037948311249176303,0.03823450436071281,0.004125780420224157,-0.9999546746408592,-0.008580594374357197,0.038200209461468924,0.008732005532895187,-0.999231953090209
1.867,0.015806294977664948,Empty,0.40289,-0.00124,0.43592,-0.00098,0.0509,-0.00923,0.99967,-0.00037,0.02545,-0.0046,0.9987038264379675,-0.000983406987270452,0.05088909479307922,-0.0005153343429993851,-0.9999574524136431,-0.009210200482719196,0.05089598696043257,0.009172037566121456,-0.998661840784061
1.933,0.015805967152118683,Empty,0.41109,-0.00222,0.43461,-0.00999,0.06296,-0.01048,0.99948,-0.00483,0.0315,-0.00508,0.9979690062846218,-0.009977525483846006,0.06291511329166488,-0.009337612438743204,-0.999901726272603,-0.010456901597126984,0.06301326439113944,0.009848186751243706,-0.9979640984166138
