time,gr,gr_state,tx,ty,tz,rx,ry,rz,qw,qx,qy,qz,xx,xy,xz,yx,yy,yz,zx,zy,zz
0.0,0.015956999734044075,Empty,0.30726,-0.0005,0.4852,0.00502,-0.00021,0.00528,0.99999,0.00251,-0.0001,0.00264,0.9999874229539533,0.005010728710041601,-0.0002157120892757932,0.005011796751437703,-0.9999735341477674,0.005273793449277135,-0.0001892808320243978,-0.005274808225682362,-0.9999860701884545
0.067,0.015956999734044075,Empty,0.30726,-0.0005,0.4852,0.00502,-0.00021,0.00528,0.99999,0.00251,-0.0001,0.00264,0.9999874199960452,0.005011197904555564,-0.0002185067843506745,0.005012280959196425,-0.9999735240792891,0.0052752421777168875,-0.00019206571663537853,-0.005276271032544085,-0.999986061940241
0.134,0.015956999734044075,Empty,0.30725,-0.00048,0.48522,0.00504,-0.00017,0.0053,0.99999,0.00252,-8e-05,0.00265,0.9999872606213216,0.0050444580954315255,-0.0001789904710251351,0.005045335609964563,-0.999973239249057,0.00529767631427758,-0.00015226177493503162,-0.005298511892170205,-0.9999859511953556
0.2,0.015956999734044075,Empty,0.30726,-0.00041,0.48521,0.0052,-0.00021,0.00546,0.99999,0.0026,-0.0001,0.00273,0.9999864260588679,0.0052060821064093266,-0.0002107299546515247,0.005207154177320261,-0.9999715668983225,0.00545444225258367,-0.00018232768873356305,-0.005455465517669273,-0.9999851022153279
0.267,0.015956999734044075,Empty,0.30726,-0.00039,0.4852,0.00524,-0.00021,0.00548,0.99999,0.00262,-0.0001,0.00274,0.9999862011834022,0.005248929769714639,-0.00021489313707252333,0.0052500302440994795,-0.9999711567294929,0.005488432519027978,-0.00018607854201343777,-0.00548948498062312,-0.9999849153509386
0.333,0.01595667190849781,Empty,0.30732,-0.00014,0.48517,0.00692,-0.00022,0.006,0.99999,0.00346,-0.0001,0.003,0.9999760913865283,0.0069117303041832945,-0.00021128067519462015,0.0069128724853040335,-0.9999581481095593,0.005992847678890431,-0.00016985088578853717,-0.005994164954577913,-0.9999820204069542
0.4,0.01595667190849781,Empty,0.30928,0.00034,0.48469,0.02479,0.00322,0.00648,0.99992,0.01239,0.00165,0.00322,0.9996876032871458,0.024785547330079205,0.0032206330977633704,0.02476425858186304,-0.999672252567804,0.006489910854778114,0.003380433536194678,-0.006408126837130047,-0.9999737539453457
0.467,0.015956999734044075,Empty,0.31428,0.00073,0.48348,0.06073,0.01141,0.00715,0.99952,0.03034,0.00581,0.0034,0.9980917431562432,0.060686054451700944,0.011405044428534168,0.06060709738600395,-0.9981361207868686,0.0071459168050750175,0.01181744429963926,-0.006441053922054947,-0.9999094263155028
0.533,0.015956999734044075,Empty,0.32052,0.00088,0.48168,0.1011,0.02037,0.00854,0.99866,0.05048,0.01039,0.00375,0.9946882855909537,0.10089501240876231,0.0203816333782471,0.10073911846029071,-0.9948762353237872,0.00853852445169315,0.021138697215606114,-0.006439942469025649,-0.9997558114964987
0.6,0.015956999734044075,Empty,0.32661,0.00097,0.47892,0.13357,0.02508,0.0099,0.99768,0.06667,0.01284,0.0041,0.9907797573672512,0.13314321448684546,0.025067046642965884,0.13293244779695168,-0.991075633852662,0.009902136449023262,0.026161741417601973,-0.006478612479090865,-0.999636729450426
