time,gr,gr_state,tx,ty,tz,rx,ry,rz,qw,qx,qy,qz,xx,xy,xz,yx,yy,yz,zx,zy,zz
0.0,0.015633920207619667,Empty,0.30836,-0.0008,0.48575,-0.00991,0.00328,0.00888,0.99998,-0.00496,0.00162,0.00445,0.9999455667035352,-0.00990189910992767,0.0032887724096265863,-0.009930756434833876,-0.999911283402846,0.008877240579449785,0.0032005791003374136,-0.008909417359751138,-0.9999551882838215
0.067,0.015633920207619667,Empty,0.30836,-0.0008,0.48574,-0.00991,0.00328,0.00888,0.99998,-0.00496,0.00162,0.00445,0.9999455477915684,-0.009905782192902501,0.0032828236270788856,-0.009934575248441824,-0.9999112764075198,0.008873754995363399,0.003194630878955945,-0.0089058852581574,-0.999955238768874
0.133,0.015633920207619667,Empty,0.30836,-0.0008,0.48574,-0.00991,0.00328,0.00888,0.99998,-0.00496,0.00162,0.00445,0.9999455790682313,-0.009903669911016655,0.0032796683052662423,-0.00993244198984422,-0.9999112779889758,0.008875964543147654,0.003191472703521389,-0.008908056620074864,-0.9999552295124198
0.2,0.01563424803316593,Empty,0.30836,-0.0008,0.48574,-0.00991,0.00328,0.00888,0.99998,-0.00496,0.00162,0.00445,0.9999455844782281,-0.009903468613695676,0.003278626528230518,-0.00993222448581682,-0.9999112994367765,0.008873791490679538,0.0031904543966983644,-0.00890587267336902,-0.999955252215152
0.267,0.01563424803316593,Empty,0.30836,-0.0008,0.48574,-0.00991,0.00328,0.00886,0.99998,-0.00496,0.00162,0.00444,0.9999456080287109,-0.009900527293086436,0.0032803267230297837,-0.00992929559934741,-0.9999113363328201,0.0088729116987918,0.0031921893727897698,-0.008905000417328833,-0.9999552544462056
0.333,0.01563424803316593,Empty,0.30837,-0.00083,0.48579,-0.01007,0.0034,0.00882,0.99998,-0.00504,0.00168,0.00442,0.9999434350333327,-0.010074543196128716,0.003410324490188941,-0.010104306156050513,-0.9999100019986228,0.008825582146184029,0.003321103859238004,-0.008859541890164456,-0.9999552383915256
0.4,0.01563424803316593,Empty,0.30838,-0.0007,0.48579,-0.0162,0.00343,0.00903,0.99996,-0.00811,0.00168,0.00453,0.9998628899158966,-0.016201211690342443,0.003423756532865893,-0.016231548346557323,-0.9998275117177284,0.009026829488191588,0.0032769203995517723,-0.009081164688531335,-0.9999533960343324
0.467,0.01563424803316593,Empty,0.30833,0.00052,0.48506,-0.01481,0.0018,0.01093,0.99996,-0.00741,0.00086,0.00547,0.9998886381731378,-0.014815517578994464,0.0017921191742018344,-0.014834222520845042,-0.9998303574047183,0.01091797848301838,0.0016300596523118017,-0.01094334733160285,-0.9999387911540933
0.533,0.01563424803316593,Empty,0.30879,0.0025,0.484,-0.00935,-0.00142,0.01329,0.99997,-0.00467,-0.00074,0.00664,0.9999553590277442,-0.009340570266667458,-0.001426078114379596,-0.009320811288059283,-0.9998683109588808,0.013284698610307018,-0.0015499769763612017,-0.013270813363458764,-0.9999107375581306
0.6,0.01563424803316593,Empty,0.30953,0.00628,0.48222,0.00104,-0.00701,0.01766,0.99995,0.00055,-0.0035,0.00883,0.9999749672040907,0.0010301403037529244,-0.0070002697185125185,0.0011536512364679896,-0.9998433373570406,0.017662667736197627,-0.006980978011850149,-0.017670301460057346,-0.9998194969054708
0.667,0.01563424803316593,Empty,0.31046,0.01087,0.4799,0.01362,-0.01434,0.02278,0.99989,0.00689,-0.00709,0.01144,0.9998045728671384,0.01361706355392156,-0.014331491692327007,0.01394141541647581,-0.9996432690554022,0.02278094748717326,-0.014016169596006633,-0.022976296751142475,-0.9996377527772045
0.733,0.01563424803316593,Empty,0.31152,0.01576,0.47618,0.02619,-0.02547,0.02933,0.99972,0.01328,-0.01254,0.01483,0.9993331597689191,0.026171360283050227,-0.025461651305491877,0.026915036095594203,-0.9992077294680866,0.029317131565066563,-0.02467420957681389,-0.029982882986219848,-0.9992458206615599
0.8,0.01563424803316593,Empty,0.31259,0.02063,0.47118,0.03839,-0.04003,0.03619,0.99944,0.01955,-0.01966,0.01847,0.9984624610905211,0.03835240086741398,-0.04002258288473169,0.03980498858258219,-0.9985532739668532,0.03615137527147376,-0.03857818913583872,-0.03768888958013489,-0.9985445763335837
0.867,0.01563424803316593,Empty,0.3139,0.02499,0.46529,0.04859,-0.0573,0.04362,0.99904,0.0249,-0.0281,0.02249,0.9971810301837327,0.04848666454588718,-0.05726287106776919,0.05101401195785388,-0.9977487894211663,0.04353072239879311,-0.055023300752256706,-0.04632921939566281,-0.9974096649845113
0.933,0.01563424803316593,Empty,0.31534,0.02857,0.45862,0.05624,-0.07592,0.05071,0.99854,0.02905,-0.03721,0.02639,0.9955431129797845,0.05604638760105063,-0.07584663891955161,0.05997499165036291,-0.9969191530947648,0.050549011556662735,-0.072779877542209,-0.0548726218590793,-0.9958373786895386
1.0,0.01563424803316593,Empty,0.31722,0.03254,0.45101,0.06497,-0.09661,0.05807,0.99784,0.03383,-0.0473,0.03055,0.9932373337923502,0.06461445305598412,-0.09646020535609323,0.07039430957693887,-0.9958451459508231,0.05776752085186236,-0.09232681051704171,-0.06416710794838969,-0.9936590674458164
1.067,0.015633920207619667,Empty,0.31936,0.03692,0.44349,0.07342,-0.11812,0.06586,0.99697,0.03856,-0.05775,0.03501,0.990356094629515,0.07283567268427737,-0.11785487098462866,0.08092400258838067,-0.9945749449582604,0.06536042125284032,-0.11245493157372162,-0.07426737941991626,-0.9908775124700567
1.133,0.015633920207619667,Empty,0.32152,0.04163,0.43577,0.08118,-0.14101,0.07411,0.9959,0.04306,-0.06884,0.03978,0.9868137053545416,0.08028669442229774,-0.1405445040660809,0.09124012289267297,-0.99312747057293,0.07330120850261289,-0.1336934960982394,-0.0851579349923083,-0.9873571669911936
1.2,0.015633920207619667,Empty,0.32455,0.04634,0.42828,0.08477,-0.15844,0.08191,0.995,0.04544,-0.07727,0.04413,0.9839307122000179,0.08360306256909217,-0.1577684427210762,0.09724102460724704,-0.9919763612927508,0.08079035691050292,-0.149748244473509,-0.09483367843473205,-0.9841656551168813
1.267,0.01563424803316593,Empty,0.32997,0.05178,0.42123,0.08643,-0.16367,0.08984,0.99456,0.04668,-0.07965,0.04824,0.9829531146473987,0.08516559026645953,-0.16294169705616685,0.10053583681729444,-0.9909875622355341,0.08852229668235928,-0.1539341415035158,-0.10339474710563794,-0.9826565047617283
1.333,0.01563424803316593,Empty,0.33846,0.05796,0.41518,0.08765,-0.15224,0.09635,0.99483,0.04729,-0.07378,0.0513,0.984641706602768,0.08651673025030088,-0.15164288643120036,0.10165633626503368,-0.9902639512973073,0.09509624628876963,-0.14193906761550756,-0.10905119049254167,-0.9838501608154565
1.4,0.01563424803316593,Empty,0.34837,0.0651,0.4101,0.09022,-0.13019,0.10132,0.99544,0.04823,-0.06262,0.05341,0.9875050983722381,0.08932613388636862,-0.12982496868380425,0.10270538620071057,-0.989642328600947,0.10029788176555884,-0.11952106230367564,-0.1123783931465906,-0.986451120137025
1.467,0.015633920207619667,Empty,0.35814,0.07274,0.40553,0.09732,-0.10569,0.10449,0.99593,0.05126,-0.05015,0.05465,0.989715061593781,0.09661340381052735,-0.10549856424881689,0.10757733298919692,-0.9887715947788913,0.10372005970562904,-0.09429323560759403,-0.11400255945614442,-0.9889955521417167
1.533,0.015633920207619667,Empty,0.36578,0.08017,0.40115,0.10972,-0.08769,0.10744,0.99597,0.05705,-0.04076,0.05596,0.9901670427773543,0.10907905496763753,-0.08758417188577114,0.11820359500433042,-0.9872274670041288,0.10681684567830903,-0.07481401957923005,-0.11611928418647165,-0.9904136379889061
1.6,0.015633920207619667,Empty,0.37016,0.08735,0.39598,0.12269,-0.08271,0.11172,0.99557,0.06346,-0.03778,0.05821,0.9890898609459224,0.12196476798604827,-0.08261865615032114,0.13076259492823894,-0.9851671577914494,0.11111622283335114,-0.06784092232280527,-0.1207073592587753,-0.9903672766601107
1.667,0.01563424803316593,Empty,0.37283,0.09567,0.39008,0.13255,-0.08338,0.11718,0.99507,0.06849,-0.03764,0.06113,0.9877860051325738,0.13169818063752164,-0.0832730285326379,0.14090139971558463,-0.9831440321152385,0.11651011833475709,-0.06652521042747477,-0.12682035062621763,-0.9896923739448655
1.733,0.01563424803316593,Empty,0.37475,0.10479,0.38339,0.13092,-0.08506,0.12356,0.99488,0.06785,-0.03831,0.06433,0.9878564561710683,0.13008435037947186,-0.0849569525553347,0.1399418729348798,-0.9825155479339236,0.12279849456560885,-0.06749736439755674,-0.13319632072415777,-0.9887885749466013
1.8,0.01563424803316593,Empty,0.3752,0.1134,0.37512,0.11598,-0.09209,0.13147,0.99493,0.06079,-0.04205,0.06817,0.9890717531432354,0.11523559616525769,-0.09196643143345287,0.12670196190948751,-0.9833149778801733,0.13053071333904806,-0.07539018492120265,-0.14075656877372225,-0.9871696451798927
1.867,0.01563424803316593,Empty,0.37532,0.12243,0.36578,0.09622,-0.09863,0.13915,0.99505,0.05134,-0.04578,0.07172,0.9905368204120457,0.09559522957534472,-0.09848024924029851,0.1087304275672798,-0.9844411234602068,0.1380339398895876,-0.08375262102782605,-0.14743549953400947,-0.9855192905002552
1.933,0.01563424803316593,Empty,0.37671,0.13225,0.35612,0.07945,-0.09916,0.14497,0.99522,0.04315,-0.04652,0.07424,0.9919484580921927,0.07897817688214004,-0.09899850536697599,0.09279190502691514,-0.98525377684666,0.14375206979681268,-0.08618537491940126,-0.15178090389032858,-0.9846495002610001
2.0,0.01563424803316593,Empty,0.37906,0.14206,0.34659,0.07388,-0.09719,0.14719,0.9953,0.04036,-0.0457,0.07518,0.9925664240618716,0.07346125071564408,-0.0970326670164323,0.08720358981231757,-0.9854381568822472,0.145969767021683,-0.08489657088995783,-0.15334628656675256,-0.9845189122852408
2.067,0.01563424803316593,Empty,0.38197,0.15126,0.33629,0.08476,-0.09882,0.14514,0.9951,0.04578,-0.04615,0.07444,0.9915486158516013,0.08423784835875647,-0.0986677622461391,0.09797958109420574,-0.9847269178271718,0.14391976582527635,-0.08503730999612735,-0.15237087061011872,-0.984658201457814
2.133,0.01563424803316593,Empty,0.38454,0.15952,0.3246,0.098,-0.10608,0.14223,0.99469,0.05255,-0.04934,0.07346,0.9896075805783779,0.0972924096426569,-0.10588212071797069,0.11179199001809309,-0.9836830810879197,0.14096150875033836,-0.0904399658867916,-0.15133335061149808,-0.9843367460189086
2.2,0.01563424803316593,Empty,0.38792,0.16501,0.313,0.09876,-0.11222,0.13809,0.99464,0.05303,-0.05248,0.07156,0.9888661166839074,0.09798896578871513,-0.11199091864140859,0.11301156856276362,-0.9841326344385954,0.1367894118853262,-0.09681006479427827,-0.1479226839149685,-0.9842493032448231
