time,gr,tx,ty,tz,rx,ry,rz,qw,qx,qy,qz
13.2,9.85000042419415e-07,0.51957,-0.18593,0.07661,0.03155,-0.0893,-0.00529,0.99888,0.01564,-0.04467,-0.00194
13.267,9.85000042419415e-07,0.51957,-0.18592,0.07661,0.03157,-0.0893,-0.00529,0.99888,0.01565,-0.04467,-0.00194
13.333,9.85000042419415e-07,0.51957,-0.18592,0.07661,0.03157,-0.0893,-0.00529,0.99888,0.01565,-0.04467,-0.00194
13.4,1.3133333141013281e-06,0.51957,-0.18593,0.07661,0.03157,-0.0893,-0.00529,0.99888,0.01565,-0.04467,-0.00194
13.467,1.3133333141013281e-06,0.51957,-0.18593,0.07661,0.03157,-0.08932,-0.0053,0.99888,0.01565,-0.04468,-0.00194
13.533,1.3133333141013281e-06,0.51957,-0.18592,0.07661,0.03157,-0.08932,-0.0053,0.99888,0.01565,-0.04468,-0.00194
13.6,1.3133333141013281e-06,0.51957,-0.18593,0.07661,0.03155,-0.0893,-0.00529,0.99888,0.01564,-0.04467,-0.00194
13.666,1.3133333141013281e-06,0.51957,-0.18592,0.07661,0.03157,-0.0893,-0.00529,0.99888,0.01565,-0.04467,-0.00194
13.733,1.3133333141013281e-06,0.51957,-0.18593,0.07661,0.03157,-0.08932,-0.0053,0.99888,0.01565,-0.04468,-0.00194
13.8,1.3133333141013281e-06,0.51956,-0.18593,0.07661,0.03155,-0.0893,-0.00529,0.99888,0.01564,-0.04467,-0.00194
13.867,1.3133333141013281e-06,0.51957,-0.18592,0.07661,0.03157,-0.08932,-0.0053,0.99888,0.01565,-0.04468,-0.00194
13.933,1.3133333141013281e-06,0.51957,-0.18592,0.07661,0.03157,-0.0893,-0.00529,0.99888,0.01565,-0.04467,-0.00194
14.0,1.3133333141013281e-06,0.51956,-0.18592,0.07661,0.03157,-0.08932,-0.0053,0.99888,0.01565,-0.04468,-0.00194
14.067,9.85000042419415e-07,0.51957,-0.18592,0.07661,0.03157,-0.08932,-0.0053,0.99888,0.01565,-0.04468,-0.00194
14.133,9.85000042419415e-07,0.51956,-0.18592,0.07661,0.03157,-0.08932,-0.0053,0.99888,0.01565,-0.04468,-0.00194
14.2,9.85000042419415e-07,0.51957,-0.18592,0.07661,0.03157,-0.0893,-0.00529,0.99888,0.01565,-0.04467,-0.00194
14.267,-0.015917599201202393,0.51957,-0.18591,0.07661,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
14.333,-0.015917599201202393,0.51956,-0.18592,0.07661,0.03157,-0.08932,-0.0053,0.99888,0.01565,-0.04468,-0.00194
14.4,-0.015917599201202393,0.51957,-0.18591,0.0766,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
14.467,-0.015951747074723244,0.51956,-0.18592,0.07661,0.03157,-0.08932,-0.0053,0.99888,0.01565,-0.04468,-0.00194
14.533,-0.015951747074723244,0.51956,-0.18591,0.0766,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
14.6,-0.015951747074723244,0.51956,-0.18592,0.07661,0.03157,-0.08932,-0.0053,0.99888,0.01565,-0.04468,-0.00194
14.667,-0.015956999734044075,0.51956,-0.1859,0.0766,0.03159,-0.08934,-0.0053,0.99888,0.01566,-0.04469,-0.00194
14.733,-0.015956999734044075,0.51956,-0.18591,0.0766,0.03157,-0.08932,-0.0053,0.99888,0.01565,-0.04468,-0.00194
14.8,-0.015956999734044075,0.51957,-0.1859,0.0766,0.03161,-0.08932,-0.0053,0.99888,0.01567,-0.04468,-0.00194
14.867,-0.015956999734044075,0.51956,-0.18591,0.0766,0.03157,-0.08934,-0.0053,0.99888,0.01565,-0.04469,-0.00194
14.934,-0.015956999734044075,0.51956,-0.1859,0.0766,0.03159,-0.08934,-0.0053,0.99888,0.01566,-0.04469,-0.00194
15.0,-0.015959955751895905,0.51956,-0.18591,0.0766,0.03159,-0.08934,-0.0053,0.99888,0.01566,-0.04469,-0.00194
15.067,-0.015960611402988434,0.51956,-0.1859,0.0766,0.03159,-0.08934,-0.0053,0.99888,0.01566,-0.04469,-0.00194
15.133,-0.015960611402988434,0.51956,-0.18591,0.07661,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
15.2,-0.015960611402988434,0.51956,-0.18591,0.0766,0.03159,-0.08934,-0.0053,0.99888,0.01566,-0.04469,-0.00194
15.267,-0.015960611402988434,0.51956,-0.18591,0.0766,0.03159,-0.08934,-0.0053,0.99888,0.01566,-0.04469,-0.00194
15.333,-0.015815159305930138,0.51956,-0.18591,0.0766,0.03159,-0.08934,-0.0053,0.99888,0.01566,-0.04469,-0.00194
15.4,-0.015815159305930138,0.51956,-0.18591,0.0766,0.03159,-0.08934,-0.0053,0.99888,0.01566,-0.04469,-0.00194
15.467,-0.015815159305930138,0.51956,-0.18591,0.0766,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
15.533,-0.015815159305930138,0.51956,-0.18591,0.0766,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
15.6,-0.014285455457866192,0.51956,-0.18591,0.07661,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
15.667,-0.014285455457866192,0.51956,-0.18591,0.07661,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
15.733,-0.014285455457866192,0.51956,-0.18591,0.07661,0.03157,-0.08932,-0.0053,0.99888,0.01565,-0.04468,-0.00194
15.8,-0.012093829922378063,0.51956,-0.18591,0.07661,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
15.867,-0.012093829922378063,0.51956,-0.18591,0.0766,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
15.933,-0.012093829922378063,0.51956,-0.18591,0.07661,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
16.0,-0.009239300154149532,0.51956,-0.18591,0.07661,0.03157,-0.08932,-0.0053,0.99888,0.01565,-0.04468,-0.00194
16.067,-0.009239300154149532,0.51956,-0.18591,0.07661,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
16.134,-0.006234065163880587,0.51957,-0.18591,0.07661,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
16.2,-0.006234065163880587,0.51956,-0.18591,0.07661,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
16.267,-0.006234065163880587,0.51956,-0.18591,0.0766,0.03157,-0.08932,-0.0053,0.99888,0.01565,-0.04468,-0.00194
16.333,-0.006234065163880587,0.51956,-0.18591,0.07661,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
16.4,-0.0021088849753141403,0.51956,-0.18591,0.07661,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
16.467,-0.0021088849753141403,0.51956,-0.18591,0.07661,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
16.533,3.447500057518482e-05,0.51957,-0.18591,0.07661,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
16.6,3.447500057518482e-05,0.51957,-0.18591,0.07661,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
16.667,3.447500057518482e-05,0.51956,-0.18591,0.07661,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
16.733,3.447500057518482e-05,0.51957,-0.18591,0.07661,0.03159,-0.08932,-0.00528,0.99888,0.01566,-0.04468,-0.00193
16.8,3.447500057518482e-05,0.51956,-0.18591,0.07661,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
16.867,3.447500057518482e-05,0.51956,-0.18591,0.0766,0.03159,-0.08934,-0.0053,0.99888,0.01566,-0.04469,-0.00194
16.933,3.447500057518482e-05,0.51956,-0.18591,0.07661,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
17.0,3.447500057518482e-05,0.51956,-0.18591,0.07661,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
17.067,3.447500057518482e-05,0.51956,-0.18591,0.07661,0.03159,-0.08932,-0.0053,0.99888,0.01566,-0.04468,-0.00194
