time,gr,gr_state,tx,ty,tz,rx,ry,rz,qw,qx,qy,qz,xx,xy,xz,yx,yy,yz,zx,zy,zz
0.0,0.015968162566423416,Empty,0.3076,-0.00029,0.48577,0.00783,0.00213,0.00655,0.99999,0.00391,0.00108,0.00327,0.9999670815583053,0.007828093501176858,0.002134654984371543,0.007813973428311582,-0.9999480530881928,0.006544688258005268,0.00218577652725704,-0.006527792679739945,-0.999976304871122
0.067,0.015968162566423416,Empty,0.3076,-0.00028,0.48577,0.00783,0.00213,0.00655,0.99999,0.00391,0.00108,0.00327,0.9999670237653537,0.007836610439318215,0.002130473816316748,0.007822500377285324,-0.9999479350265331,0.006552535693846352,0.0021817125628763572,-0.006535653983659853,-0.9999762623969126
0.133,0.015968162566423416,Empty,0.3076,-0.00029,0.48577,0.00783,0.00213,0.00655,0.99999,0.00391,0.00108,0.00327,0.999967123105922,0.007824970450202862,0.002126627545959528,0.007810885381235699,-0.9999480247169376,0.006552704346751013,0.0021777917317729505,-0.006535878070174213,-0.9999762694789438
0.2,0.015968162566423416,Empty,0.3076,-0.0003,0.48577,0.00781,0.00211,0.00655,0.99999,0.0039,0.00107,0.00327,0.9999672148880285,0.00781396087233377,0.0021239502266584796,0.007799920882199052,-0.9999481926849956,0.0065401208125135495,0.002174944438629404,-0.006523339750194739,-0.9999763575481134
0.267,0.015968162566423416,Empty,0.30761,-0.00028,0.48577,0.00785,0.00213,0.00657,0.99999,0.00392,0.00108,0.00328,0.9999669346128062,0.007848326282148876,0.0021291913104709826,0.00783420377406674,-0.999947781440717,0.00656198468560051,0.002180580724039499,-0.006545087192435918,-0.9999762031675301
0.333,0.015968162566423416,Empty,0.30765,-0.00028,0.48572,0.00785,0.00203,0.00655,0.99999,0.00392,0.00103,0.00327,0.9999672131483767,0.007838621295839343,0.0020319066043597528,0.00782515113240062,-0.9999479007437775,0.006554602037286432,0.0020831797866523545,-0.0065384871562559526,-0.9999764539966346
0.4,0.015968162566423416,Empty,0.3079,-0.00028,0.48549,0.00785,0.00167,0.00655,0.99999,0.00392,0.00085,0.00327,0.9999678889108042,0.007837162216766058,0.0016733307076731447,0.007826048129740804,-0.9999479354815464,0.006548228528685224,0.0017245631157275067,-0.006534922691279644,-0.9999771600729084
0.467,0.015968162566423416,Empty,0.30844,-0.00026,0.48512,0.0079,0.00147,0.00659,0.99999,0.00395,0.00075,0.00329,0.9999677247712802,0.007899300370269757,0.0014664478884168996,0.007889476524533034,-0.9999471747386598,0.006588163047506336,0.001518412301724437,-0.0065763809068470165,-0.9999772225597191
0.533,0.015968162566423416,Empty,0.30958,-0.00026,0.48432,0.00792,0.00093,0.00658,0.99999,0.00396,0.00048,0.00329,0.9999682285497292,0.007917467400139988,0.0009249870723646208,0.007911211513580041,-0.9999470456784595,0.006581684534236028,0.0009770483630394736,-0.006574157656196348,-0.9999779126698788
0.6,0.015968162566423416,Empty,0.31176,-0.00026,0.48307,0.00796,0.00129,0.00657,0.99999,0.00398,0.00066,0.00328,0.9999675266992529,0.007954973495061468,0.0012899394062183406,0.007946328155080451,-0.999946816515128,0.006574192734619734,0.0013421683317008288,-0.006563728967059914,-0.9999775577712813
