time,gr,gr_state,tx,ty,tz,rx,ry,rz,qw,qx,qy,qz,xx,xy,xz,yx,yy,yz,zx,zy,zz
0.0,0.01564081571996212,Empty,0.30822,0.00203,0.48597,-0.00851,0.00386,-0.00388,0.99999,-0.00425,0.00194,-0.00193,0.9999563002413445,-0.008513695471783878,0.0038619421352027042,-0.008498695199278095,-0.9999563422167508,-0.0038840494855314697,0.0038948411458872277,0.0038510582844220103,-0.9999849996687643
0.067,0.01564081571996212,Empty,0.30822,0.00203,0.48597,-0.00851,0.00384,-0.0039,0.99999,-0.00425,0.00193,-0.00194,0.9999563422718085,-0.008513869840283905,0.003850658479829543,-0.008498901912628976,-0.9999563293437219,-0.0038869103037237735,0.0038835829674533934,0.003854014241331125,-0.9999850320667617
0.133,0.01564081571996212,Empty,0.30822,0.00202,0.48597,-0.00851,0.00386,-0.00388,0.99999,-0.00425,0.00194,-0.00193,0.9999563024854061,-0.00851594028395608,0.0038564077578861627,-0.00850095477815871,-0.9999563164701618,-0.0038857327861217435,0.0038893299647487717,0.003852779841300683,-0.9999850144876771
0.2,0.01564081571996212,Empty,0.30822,0.00201,0.48597,-0.00853,0.00384,-0.00386,0.99999,-0.00426,0.00193,-0.00192,0.9999562679088352,-0.008526705043253646,0.0038415583998230693,-0.008511877586930894,-0.9999563243478524,-0.0038597068123755983,0.0038743011987972024,0.00382683914448307,-0.9999851724362632
0.267,0.01564081571996212,Empty,0.30822,0.00198,0.48597,-0.00861,0.00386,-0.00398,0.99999,-0.0043,0.00194,-0.00198,0.9999553931969525,-0.008617312718986136,0.003866980453913211,-0.008601907184532576,-0.9999550705621814,-0.003982969968645172,0.003901129210425515,0.003949528894139273,-0.9999845910874817
0.334,0.01564081571996212,Empty,0.30822,0.002,0.48597,-0.00859,0.00386,-0.00396,0.99999,-0.00429,0.00194,-0.00197,0.9999556647925365,-0.008591064806945936,0.0038551335644048407,-0.008575811572880676,-0.9999554023861952,-0.003955843086996926,0.0038889465389734565,0.003922606804836349,-0.9999847445089707
0.4,0.01564081571996212,Empty,0.30826,0.00202,0.48593,-0.00863,0.00382,-0.00404,0.99999,-0.00431,0.00192,-0.00201,0.9999555596571805,-0.008620236483870725,0.003817097543560115,-0.008604841716358058,-0.9999548515203678,-0.004031329794866032,0.0038516762235857186,0.003998305121009696,-0.999984588954464
0.467,0.01564081571996212,Empty,0.30901,0.0024,0.48558,-0.00883,0.0043,-0.005,0.99998,-0.00441,0.00216,-0.00249,0.9999517052985485,-0.00883781805008138,0.004298842011346225,-0.008816314259881497,-0.9999486563801406,-0.004995718809376954,0.004342772547102835,0.004957577600502908,-0.999978281139615
0.534,0.01564081571996212,Empty,0.31116,0.0032,0.48436,-0.00823,0.00466,-0.00518,0.99999,-0.00411,0.00234,-0.00258,0.9999552237133384,-0.00823819414013477,0.004656471380388918,-0.008214018355795105,-0.9999528094642494,-0.005187364167395372,0.004698986152096222,0.005148883555098646,-0.9999757039684907
0.6,0.01564081571996212,Empty,0.31481,0.00446,0.48238,-0.00865,0.0059,-0.00459,0.99998,-0.00432,0.00296,-0.00228,0.999945044082363,-0.008659167831801318,0.005909960032189684,-0.008632160127520938,-0.9999522527720164,-0.004580173326614571,0.005949338337514449,0.00452890589764136,-0.9999720468016675
0.667,0.01564081571996212,Empty,0.32023,0.00648,0.47962,-0.00834,0.00912,-0.00378,0.99998,-0.00416,0.00457,-0.00187,0.9999236788030741,-0.008339362689978591,0.009115459332990758,-0.00830526017833777,-0.9999583940278669,-0.0037726471580270776,0.009146541548395825,0.0036966529636748495,-0.9999513365832209
0.734,0.01564081571996212,Empty,0.32711,0.00902,0.47614,-0.00442,0.01375,-0.00277,0.99997,-0.0022,0.00688,-0.00137,0.9998955427510811,-0.004424764743328979,0.013759543723798666,-0.004387102024258294,-0.9999865506816832,-0.0027661871914796896,0.01377159839487366,0.0027055337210521273,-0.9999015067320054
0.8,0.01564081571996212,Empty,0.33593,0.01183,0.47184,0.00111,0.0213,-0.00113,0.99994,0.00056,0.01065,-0.00057,0.9997726009564154,0.0011033369197916976,0.0212962208968071,0.001127465231525071,-0.9999987360761897,-0.001121012120771113,0.02129495712594619,0.001144767952311034,-0.999772581294036
0.867,0.01564081571996212,Empty,0.34652,0.01584,0.46677,0.00799,0.03178,0.00055,0.99987,0.00399,0.01589,0.00021,0.9994632170543034,0.007976778585108202,0.0317749706351877,0.007963487287289295,-0.9999681425097771,0.0005448263677723959,0.03177830432367427,-0.0002914943395625007,-0.9994948996394938
