time,gr,tx,ty,tz,rx,ry,rz,qw,qx,qy,qz
1.8,0.015690065920352936,0.46264,0.17729,0.24029,0.07746,-0.00467,0.02076,0.99919,0.03874,-0.00193,0.01046
1.867,0.015690065920352936,0.46775,0.18534,0.22731,0.08785,0.00784,0.00601,0.99902,0.0439,0.00405,0.00283
1.934,0.015690065920352936,0.47058,0.19248,0.21392,0.09819,0.01309,-0.00562,0.99877,0.04909,0.0064,-0.00313
2.0,0.015690065920352936,0.47001,0.19813,0.1993,0.1046,0.00462,-0.01442,0.9986,0.05229,0.00193,-0.00732
2.067,0.015690065920352936,0.46758,0.20324,0.1847,0.11177,-0.01052,-0.02076,0.99837,0.0558,-0.00583,-0.01007
2.133,0.015690065920352936,0.46592,0.2092,0.17116,0.11835,-0.02157,-0.02831,0.9981,0.05898,-0.0116,-0.01349
2.2,0.015690065920352936,0.46746,0.21615,0.15993,0.12306,-0.0208,-0.03936,0.99787,0.06127,-0.01159,-0.019
2.267,0.015690065920352936,0.47035,0.22281,0.15041,0.12094,-0.01577,-0.05107,0.99783,0.06021,-0.00941,-0.02501
2.333,0.015690065920352936,0.47381,0.22784,0.14204,0.11246,-0.01123,-0.06186,0.99794,0.056,-0.00734,-0.03056
2.4,0.015690065920352936,0.47785,0.23114,0.13415,0.09626,-0.00954,-0.07112,0.99821,0.04791,-0.00647,-0.03528
2.467,0.015690065920352936,0.48146,0.23308,0.12649,0.08155,-0.01206,-0.07706,0.99842,0.0405,-0.00759,-0.03824
2.533,0.015690065920352936,0.48685,0.23621,0.12074,0.08161,-0.00875,-0.08197,0.99833,0.04058,-0.00604,-0.04076
2.6,0.015690065920352936,0.49189,0.2393,0.11538,0.0844,-0.00911,-0.08306,0.99825,0.04196,-0.0063,-0.04129
2.667,0.015690065920352936,0.49672,0.24118,0.10997,0.07664,-0.01209,-0.08215,0.99841,0.03803,-0.00761,-0.0408
2.733,0.015690065920352936,0.5013,0.242,0.10427,0.05831,-0.01593,-0.07934,0.99877,0.02881,-0.00911,-0.03941
2.8,0.015690065920352936,0.50473,0.2423,0.09827,0.04153,-0.01933,-0.07274,0.99908,0.0204,-0.01041,-0.03615
2.867,0.015690065920352936,0.50683,0.24402,0.09259,0.03745,-0.02044,-0.06375,0.99927,0.01839,-0.01081,-0.03167
2.933,0.015690065920352936,0.50838,0.24782,0.08784,0.04305,-0.01827,-0.05375,0.99937,0.02127,-0.00971,-0.02667
3.0,0.015690065920352936,0.50949,0.25229,0.08393,0.04075,-0.01643,-0.04613,0.9995,0.02018,-0.00868,-0.02289
3.067,0.015690065920352936,0.50807,0.25577,0.07954,0.01637,-0.02284,-0.04213,0.99968,0.00794,-0.01159,-0.02097
3.133,0.015690065920352936,0.50541,0.2585,0.07518,-0.02281,-0.03189,-0.04025,0.9996,-0.01172,-0.01571,-0.0203
3.2,0.015690065920352936,0.50388,0.26117,0.07182,-0.04943,-0.03732,-0.03804,0.99933,-0.02506,-0.01818,-0.01947
3.267,0.015690065920352936,0.50386,0.2633,0.06976,-0.0498,-0.0373,-0.03549,0.99935,-0.02522,-0.0182,-0.0182
3.333,0.015690065920352936,0.50488,0.26291,0.06833,-0.03636,-0.03277,-0.02875,0.99959,-0.01841,-0.01612,-0.01467
3.4,0.015690065920352936,0.50627,0.26069,0.06687,-0.02641,-0.02805,-0.01993,0.99976,-0.01334,-0.01389,-0.01015
3.467,0.015690065920352936,0.50815,0.25732,0.06564,-0.0183,-0.02296,-0.01047,0.99988,-0.00921,-0.01143,-0.00534
3.533,0.015690065920352936,0.51066,0.25311,0.06455,-0.01311,-0.01795,-0.0014,0.99994,-0.00656,-0.00897,-0.00076
3.6,0.015690065920352936,0.51202,0.24946,0.06253,-0.01228,-0.01719,0.00509,0.99994,-0.00612,-0.00861,0.00249
3.667,0.015690065920352936,0.51202,0.24746,0.05936,-0.01291,-0.02063,0.00841,0.99992,-0.00641,-0.01034,0.00414
3.733,0.015690065920352936,0.51151,0.24735,0.05593,-0.01346,-0.0256,0.00889,0.99989,-0.00667,-0.01283,0.00436
3.8,0.015690065920352936,0.51076,0.24906,0.05216,-0.01153,-0.03076,0.00808,0.99986,-0.0057,-0.0154,0.00395
3.867,0.015690065920352936,0.51019,0.25185,0.04853,-0.00821,-0.03495,0.00724,0.99983,-0.00404,-0.01749,0.00355
3.933,0.015690065920352936,0.51059,0.25509,0.0458,-0.0049,-0.03693,0.00561,0.99982,-0.0024,-0.01847,0.00276
4.0,0.015690065920352936,0.51137,0.25719,0.04381,-0.00324,-0.03798,0.00434,0.99982,-0.00158,-0.01899,0.00214
4.067,0.015690065920352936,0.51287,0.25769,0.04271,-0.00417,-0.03772,0.00346,0.99982,-0.00205,-0.01886,0.00169
4.133,0.015690065920352936,0.51401,0.25696,0.04216,-0.00605,-0.03731,0.00375,0.99982,-0.00299,-0.01866,0.00182
4.2,0.015690065920352936,0.51511,0.25617,0.04183,-0.0066,-0.03667,0.00412,0.99982,-0.00326,-0.01834,0.002
4.267,0.015690065920352936,0.51609,0.25495,0.04142,-0.00735,-0.0363,0.00501,0.99983,-0.00363,-0.01816,0.00244
4.333,0.015690065920352936,0.51647,0.25356,0.04047,-0.0094,-0.03717,0.00642,0.99981,-0.00464,-0.0186,0.00312
4.4,0.015690065920352936,0.51606,0.25313,0.03913,-0.00992,-0.03925,0.0071,0.99979,-0.00489,-0.01964,0.00345
4.467,0.015690065920352936,0.51524,0.25308,0.03764,-0.00974,-0.04187,0.00765,0.99976,-0.00479,-0.02095,0.00372
4.534,0.015690065920352936,0.51438,0.25302,0.03608,-0.00955,-0.04461,0.0082,0.99973,-0.00468,-0.02232,0.00399
4.6,0.015690065920352936,0.51352,0.2532,0.03442,-0.00837,-0.04737,0.0086,0.9997,-0.00408,-0.0237,0.0042
4.667,0.015690065920352936,0.51393,0.25411,0.03358,-0.00671,-0.04766,0.00784,0.9997,-0.00326,-0.02384,0.00384
4.733,0.015690065920352936,0.51466,0.25502,0.03308,-0.00368,-0.04727,0.00685,0.99971,-0.00176,-0.02364,0.00338
4.8,0.015690065920352936,0.5147,0.25533,0.03255,0.00231,-0.04781,0.00643,0.99971,0.00123,-0.0239,0.00324
4.867,0.015690065920352936,0.51463,0.25519,0.03215,0.00861,-0.04843,0.00627,0.99969,0.00438,-0.0242,0.00324
4.933,0.015690065920352936,0.51486,0.25522,0.0322,0.01534,-0.04817,0.00581,0.99968,0.00774,-0.02406,0.00309
5.0,0.015690065920352936,0.51585,0.25548,0.03285,0.01719,-0.04637,0.005,0.99969,0.00865,-0.02316,0.0027
5.067,0.015690065920352936,0.51694,0.25528,0.03336,0.01624,-0.04464,0.00476,0.99971,0.00817,-0.0223,0.00256
5.133,0.015690065920352936,0.51771,0.2549,0.03363,0.01516,-0.04358,0.00483,0.99973,0.00763,-0.02177,0.00258
5.2,0.015690065920352936,0.51826,0.25468,0.03386,0.0131,-0.0428,0.00482,0.99975,0.0066,-0.02138,0.00255
5.267,0.015690065920352936,0.51916,0.25452,0.0343,0.00898,-0.04136,0.00472,0.99977,0.00454,-0.02067,0.00245
5.333,0.015690065920352936,0.52002,0.25436,0.03471,0.00817,-0.04,0.0045,0.99979,0.00413,-0.01999,0.00233
5.4,0.015690065920352936,0.52037,0.25422,0.03484,0.00767,-0.03956,0.00443,0.99979,0.00388,-0.01977,0.00229
5.466,0.015690065920352936,0.52041,0.25432,0.0349,0.0071,-0.03954,0.00416,0.9998,0.00359,-0.01976,0.00215
5.533,0.015690065920352936,0.52041,0.25435,0.03494,0.00704,-0.03954,0.0041,0.9998,0.00356,-0.01976,0.00212
5.6,0.015690065920352936,0.52021,0.25439,0.03485,0.00732,-0.03986,0.00418,0.99979,0.0037,-0.01992,0.00216
5.667,0.015690065920352936,0.5201,0.2545,0.03482,0.00752,-0.04,0.00411,0.99979,0.0038,-0.01999,0.00213
5.734,0.015690065920352936,0.52011,0.2545,0.03483,0.00754,-0.03998,0.00411,0.99979,0.00381,-0.01998,0.00213
5.8,0.015690065920352936,0.5201,0.25453,0.03484,0.00758,-0.03996,0.00407,0.99979,0.00383,-0.01997,0.00211
5.867,0.015690065920352936,0.52009,0.25453,0.03483,0.00758,-0.04,0.00409,0.99979,0.00383,-0.01999,0.00212
5.933,0.015690065920352936,0.52009,0.25453,0.03483,0.00758,-0.04,0.00409,0.99979,0.00383,-0.01999,0.00212
6.0,0.015690065920352936,0.52009,0.25453,0.03484,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
6.067,0.015690065920352936,0.52009,0.25453,0.03483,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
6.133,0.015690065920352936,0.52009,0.25453,0.03483,0.0076,-0.03998,0.00409,0.99979,0.00384,-0.01998,0.00212
6.2,0.015690065920352936,0.52009,0.25453,0.03483,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
6.267,0.015690065920352936,0.52009,0.25453,0.03483,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
6.333,0.015690065920352936,0.52009,0.25453,0.03483,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
6.4,0.015690065920352936,0.52009,0.25454,0.03483,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
6.467,0.015690065920352936,0.52009,0.25453,0.03484,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
6.533,0.015690065920352936,0.52009,0.25453,0.03483,0.0076,-0.04,0.00409,0.99979,0.00384,-0.01999,0.00212
6.6,0.015690065920352936,0.52009,0.25453,0.03483,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
6.667,0.015690065920352936,0.52009,0.25453,0.03484,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
6.734,0.015690065920352936,0.52009,0.25453,0.03483,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
6.8,0.015690065920352936,0.52009,0.25453,0.03483,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
6.867,0.015690065920352936,0.52009,0.25453,0.03484,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
6.933,0.015690065920352936,0.52008,0.25454,0.03483,0.00762,-0.04,0.00407,0.99979,0.00385,-0.01999,0.00211
7.0,0.015690065920352936,0.52009,0.25453,0.03483,0.0076,-0.03998,0.00409,0.99979,0.00384,-0.01998,0.00212
7.067,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
7.133,0.015690065920352936,0.52009,0.25453,0.03483,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
7.2,0.015690065920352936,0.52009,0.25454,0.03484,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
7.267,0.015690065920352936,0.52009,0.25454,0.03483,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
7.333,0.015690065920352936,0.52009,0.25454,0.03484,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
7.4,0.015690065920352936,0.52009,0.25453,0.03483,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
7.467,0.015690065920352936,0.52009,0.25453,0.03483,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
7.533,0.015690065920352936,0.52009,0.25453,0.03483,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
7.6,0.015690065920352936,0.52009,0.25454,0.03483,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
7.667,0.015690065920352936,0.52009,0.25453,0.03483,0.0076,-0.03998,0.00409,0.99979,0.00384,-0.01998,0.00212
7.733,0.015690065920352936,0.52009,0.25454,0.03483,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
7.8,0.015690065920352936,0.52009,0.25453,0.03483,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
7.867,0.015690065920352936,0.52009,0.25454,0.03483,0.00762,-0.04,0.00407,0.99979,0.00385,-0.01999,0.00211
7.933,0.015690065920352936,0.52009,0.25453,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
8.0,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
8.067,0.015690065920352936,0.52009,0.25454,0.03483,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
8.133,0.015690065920352936,0.52009,0.25454,0.03483,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
8.2,0.015690065920352936,0.52009,0.25453,0.03483,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
8.267,0.015690065920352936,0.52009,0.25454,0.03484,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
8.333,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
8.4,0.015690065920352936,0.52009,0.25454,0.03483,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
8.467,0.015690065920352936,0.52009,0.25453,0.03484,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
8.533,0.015690065920352936,0.52009,0.25454,0.03484,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
8.6,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
8.667,0.015690065920352936,0.52009,0.25454,0.03484,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
8.733,0.015690065920352936,0.52009,0.25453,0.03483,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
8.8,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
8.867,0.015690065920352936,0.52009,0.25453,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
8.933,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
9.0,0.015690065920352936,0.52009,0.25454,0.03484,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
9.067,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
9.133,0.015690065920352936,0.52009,0.25454,0.03483,0.00762,-0.04,0.00407,0.99979,0.00385,-0.01999,0.00211
9.2,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
9.267,0.015690065920352936,0.52009,0.25454,0.03483,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
9.333,0.015690065920352936,0.52009,0.25454,0.03484,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
9.4,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
9.466,0.015690065920352936,0.52009,0.25454,0.03484,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
9.533,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
9.6,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
9.667,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
9.733,0.015690065920352936,0.52009,0.25454,0.03484,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
9.8,0.015690065920352936,0.52009,0.25453,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
9.867,0.015690065920352936,0.52009,0.25453,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
9.933,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
10.0,0.015690065920352936,0.52009,0.25453,0.03483,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
10.067,0.015690065920352936,0.52009,0.25453,0.03483,0.0076,-0.04,0.00407,0.99979,0.00384,-0.01999,0.00211
10.133,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
10.2,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
10.267,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
10.333,0.015690065920352936,0.52009,0.25454,0.03483,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
10.4,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
10.467,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
10.533,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
10.6,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
10.667,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
10.733,0.015690065920352936,0.52009,0.25453,0.03483,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
10.8,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
10.867,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
10.933,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
11.0,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
11.067,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
11.133,0.015690065920352936,0.52009,0.25453,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
11.2,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
11.267,0.015690065920352936,0.52009,0.25453,0.03483,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
11.333,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
11.4,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
11.467,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
11.533,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
11.6,0.015690065920352936,0.52009,0.25454,0.03483,0.00762,-0.04,0.00407,0.99979,0.00385,-0.01999,0.00211
11.667,0.015690065920352936,0.52009,0.25453,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
11.733,0.015690065920352936,0.52009,0.25453,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
11.8,0.015690065920352936,0.52009,0.25454,0.03483,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
11.867,0.015690065920352936,0.52009,0.25454,0.03483,0.00762,-0.04,0.00407,0.99979,0.00385,-0.01999,0.00211
11.933,0.015690065920352936,0.52009,0.25454,0.03484,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
12.0,0.015690065920352936,0.52009,0.25453,0.03483,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
12.066,0.015690065920352936,0.52009,0.25454,0.03483,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
12.133,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
12.2,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
12.267,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
12.333,0.015690065920352936,0.52009,0.25454,0.03484,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
12.4,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
12.467,0.015690065920352936,0.52009,0.25453,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
12.534,0.015690065920352936,0.52009,0.25454,0.03483,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
12.6,0.015690065920352936,0.52009,0.25453,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
12.667,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
12.733,0.015690065920352936,0.52009,0.25453,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
12.8,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
12.867,0.015690065920352936,0.52009,0.25453,0.03483,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
12.933,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
13.0,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
13.067,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
13.133,0.015690065920352936,0.52009,0.25454,0.03484,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
13.2,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
13.267,0.015690065920352936,0.52009,0.25453,0.03483,0.00762,-0.04,0.00407,0.99979,0.00385,-0.01999,0.00211
13.333,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
13.4,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
13.467,0.015690065920352936,0.52009,0.25453,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
13.534,0.015690065920352936,0.52009,0.25454,0.03483,0.0076,-0.03998,0.00407,0.99979,0.00384,-0.01998,0.00211
13.6,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
13.667,0.015690065920352936,0.52009,0.25453,0.03484,0.00762,-0.03998,0.00409,0.99979,0.00385,-0.01998,0.00212
13.733,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
13.8,0.015690065920352936,0.52009,0.25453,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
13.867,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
13.933,0.015690065920352936,0.52009,0.25453,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
14.0,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
14.067,0.015690065920352936,0.52009,0.25454,0.03484,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
14.133,0.015690065920352936,0.52009,0.25454,0.03483,0.00762,-0.03998,0.00407,0.99979,0.00385,-0.01998,0.00211
