sec,nanosec,positions,velocities,efforts
1715320907,616444719,"array('d', [0.00029516319621231515, -0.7847075590244493, 0.0012560837049711581, -2.3556105048758496, 0.004242973629141856, 1.572523383431848, 0.780102678084566, 0.01596783474087715, 0.01596783474087715])","array('d', [0.0010558635597059966, -0.0008051901231416465, -0.00013633833233366727, 0.0016977691637222315, 0.0011787531598064674, 0.0005488899324538254, 0.00020532915278125192, 0.0, 0.0])","array('d', [-0.07501259446144104, -4.037428379058838, -1.1440536975860596, 22.22439956665039, 0.15347644686698914, 2.1069376468658447, 0.1159808337688446, 0.0, 0.0])"
1715320907,683144067,"array('d', [0.0002914498121301722, -0.7847073260690236, 0.0012578663819902114, -2.355616617919424, 0.004244912522688157, 1.5725222115087711, 0.7801062835399206, 0.01596783474087715, 0.01596783474087715])","array('d', [-0.001056543131686304, 0.001029872898501285, 0.0014771331533639182, -0.0007524338629352719, 0.0011179939918703557, -0.0007143437732836867, 0.00239445091261675, 0.0, 0.0])","array('d', [-0.02343788743019104, -4.037428379058838, -1.1678574085235596, 22.27597427368164, 0.13974353671073914, 2.1069376468658447, 0.0894305408000946, 0.0, 0.0])"
1715320907,749766855,"array('d', [0.0002931622607027356, -0.7847058524031071, 0.0012578663819901889, -2.355615519078286, 0.004242916227493167, 1.5725229807879384, 0.780097589537501, 0.01596783474087715, 0.01596783474087715])","array('d', [-0.00014439375888110318, 0.000592897074088368, 0.0010333856742397844, -0.001544205494987877, -2.7434531336412567e-06, 0.0003419848025516526, -0.0004181866367890043, 0.0, 0.0])","array('d', [-0.04724159836769104, -4.061232089996338, -1.1678574085235596, 22.29977798461914, 0.15347644686698914, 2.1005289554595947, 0.1626727283000946, 0.0, 0.0])"
1715320907,816341573,"array('d', [0.0002914498121191728, -0.7847059082916927, 0.0012540039151155956, -2.3556128134482797, 0.004240496321463745, 1.5725191835842307, 0.7800972048167748, 0.015967506915330887, 0.015967506915330887])","array('d', [-0.0005784446605049886, -4.350879718444193e-05, -0.00041116094001153984, 0.0006897207894542403, -0.0004366281337982907, -0.0014997439001617977, -0.0005230340796366881, 0.0, 0.0])","array('d', [-0.02343788743019104, -4.061232089996338, -1.1162827014923096, 22.22439956665039, 0.14706775546073914, 2.1069376468658447, 0.1562640368938446, 0.0, 0.0])"
1715320907,883069607,"array('d', [0.0002914498121191711, -0.7847071344754694, 0.0012560837049711555, -2.3556167031481197, 0.004240089335055196, 1.5725260170259439, 0.7801004083068757, 0.015967506915330887, 0.015967506915330887])","array('d', [-0.0010100006943359972, -0.0006734997211365881, 0.0004199086798100909, -0.0008066655660426292, -0.0004041677321221645, 0.002135547210602294, 0.0003544250155372371, 0.0, 0.0])","array('d', [-0.02343788743019104, -4.013624668121338, -1.1440536975860596, 22.27597427368164, 0.15347644686698914, 2.0867960453033447, 0.1031634509563446, 0.0, 0.0])"
1715320907,949738881,"array('d', [0.0002975012262197187, -0.784707619432018, 0.0012540035903971076, -2.3556145870823766, 0.004237852356199989, 1.5725236183719344, 0.7801028465791705, 0.015967506915330887, 0.015967506915330887])","array('d', [0.0014180423630875362, -0.00013395031597534566, -0.0005060455537007289, 0.00013869874530387654, -0.0015049613465799336, -0.00027706886179575124, 0.0002925104700647713, 0.0, 0.0])","array('d', [-0.07501259446144104, -4.037428379058838, -1.1162827014923096, 22.24820327758789, 0.17361804842948914, 2.1069376468658447, 0.1095721423625946, 0.0, 0.0])"
1715320908,16375776,"array('d', [0.0002931623328671326, -0.7847076472149723, 0.0012522212376346149, -2.3556143958446984, 0.00424086458443976, 1.5725186662503594, 0.7801038886647123, 0.01596783474087715, 0.01596783474087715])","array('d', [-3.073018414783457e-05, -0.0002783388302935106, -0.0012826546336897734, -0.000486874499104195, -0.00045654011332091587, 4.006471888515261e-05, 0.00040718769245777985, 0.0, 0.0])","array('d', [-0.04724159836769104, -4.037428379058838, -1.0924789905548096, 22.27597427368164, 0.15347644686698914, 2.1133463382720947, 0.1095721423625946, 0.0, 0.0])"
1715320908,83114599,"array('d', [0.00029316218453460805, -0.7847054129408063, 0.001257866377981341, -2.3556152684369303, 0.004244697846001129, 1.5725181555637247, 0.780101446039848, 0.01596783474087715, 0.01596783474087715])","array('d', [-3.971729746665226e-05, 0.0007187224387702715, 0.0006437140243651282, 0.00047012065992210533, 0.0013434240117556307, -0.0015386372270148239, 0.0010768435460461233, 0.0, 0.0])","array('d', [-0.04724159836769104, -4.037428379058838, -1.1678574085235596, 22.29977798461914, 0.15347644686698914, 2.1133463382720947, 0.1031634509563446, 0.0, 0.0])"
1715320908,149803179,"array('d', [0.00029516027371991906, -0.7847056154726163, 0.0012578663819902114, -2.355613869738572, 0.004242821307334397, 1.5725190272646903, 0.7801015205791203, 0.01596783474087715, 0.01596783474087715])","array('d', [0.000696967870989757, -0.00017166579057845767, 0.0011543230445980207, 0.00016281817814481505, -0.00013174073847648112, -0.00043473620021881193, 0.0018898671076618251, 0.0, 0.0])","array('d', [-0.07501259446144104, -4.061232089996338, -1.1678574085235596, 22.24820327758789, 0.13974353671073914, 2.1069376468658447, 0.1297137439250946, 0.0, 0.0])"
1715320908,216423256,"array('d', [0.00029339905613490837, -0.7847045467719913, 0.001257866057255226, -2.355615960724911, 0.004241701320508621, 1.5725201376350404, 0.7801015269299986, 0.015967506915330887, 0.015967506915330887])","array('d', [0.0007211720805419387, 0.0005566362933214098, 0.000783978411619314, -0.00021230309369432514, 0.0009542786819485069, -6.596560489340061e-05, 0.0008166437720424408, 0.0, 0.0])","array('d', [-0.04724159836769104, -4.037428379058838, -1.1678574085235596, 22.27597427368164, 0.14706775546073914, 2.1005289554595947, 0.1297137439250946, 0.0, 0.0])"
