sec,nanosec,positions,velocities,efforts
1715153200,127941710,"array('d', [0.0005475577953706214, -0.7845497359605255, 0.0004459944355179855, -2.355767076976919, -0.004056612234140766, 1.5718670122087315, 0.7818410197199362, 0.015762297436594963, 0.015762297436594963])","array('d', [-0.00010906395224713592, 0.0005526621198046245, 0.00021407493211893203, -0.0011303746640774358, 0.0002899810096646334, -0.0003407875283041589, -0.0013657169057302973, 0.0, 0.0])","array('d', [-0.04724159836769104, -4.112806797027588, -0.7869980335235596, 22.37912368774414, 1.5844457149505615, 2.2003214359283447, 0.1095721423625946, 0.0, 0.0])"
1715153200,194618626,"array('d', [0.0005494761369094154, -0.7845492909734851, 0.00044413692606909866, -2.3557630579840554, -0.00406211130279382, 1.5718682615625097, 0.7818499296957804, 0.015762297436594963, 0.015762297436594963])","array('d', [-1.2543414798821544e-05, 0.000521439322886154, -5.9190744910752176e-05, 0.001335359403654477, -0.00014517425466868848, 0.00016343672224927226, 0.002494213676066428, 0.0, 0.0])","array('d', [-0.07501259446144104, -4.089003086090088, -0.7631943225860596, 22.35135269165039, 1.5917699337005615, 2.1801798343658447, 0.036329954862594604, 0.0, 0.0])"
1715153200,261342269,"array('d', [0.0005479498023634279, -0.7845521140419568, 0.0004420280188452812, -2.3557628287146644, -0.004058279616089339, 1.5718670254044351, 0.7818447340438626, 0.015762297436594963, 0.015762297436594963])","array('d', [-0.0005315662658520494, -0.0004520496362020314, -0.0016371842950303173, 0.0014504597049828044, 0.0003015794545563213, -0.00031487235798532406, 0.0010825138259117914, 0.0, 0.0])","array('d', [-0.02343788743019104, -4.089003086090088, -0.7354233264923096, 22.35135269165039, 1.5981786251068115, 2.2003214359283447, 0.0628802478313446, 0.0, 0.0])"
1715153200,327952412,"array('d', [0.0005516570257178723, -0.7845492101399912, 0.00044339767762839214, -2.3557676101176512, -0.004059813414425946, 1.5718680521607615, 0.7818461867882511, 0.015762297436594963, 0.015762297436594963])","array('d', [0.0007821865701667026, -1.5478749686240526e-05, -0.0010881194574969332, -0.0011729665078244551, 0.00011549707099060139, 0.0008836333655343141, 0.001241142803070333, 0.0, 0.0])","array('d', [-0.07501259446144104, -4.089003086090088, -0.7631943225860596, 22.37912368774414, 1.5844457149505615, 2.2003214359283447, 0.050062865018844604, 0.0, 0.0])"
1715153200,394547887,"array('d', [0.0005533699103295652, -0.7845500195816558, 0.0004451003683505679, -2.355763115317135, -0.004056743246668582, 1.5718643876934577, 0.7818443699699745, 0.015762297436594963, 0.015762297436594963])","array('d', [0.0002463831732732568, 0.0001656064925945701, -0.00022085744971973002, -0.00023702305937211172, -9.023615378429985e-05, -0.0013110008474154222, 0.0009032688543893758, 0.0, 0.0])","array('d', [-0.09881630539894104, -4.089003086090088, -0.7869980335235596, 22.32754898071289, 1.5844457149505615, 2.2003214359283447, 0.056471556425094604, 0.0, 0.0])"
1715153200,461344258,"array('d', [0.0005513700045884095, -0.7845512620283612, 0.0004454282900149742, -2.3557649664955176, -0.004056106508853515, 1.5718656067090446, 0.7818451628218022, 0.015762297436594963, 0.015762297436594963])","array('d', [0.0010304223560250747, -0.00034461107071423404, -0.00020580157018939573, 0.0006065141964919963, -0.0014790720530161831, 0.001089937488275382, 5.642316351550544e-05, 0.0, 0.0])","array('d', [-0.07501259446144104, -4.061232089996338, -0.7869980335235596, 22.35135269165039, 1.5707128047943115, 2.1929972171783447, 0.0766131579875946, 0.0, 0.0])"
1715153200,528079122,"array('d', [0.0005507178725176868, -0.7845446767972183, 0.0004477080411314294, -2.355765201742305, -0.004058098435474354, 1.5718633840967953, 0.7818418250315514, 0.015762297436594963, 0.015762297436594963])","array('d', [0.00012382687861935338, 0.0004478055541565986, 0.0004717289417784848, -0.00028038088421283283, 0.00029384658132511115, -0.001556082593056034, -0.0008152198709815263, 0.0, 0.0])","array('d', [-0.04724159836769104, -4.013624668121338, -0.7354233264923096, 22.42673110961914, 1.2264745235443115, 2.2131388187408447, 0.043654173612594604, 0.0, 0.0])"
1715153200,594581675,"array('d', [0.0005495646766024188, -0.7845403031449109, 0.0004550033611317567, -2.3557652286704114, -0.004076610181069749, 1.571865818277683, 0.781841626031389, 0.015762297436594963, 0.015762297436594963])","array('d', [-5.1162601668614205e-05, 0.0006326217275438832, 0.002472049718580018, -0.0005254132411568184, -8.041305950474102e-05, -0.0006604012412536677, 0.0001150958789924235, 0.0, 0.0])","array('d', [0.00036582350730895996, -4.013624668121338, -0.7869980335235596, 22.45450210571289, 1.1724584102630615, 2.2195475101470947, 0.0628802478313446, 0.0, 0.0])"
1715153200,661195914,"array('d', [0.000545999890686061, -0.7845092965269493, 0.0005270111662042084, -2.355747899181137, -0.00408508724319966, 1.5718698346459266, 0.781853438196865, 0.015762297436594963, 0.015762297436594963])","array('d', [0.0011158243856860702, 0.0012092800817790565, 0.0031691864124952897, -4.861599362589186e-05, 0.0019405711346082038, 0.0008183840281071733, 0.0017539118681494013, 0.0, 0.0])","array('d', [0.07971152663230896, -3.811293125152588, -0.15223243832588196, 22.52988052368164, 1.3683812618255615, 2.2131388187408447, 0.0830218493938446, 0.0, 0.0])"
1715153200,728221240,"array('d', [0.000555850982095929, -0.7843468081067251, 0.0010781600257651798, -2.3555328760677994, -0.003981261705760916, 1.5718688397382767, 0.7832654498518528, 0.015762297436594963, 0.015762297436594963])","array('d', [0.00020511360738447647, 0.001091981322635412, 0.009854104464342353, 0.0038432929857589583, 0.010332919266284109, -0.00023108479438904356, 0.028151555081250775, 0.0, 0.0])","array('d', [0.00036582350730895996, -3.811293125152588, -0.30298927426338196, 22.60525894165039, 1.8343846797943115, 2.1929972171783447, 0.1956317126750946, 0.0, 0.0])"
