sec,nanosec,positions,velocities,efforts
1715142476,261971894,"array('d', [0.001605511098381743, -0.78199845507399, -0.009365710427874189, -2.352892780811314, -3.8754478341896124e-05, 1.5723308244428467, 0.7669180902908521, 0.015877215191721916, 0.015877215191721916])","array('d', [0.009851574605724018, 0.006945381714262061, -0.04041576543049961, -0.028642082995791893, -0.0024350786596774965, 0.0018877731339689363, -0.02233192713234598, 0.0, 0.0])","array('d', [-0.47967568039894104, -3.886671543121338, -0.6362411975860596, 22.42673110961914, 0.11960194259881973, 2.4255411624908447, -0.2218487560749054, 0.0, 0.0])"
1715142476,328745728,"array('d', [0.0015375439411188525, -0.7819777038610547, -0.010543292408775964, -2.3548939111560916, -0.0007220520751763001, 1.5728966226105219, 0.7660078056238249, 0.015877215191721916, 0.015877215191721916])","array('d', [-0.00036232235290033243, -0.005397392588578418, 0.0011230440370684261, -0.028594929034268687, -0.032474596829192084, 0.02100111642529861, -0.0022918794492055488, 0.0, 0.0])","array('d', [-0.45190468430519104, -3.509779453277588, -0.5568954944610596, 22.27597427368164, -0.08272960036993027, 2.5051920413970947, -0.1888897716999054, 0.0, 0.0])"
1715142476,395170293,"array('d', [0.0013342391428236263, -0.7820415803829831, -0.009825978000812934, -2.3561320680499986, -0.003205585207997957, 1.5742307411000023, 0.7663907052943203, 0.015877215191721916, 0.015877215191721916])","array('d', [0.0038220775841114555, -0.0024404575942998867, 0.025289789261946298, -0.007748162573821949, 0.005433819320699941, -0.0013761176246186314, 0.06699470009373885, 0.0, 0.0])","array('d', [-0.15039101243019104, -4.513502597808838, 1.0895278453826904, 21.94272232055664, 0.34299060702323914, 2.4585001468658447, -0.043320924043655396, 0.0, 0.0])"
1715142476,461950065,"array('d', [0.0014814952291919144, -0.781962560826645, -0.006886163520715571, -2.356325133259861, -0.003506031298156749, 1.5744763189509623, 0.7680552943775456, 0.015877215191721916, 0.015877215191721916])","array('d', [0.007774113743273855, 0.0034784917508273636, 0.0150889077719507, 0.0030075772803583173, -0.005161684818215646, 0.0038453703066795067, -0.023478760809848984, 0.0, 0.0])","array('d', [-0.42810097336769104, -3.608961582183838, -1.2948105335235596, 21.99429702758789, 0.11960194259881973, 2.4987833499908447, -0.035996705293655396, 0.0, 0.0])"
1715142476,528519687,"array('d', [0.0015059064622019104, -0.7816763614220895, -0.005994837447160154, -2.35634284534366, -0.004013920023211434, 1.5749649192540887, 0.7673515006122484, 0.015877215191721916, 0.015877215191721916])","array('d', [0.00030950635018182004, 0.0017718483778772188, 0.019553332721880392, -0.0007119403761074077, -0.005110507379196199, 0.004120025258596175, 0.0014267360622965462, 0.0, 0.0])","array('d', [-0.9319461584091187, -3.458204746246338, -0.45771339535713196, 22.19662857055664, -0.04244639724493027, 2.5051920413970947, -0.029588013887405396, 0.0, 0.0])"
1715142476,595383983,"array('d', [0.00144143512495067, -0.7813425497544313, -0.006044590535045391, -2.3565167055829352, -0.005091680941646926, 1.5767472628210477, 0.7668857770326315, 0.015877215191721916, 0.015877215191721916])","array('d', [0.00025414594475650626, 0.00810720491264463, -0.006235899665801567, -0.004890030728145841, -0.005426764697137604, 0.0237266946177065, -0.0018800754216652038, 0.0, 0.0])","array('d', [-0.04724159836769104, -3.811293125152588, -0.12842872738838196, 21.81576919555664, -0.05526378005743027, 2.5381510257720947, -0.1156475841999054, 0.0, 0.0])"
1715142476,661988939,"array('d', [0.0014998317943566756, -0.7811325027353638, -0.005578675771385669, -2.3578945954757438, -0.006415524721972734, 1.5801063333944998, 0.7666003475262017, 0.015877215191721916, 0.015877215191721916])","array('d', [0.01275374489822551, -0.017860510584344076, -0.007463210450186039, -0.06662176602107672, -0.007902180816178701, 0.13195005525673065, -0.007023369302637375, 0.0, 0.0])","array('d', [-0.8327640295028687, -4.866590976715088, -0.07685402035713196, 19.49094009399414, -0.5816919803619385, 3.0764811038970947, -0.1623394787311554, 0.0, 0.0])"
1715142476,728585096,"array('d', [0.0014750463276319895, -0.7839219879875688, -0.005765445921828688, -2.3684164467918856, -0.008805247083235612, 1.5947636250528507, 0.765464399224203, 0.015877215191721916, 0.015877215191721916])","array('d', [-0.002108249205783643, 0.011097046785684326, -0.0012810279861737897, -0.11312879204083927, -0.014372350128343762, 0.12386353922268405, -0.0002987393412887526, 0.0, 0.0])","array('d', [-0.24957314133644104, -4.489698886871338, -0.07685402035713196, 22.83536148071289, -0.008571885526180267, 2.7111856937408447, -0.1760723888874054, 0.0, 0.0])"
1715142476,795248687,"array('d', [0.002145767133095447, -0.7815808623111954, -0.007113760864457339, -2.371940050989608, -0.009595691357749434, 1.6015697640426818, 0.7615473485641251, 0.015877215191721916, 0.015877215191721916])","array('d', [0.009240124877741951, 0.05893488188926821, -0.0489222853067374, -0.006199395336129169, -0.021565018938602125, 0.11890228510140412, -0.10391864575625519, 0.0, 0.0])","array('d', [-0.7573856115341187, -2.676649570465088, -1.3701889514923096, 21.71261978149414, -0.17062023282051086, 2.4850504398345947, -0.2218487560749054, 0.0, 0.0])"
1715142476,861868150,"array('d', [0.002257130959828424, -0.7766933930766559, -0.010656196583386561, -2.3730811511503704, -0.012153299782053447, 1.6110450256387416, 0.7538166163841631, 0.015877215191721916, 0.015877215191721916])","array('d', [0.00800701097044479, 0.08231210709987952, -0.042220897597143675, -0.0361298823241793, 0.001022231191666614, 0.12708853345119098, -0.04744030840133816, 0.0, 0.0])","array('d', [0.9604488611221313, -4.969740390777588, 1.1411025524139404, 21.78799819946289, 0.36954089999198914, 2.4585001468658447, -0.2218487560749054, 0.0, 0.0])"
1715142476,928485381,"array('d', [0.0030275203569125673, -0.7710994081102494, -0.011637516308757045, -2.3755065634094117, -0.012053896344438108, 1.618990541454087, 0.7521371654510097, 0.015877215191721916, 0.015877215191721916])","array('d', [0.01615937059188568, 0.07504361602148152, 0.010017392899112519, -0.03744878418747577, 0.01161207570307634, 0.128064216272925, -0.007401505873569987, 0.0, 0.0])","array('d', [0.30584678053855896, -4.164381504058838, 0.10167381167411804, 21.43094253540039, 0.47757312655448914, 2.4127237796783447, -0.1156475841999054, 0.0, 0.0])"
1715142476,995196199,"array('d', [0.004972377682902098, -0.767030446774283, -0.010193561920495305, -2.379722511371825, -0.011276057410937975, 1.6295491480710114, 0.7521259805232673, 0.015877215191721916, 0.015877215191721916])","array('d', [0.03591398721097653, 0.06651273891570192, 0.02394100359160349, -0.069190798343337, 0.0007522233856065428, 0.17255261522822632, -0.003362274546755044, 0.0, 0.0])","array('d', [0.00036582350730895996, -3.835096836090088, -0.8385727405548096, 22.19662857055664, 0.5718724727630615, 2.5381510257720947, -0.1559307873249054, 0.0, 0.0])"
1715142477,61893025,"array('d', [0.007282286895302009, -0.7622145416576518, -0.009215439901543308, -2.3846583885619537, -0.011012212817210645, 1.6416936211906867, 0.7516371162945519, 0.015877215191721916, 0.015877215191721916])","array('d', [0.021576410980386092, 0.05192629667027161, 0.03488977073432146, -0.08101674882972369, 0.019289031653587557, 0.1470233134795452, 0.008417629851166055, 0.0, 0.0])","array('d', [0.43279990553855896, -5.648146152496338, 0.6094863414764404, 22.14902114868164, 0.7275121212005615, 2.5253336429595947, -0.1293804943561554, 0.0, 0.0])"
1715142477,128629593,"array('d', [0.009734332078434202, -0.7593577449850268, -0.008458490140403493, -2.39401901022711, -0.01074397322927006, 1.659911641523278, 0.7500860074397899, 0.015877215191721916, 0.015877215191721916])","array('d', [0.047026112132490604, 0.057133393258283684, -0.0019588545374636486, -0.1528247848595659, -0.00016941814015759236, 0.3081596549862377, -0.05587004172320641, 0.0, 0.0])","array('d', [0.05194053053855896, -4.037428379058838, -0.10065773129463196, 22.58145523071289, 0.5315892696380615, 2.6846354007720947, -0.2282574474811554, 0.0, 0.0])"
1715142477,195282465,"array('d', [0.012280029446185578, -0.7552691180828682, -0.0076110322576807094, -2.404133531996596, -0.010746761686566854, 1.6787016169759161, 0.748214079571015, 0.015877215191721916, 0.015877215191721916])","array('d', [0.0392836438419564, 0.05046213239565961, 0.015040578055711363, -0.1605603518721632, 0.0010323960293561307, 0.28632593153519503, -0.01861803778467051, 0.0, 0.0])","array('d', [0.27807578444480896, -3.232069492340088, 0.28020164370536804, 21.81576919555664, 0.5856053829193115, 2.5848429203033447, -0.2090313732624054, 0.0, 0.0])"
1715142477,261785647,"array('d', [0.014290826586048386, -0.7505492743656027, -0.007887539329969922, -2.415866948858342, -0.011934673195456401, 1.702977244981239, 0.7414406380316773, 0.015877215191721916, 0.015877215191721916])","array('d', [0.03117300486518436, 0.09128731801597478, -0.02206473395135584, -0.18782374668311724, -0.0014505917946728364, 0.42316128813128245, -0.14326343905787806, 0.0, 0.0])","array('d', [0.00036582350730895996, -3.735914707183838, -1.2194321155548096, 21.25241470336914, 0.07931873947381973, 2.5381510257720947, -0.2621319591999054, 0.0, 0.0])"
1715142477,328727105,"array('d', [0.016093254435765668, -0.7444177906966098, -0.009986462794448312, -2.429792019448333, -0.012418117701014515, 1.731285050010137, 0.7311707464507257, 0.015877215191721916, 0.015877215191721916])","array('d', [0.023053858783761334, 0.0915234186898705, -0.045003998754676686, -0.23553076718440186, -0.001113719704463887, 0.42013254736206396, -0.12580534527398538, 0.0, 0.0])","array('d', [0.20269736647605896, -4.918165683746338, -0.5330917835235596, 22.01810073852539, 0.10678455978631973, 2.6113932132720947, -0.2218487560749054, 0.0, 0.0])"
1715142477,395202087,"array('d', [0.017604597654433063, -0.7366778555085672, -0.012189660411548706, -2.442832407842998, -0.012473255804042006, 1.754793367847351, 0.7240820285145534, 0.015877215191721916, 0.015877215191721916])","array('d', [0.031217201837537463, 0.14254447319716027, -0.020303518416648507, -0.15198765326771466, -0.00021309057677567614, 0.3444010139883266, -0.09825191948864183, 0.0, 0.0])","array('d', [0.5081783533096313, -5.422010898590088, -0.6600449085235596, 21.55789566040039, 0.24777576327323914, 2.4786417484283447, -0.2621319591999054, 0.0, 0.0])"
1715142477,462010184,"array('d', [0.020597250293597935, -0.72814149183483, -0.013930743749189869, -2.454068409083228, -0.012482487930894983, 1.7787808342428277, 0.7158421711845953, 0.015877215191721916, 0.015877215191721916])","array('d', [0.0438383692111593, 0.14927637910580557, -0.027791751825068402, -0.1393757517132414, 0.00064858969902995, 0.2782059546764402, -0.13431524328471714, 0.0, 0.0])","array('d', [-0.5272830724716187, -5.747328281402588, -1.1916611194610596, 25.69974136352539, 0.42355701327323914, 2.7706949710845947, -0.2090313732624054, 0.0, 0.0])"
1715142477,528655536,"array('d', [0.023467229127331304, -0.7141808725015485, -0.017358675621345923, -2.45719992150689, -0.01245776572987786, 1.794715344767734, 0.7049352277956908, 0.015877215191721916, 0.015877215191721916])","array('d', [0.057635577380164685, 0.2447312327178689, -0.0943526888307477, 0.005232151875951338, -0.0009641871078762565, 0.2406323454943496, -0.24549031296265905, 0.0, 0.0])","array('d', [-0.8049930334091187, -4.743605136871338, -2.6912949085235596, 23.37491226196289, 0.18735095858573914, 2.8503458499908447, -0.2218487560749054, 0.0, 0.0])"
1715142477,595192097,"array('d', [0.02577452147404861, -0.6978948211653465, -0.022861704986880223, -2.458589417563237, -0.012921323502591184, 1.81645785681393, 0.6914574369610208, 0.015877215191721916, 0.015877215191721916])","array('d', [0.03250611212358981, 0.24224048059915226, -0.06780187916632004, -0.03961853419815143, -0.02685244837577232, 0.3535060118717106, -0.16821647133087034, 0.0, 0.0])","array('d', [0.12731894850730896, -6.100416660308838, -0.6600449085235596, 22.42673110961914, -0.014980576932430267, 2.7642862796783447, -0.2548077404499054, 0.0, 0.0])"
1715142477,661838248,"array('d', [0.02850493853733776, -0.6779130073846524, -0.030781637038578436, -2.45844848113626, -0.01346775539840269, 1.8376774040003425, 0.6730839696703785, 0.015877215191721916, 0.015877215191721916])","array('d', [0.03827993716414676, 0.3149201916416149, -0.14735913623250485, 0.008766091049141438, -0.011939838873330446, 0.33007844793596175, -0.3530795683965661, 0.0, 0.0])","array('d', [-0.20196571946144104, -7.508802890777588, -0.9377548694610596, 23.22018814086914, 0.005161024630069733, 2.6516764163970947, -0.1495220959186554, 0.0, 0.0])"
1715142477,728609049,"array('d', [0.029930824368247063, -0.6606055303433089, -0.03650639640983614, -2.4589295505964746, -0.013789660634114234, 1.85588315907539, 0.6606196031312395, 0.015877215191721916, 0.015877215191721916])","array('d', [0.04876449181262147, 0.2810738360448786, -0.11815212944801534, 0.025720278605669424, -0.01887276413503909, 0.30026843067132086, -0.28113842041937653, 0.0, 0.0])","array('d', [-1.0073245763778687, -7.961073398590088, -0.8385727405548096, 22.04587173461914, -0.10287120193243027, 2.5647013187408447, -0.1559307873249054, 0.0, 0.0])"
1715142477,795198386,"array('d', [0.031499420902038194, -0.6413710243332944, -0.04391055403665183, -2.4580299179389007, -0.015123491172039675, 1.8743918746037203, 0.6436689479953074, 0.015877215191721916, 0.015877215191721916])","array('d', [0.01928562530803181, 0.2628193015974112, -0.08487488675365687, 0.0011091118384992217, -0.015874541732733442, 0.21954543015063013, -0.19602394528399789, 0.0, 0.0])","array('d', [-0.07501259446144104, -9.825697898864746, -0.15223243832588196, 24.39450454711914, -0.05526378005743027, 2.8906290531158447, -0.2154400646686554, 0.0, 0.0])"
1715142477,861844072,"array('d', [0.03354300953413759, -0.6247985213083987, -0.04987321046454016, -2.456863342348535, -0.018768534635386462, 1.8906067259494046, 0.6288351676024221, 0.015877215191721916, 0.015877215191721916])","array('d', [0.03217257169410543, 0.2549506988678288, -0.09486689217345193, 0.02927675898894394, -0.0858365570019629, 0.2635199701027717, -0.22268251753726773, 0.0, 0.0])","array('d', [0.5319820642471313, -10.555678367614746, 0.35558006167411804, 23.57724380493164, -0.10287120193243027, 2.6974527835845947, -0.2154400646686554, 0.0, 0.0])"
1715142477,928620039,"array('d', [0.03517408209646835, -0.608346136512376, -0.05574283416868406, -2.4566512270659606, -0.019800146721894812, 1.9100259789127911, 0.6129475303109944, 0.015877215191721916, 0.015877215191721916])","array('d', [0.0389442332667786, 0.2716832995104839, -0.10807725243827444, 0.005576970470332594, -0.011989791697452644, 0.32928560191135164, -0.3109307042251245, 0.0, 0.0])","array('d', [-0.35272255539894104, -8.337965965270996, -1.3186142444610596, 23.37491226196289, 0.018893934786319733, 2.7706949710845947, -0.2355816662311554, 0.0, 0.0])"
1715142477,995290955,"array('d', [0.037032145223754524, -0.5896754995924538, -0.06328897722258746, -2.4561175850829864, -0.021544595036037974, 1.9321808800881715, 0.5932443682910944, 0.015877215191721916, 0.015877215191721916])","array('d', [0.0075657833490609915, 0.2667435739022304, -0.0750705260880787, 0.0007946378979242974, -0.013687237964585184, 0.29892437598869, -0.22763110314734974, 0.0, 0.0])","array('d', [0.9882198572158813, -11.158705711364746, 1.1926772594451904, 23.16861343383789, -0.04885508865118027, 2.6782267093658447, -0.2548077404499054, 0.0, 0.0])"
1715142478,61903639,"array('d', [0.04001787056358291, -0.5675572178439788, -0.07284195128523621, -2.452213565025466, -0.023064873989182406, 1.9517661720133634, 0.5703888420952063, 0.015877215191721916, 0.015877215191721916])","array('d', [0.05365562901495418, 0.39323402533597596, -0.1906520107623146, 0.10667314264104574, -0.0432375115957356, 0.3282739409894112, -0.4396180772379652, 0.0, 0.0])","array('d', [-0.7811893224716187, -11.182509422302246, -0.6838486194610596, 23.55344009399414, -0.15688732266426086, 2.6974527835845947, -0.2090313732624054, 0.0, 0.0])"
1715142478,128526613,"array('d', [0.04158888941184212, -0.5443026708350384, -0.08315104127691589, -2.4464461640551383, -0.02524869163560295, 1.9698573592853295, 0.5472365722830888, 0.015877215191721916, 0.015877215191721916])","array('d', [0.013249817257364299, 0.30613919699005887, -0.13220237752432698, 0.05090079261466931, -0.0033156730155378387, 0.20832864628598535, -0.2198313213929366, 0.0, 0.0])","array('d', [1.1627804040908813, -13.297072410583496, 1.7758681774139404, 23.62881851196289, 0.025302626192569733, 2.7706949710845947, -0.1824810802936554, 0.0, 0.0])"
