sec,nanosec,positions,velocities,efforts
1714822436,390886329,"array('d', [-0.0003266607432330112, -0.7842322991076072, 1.5357588019026902e-05, -2.3564341966968096, 0.004121268899517972, 1.5707494687497792, 0.782907710403159, 0.01617862470448017, 0.01617862470448017])","array('d', [-0.00010451996351640118, 0.0006253361878373589, -0.00138891447757536, 0.0006690732273186758, -0.001807269853942218, 9.745853902343927e-05, 0.0010761574789026672, 0.0, 0.0])","array('d', [0.02813681960105896, -4.390516757965088, -0.42994239926338196, 22.91470718383789, 0.22763416171073914, 2.3458902835845947, 0.0692889392375946, 0.0, 0.0])"
1714822436,457577647,"array('d', [-0.0003254515651365085, -0.7842277696117222, 1.841070817870255e-05, -2.3564347009492717, 0.004125226781136554, 1.5707505809350106, 0.7829106992040528, 0.016178952530026436, 0.016178952530026436])","array('d', [0.0006697161069526081, 0.0003562356294362664, -0.0016521177995280762, 0.0011912769680273818, 0.001028212866583187, 0.001019390265609324, 0.0022435228423002937, 0.0, 0.0])","array('d', [0.00036582350730895996, -4.414320468902588, -0.45771339535713196, 22.88693618774414, 0.22122547030448914, 2.3394815921783447, 0.009779661893844604, 0.0, 0.0])"
1714822436,524241151,"array('d', [-0.0003246631311162458, -0.784240034825249, 2.4036657293465395e-05, -2.3564357346476474, 0.004124964357521766, 1.570746666878764, 0.7829110962532579, 0.016178952530026436, 0.016178952530026436])","array('d', [0.0005065395245336464, -0.002398835660743423, 0.0013483527310417672, 0.0004160070825507792, 0.00026311453147524527, -0.00016179528825690587, 0.0011901484005871765, 0.0, 0.0])","array('d', [0.00036582350730895996, -4.287367343902588, -0.5568954944610596, 22.93851089477539, 0.21481677889823914, 2.3330729007720947, 0.043654173612594604, 0.0, 0.0])"
1714822436,590946620,"array('d', [-0.00032666041865569404, -0.7842337848434108, 2.2414727979009074e-05, -2.356432107122777, 0.004125094624504191, 1.5707487709855732, 0.7829134774717629, 0.016178952530026436, 0.016178952530026436])","array('d', [0.0001635453708957721, -0.0007547618116103879, 0.0002387192598464418, 0.0011675778230143968, 0.00010669562674488544, -0.0009371782513046204, 0.00011038737780584324, 0.0, 0.0])","array('d', [0.02813681960105896, -4.362745761871338, -0.48151710629463196, 22.88693618774414, 0.22122547030448914, 2.3458902835845947, 0.023512572050094604, 0.0, 0.0])"
1714822436,657643913,"array('d', [-0.000326698303364286, -0.7842316446883811, 1.1687022653338256e-05, -2.3564364311305366, 0.004128382671530631, 1.5707452442688732, 0.7829081117485714, 0.01617862470448017, 0.01617862470448017])","array('d', [0.00020469559010588453, -0.0007362533097106559, -0.00018034961034157958, -0.000337775276543523, 0.0012040656812142944, -0.0015190784831547247, -0.0023974846925209283, 0.0, 0.0])","array('d', [0.02813681960105896, -4.362745761871338, -0.38233497738838196, 22.91470718383789, 0.22122547030448914, 2.3458902835845947, 0.0692889392375946, 0.0, 0.0])"
1714822436,724302508,"array('d', [-0.0003290583298063108, -0.784215592345809, 2.6277986225145406e-05, -2.356439013007365, 0.0041188770914970365, 1.5707498697322724, 0.7829084834890154, 0.01617862470448017, 0.01617862470448017])","array('d', [0.00012768410005549945, 0.0006243390603266948, 0.0011178408200322048, -0.0009240444450957718, -6.179974288844371e-05, 0.0010089340240945432, -0.0016744095518043075, 0.0, 0.0])","array('d', [0.02813681960105896, -4.287367343902588, -0.5330917835235596, 22.93851089477539, 0.5050389766693115, 2.3458902835845947, 0.0628802478313446, 0.0, 0.0])"
1714822436,790922953,"array('d', [-0.00024011100938823668, -0.7843587193562758, -0.00043434012787646123, -2.3567153375618783, 0.004116967124284633, 1.570757437569505, 0.7814839163083407, 0.01617862470448017, 0.01617862470448017])","array('d', [0.004926580822511954, -0.007135714114578723, -0.015954119393573253, -0.012922183957257019, -0.0014316817825202176, 0.0005230965434027161, -0.04582758796117226, 0.0, 0.0])","array('d', [-0.04724159836769104, -4.692030429840088, -0.8901474475860596, 22.58145523071289, 0.10678455978631973, 2.3724405765533447, -0.0625469982624054, 0.0, 0.0])"
1714822436,857682530,"array('d', [0.000444983901047796, -0.7861879482318701, -0.0020619985844405925, -2.359139757243379, 0.0013303481654862016, 1.5717557622791618, 0.7764193542672824, 0.01617862470448017, 0.01617862470448017])","array('d', [0.02529632304636436, -0.0747435126034997, -0.034951829504587875, -0.1085660690913289, -0.08744549660173219, 0.07468757735802606, -0.19270336490877416, 0.0, 0.0])","array('d', [0.30584678053855896, -5.973463535308838, -0.7116196155548096, 20.87155532836914, -0.12301280349493027, 2.2726480960845947, -0.1760723888874054, 0.0, 0.0])"
1714822436,924325277,"array('d', [0.003973482778935064, -0.7904341638361174, -0.0060868122436554765, -2.3678089638965814, -0.00989551119504898, 1.5762997932211469, 0.7560496080607026, 0.01617862470448017, 0.01617862470448017])","array('d', [0.07433213914496446, -0.04475736930383595, -0.0882375620359884, -0.1297712692683507, -0.21380798958910932, 0.08816986228412281, -0.3899861953890114, 0.0, 0.0])","array('d', [-0.09881630539894104, -4.438124179840088, -1.3186142444610596, 22.04587173461914, 0.03903553634881973, 2.5454752445220947, -0.2483990490436554, 0.0, 0.0])"
1714822436,991102816,"array('d', [0.00798931645326079, -0.7921166799261994, -0.010408934846937964, -2.3756537436419958, -0.021427044109035794, 1.581701685539525, 0.7341743928762097, 0.016178952530026436, 0.016178952530026436])","array('d', [0.07022774195420445, 0.010280009022435458, -0.046333301565084, -0.09843788487993657, -0.1684044808279864, 0.08618485923477358, -0.3326573038687354, 0.0, 0.0])","array('d', [0.5835567712783813, -3.232069492340088, 0.05009910464286804, 22.63302993774414, 0.26150867342948914, 2.7441446781158447, -0.2017071545124054, 0.0, 0.0])"
