sec,nanosec,positions,velocities,efforts
1715051670,124432767,"array('d', [0.0012547207551117114, -0.7846210130426985, 5.582509067959666e-05, -2.3555066289408657, -0.004632910627010079, 1.572029787305536, 0.7908421891050214, 0.015689408406615257, 0.015689408406615257])","array('d', [0.0004301924166924515, 0.00015124057285533833, 0.000680366500757388, 0.00042620226539870506, 0.002047557664122492, 0.0005563853350084044, -0.0010645147879446864, 0.0, 0.0])","array('d', [-0.45190468430519104, -4.061232089996338, -0.48151710629463196, 22.24820327758789, 1.7062108516693115, 2.1600382328033447, -0.1559307873249054, 0.0, 0.0])"
1715051670,191173207,"array('d', [0.0012556033690661289, -0.7846255366719392, 5.38056513348998e-05, -2.3555062805840667, -0.004630338979726413, 1.572028674655966, 0.7908479438563248, 0.015689408406615257, 0.015689408406615257])","array('d', [-0.0003357724027148709, 0.0010419288137685613, -0.0003605394637936904, 0.00020347966895001442, 0.0011593716394561627, -0.00012870055359993118, 0.0004091125741120805, 0.0, 0.0])","array('d', [-0.42810097336769104, -4.037428379058838, -0.45771339535713196, 22.22439956665039, 1.6924779415130615, 2.1664469242095947, -0.1760723888874054, 0.0, 0.0])"
1715051670,257698434,"array('d', [0.0012507679467294993, -0.7846238374453023, 5.380666154759414e-05, -2.3555104944467384, -0.004636159116540952, 1.5720281622944543, 0.7908459429604844, 0.015689408406615257, 0.015689408406615257])","array('d', [-0.0009839245625678737, 0.00010045515114675596, -0.00025543670131429304, -0.000523280923045703, -0.0007037766546299964, -0.00021514839364108465, 0.0002992496325949273, 0.0, 0.0])","array('d', [-0.40032997727394104, -4.061232089996338, -0.45771339535713196, 22.29977798461914, 1.7062108516693115, 2.1737711429595947, -0.1760723888874054, 0.0, 0.0])"
1715051670,324413187,"array('d', [0.0012530815495108928, -0.7846227244975594, 5.3805687415286685e-05, -2.355508683197137, -0.004632134677771339, 1.5720282015405327, 0.7908521567201623, 0.015689080581068993, 0.015689080581068993])","array('d', [0.0013038225489223304, 0.00040294256864840743, -8.000267238400363e-05, -0.000845141806227586, -0.0001244594792355376, 5.911604067751577e-05, 0.0005309866163402323, 0.0, 0.0])","array('d', [-0.42810097336769104, -4.037428379058838, -0.45771339535713196, 22.27597427368164, 1.7062108516693115, 2.1737711429595947, -0.2017071545124054, 0.0, 0.0])"
1715051670,391139762,"array('d', [0.0012641688944784709, -0.7846107436599485, 5.558836443440806e-05, -2.3555055527149467, -0.004658569194706334, 1.5720260217556903, 0.790853994958864, 0.015689080581068993, 0.015689080581068993])","array('d', [-0.0001772182415987649, 0.0009557657209447117, 0.0007015613377776663, 0.001281454266807317, -0.0007341367022599124, -0.001906951247608359, 0.001853664703934025, 0.0, 0.0])","array('d', [-0.27734413743019104, -4.037428379058838, -0.48151710629463196, 22.40292739868164, 1.2475316524505615, 2.1929972171783447, -0.1357891857624054, 0.0, 0.0])"
1715051670,457733321,"array('d', [0.0012345388972499873, -0.7844884480809534, 0.000320961710022234, -2.355375416948261, -0.004703934811092521, 1.5717792143715048, 0.7910724499693444, 0.015689080581068993, 0.015689080581068993])","array('d', [-0.005834843431558613, 0.025888130605915032, 0.022783612138652605, 0.030152069141347704, -0.0011335147248737502, -0.05345183278723569, 0.031797057916990036, 0.0, 0.0])","array('d', [0.05194053053855896, -1.9228655099868774, 0.7364394664764404, 24.65237808227539, 1.5441625118255615, 1.9009439945220947, -0.035996705293655396, 0.0, 0.0])"
1715051670,524489044,"array('d', [0.0011308869662095577, -0.7790372704569035, 0.0031858723771288414, -2.348302779264861, -0.003882231182170885, 1.561334622269715, 0.7964827755843978, 0.015689080581068993, 0.015689080581068993])","array('d', [0.01158878309911587, 0.1188023712972121, 0.04433962081586571, 0.14280325039481587, 0.010130312504630425, -0.20313771531374772, 0.089335798557371, 0.0, 0.0])","array('d', [-1.1104739904403687, -0.9667497277259827, -0.5846664905548096, 23.62881851196289, 1.8407933712005615, 2.2067301273345947, 0.0958392322063446, 0.0, 0.0])"
1715051670,591117734,"array('d', [0.0010075005764136173, -0.7669540933556308, 0.006565767276722133, -2.334801014357344, -0.001046039281170613, 1.5465137962194275, 0.8029965063049925, 0.015689080581068993, 0.015689080581068993])","array('d', [-0.0054794312773968745, 0.22073325563719548, 0.07421066888954812, 0.24528020490529276, 0.02350620924890716, -0.2581482042136035, 0.12908445272825975, 0.0, 0.0])","array('d', [0.20269736647605896, -0.21296556293964386, 1.0141494274139404, 25.08481216430664, 1.8481175899505615, 1.8286173343658447, 0.2285906970500946, 0.0, 0.0])"
1715051670,657779960,"array('d', [0.0010785172318688128, -0.7404740782968542, 0.013768737001894578, -2.3070406214265393, 0.0017008398734985005, 1.5232388467243754, 0.8142742092492955, 0.015689080581068993, 0.015689080581068993])","array('d', [0.016709962505751352, 0.2994099063897962, 0.11467036811977854, 0.31917533429376205, 0.010188369499128198, -0.050734714297840086, 0.12379733720141058, 0.0, 0.0])","array('d', [-0.9319461584091187, -7.885694980621338, -0.20380714535713196, 17.08676528930664, 1.2264745235443115, 1.5631144046783447, 0.1956317126750946, 0.0, 0.0])"
1715051670,724496986,"array('d', [0.0015929425314777188, -0.7300136936429992, 0.022529212134994203, -2.303108473229508, 0.0024219822136163547, 1.5238282274239345, 0.821912330805237, 0.015689080581068993, 0.015689080581068993])","array('d', [0.00426507489746304, 0.2365873344686921, 0.15848731843491218, 0.08121944173182322, 0.005383626004776003, -0.021931611879664706, 0.15383319849582425, 0.0, 0.0])","array('d', [0.7858883142471313, -5.370436191558838, 0.8633925914764404, 24.57303237915039, 1.7263524532318115, 2.2268717288970947, 0.0958392322063446, 0.0, 0.0])"
