sec,nanosec,positions,velocities,efforts
1714882008,815772256,"array('d', [0.002389285457478377, -0.7830344254360521, 0.0001326870173314502, -2.354923535768423, -0.00792805013469047, 1.5738996181677272, 0.7974223667647344, 0.01597144640982151, 0.01597144640982151])","array('d', [0.0011987930441355445, -0.0062154596748688305, -9.411534890304391e-05, -0.005949286604718178, 0.0029568970654559375, 0.0026331920540976104, -0.012185670533885733, 0.0, 0.0])","array('d', [-0.5034793615341187, -5.271254062652588, -0.6084702014923096, 21.51028823852539, 0.8694188594818115, 2.2534220218658447, -0.1760723888874054, 0.0, 0.0])"
1714882008,882575792,"array('d', [0.0024126332802286744, -0.7834610992971598, -0.0007931504331150194, -2.355613351323334, -0.00804589193276659, 1.5737836008019779, 0.7930180699030014, 0.01597144640982151, 0.01597144640982151])","array('d', [-0.00013455231189221526, 0.006471829010559249, -0.03027177203266855, 0.007344024966621177, -0.00034796219320591156, -0.0041266921279261536, -0.11640760115430855, 0.0, 0.0])","array('d', [-0.7811893224716187, -5.243483066558838, -1.6756699085235596, 22.58145523071289, 0.9435765743255615, 2.0803873538970947, -0.2017071545124054, 0.0, 0.0])"
1714882008,949272777,"array('d', [0.0023129552296609745, -0.7823825357390981, -0.00620098293078168, -2.3537643683711695, -0.008065536361189996, 1.5714517015600258, 0.7836666006010198, 0.01597144640982151, 0.01597144640982151])","array('d', [0.005545549370453323, 0.004721809760350995, -0.10576747064584033, 0.009447755180862896, 0.016058396277724096, -0.010339495081373818, -0.04611470166275257, 0.0, 0.0])","array('d', [-0.17419472336769104, -4.136610507965088, 0.43095847964286804, 23.29556655883789, 1.0040013790130615, 2.2195475101470947, -0.2548077404499054, 0.0, 0.0])"
1714882009,15808128,"array('d', [0.00218810617808033, -0.7824170903991392, -0.012300969646017536, -2.3542647137929906, -0.008005700626243312, 1.5712683277514565, 0.7776202291510865, 0.01597144640982151, 0.01597144640982151])","array('d', [-0.026666588180047333, -0.015301087191864994, -0.07212550262333572, -0.030470960396498766, -0.0009741317277616993, 0.007854226654648888, -0.07048664537093025, 0.0, 0.0])","array('d', [1.0635982751846313, -4.767408847808838, 2.1805312633514404, 21.05008316040039, 1.0580174922943115, 1.9741861820220947, -0.1559307873249054, 0.0, 0.0])"
1714882009,82416756,"array('d', [0.0016356520844352043, -0.7833745360217108, -0.01414575659510402, -2.3571801222424664, -0.00767486641153102, 1.5712741903095422, 0.7771847239818717, 0.01597144640982151, 0.01597144640982151])","array('d', [0.00011129951019510424, -0.01551669741711506, -0.004224156391434445, -0.035663949659992394, 0.02037092874294824, -0.0003545707791359743, 0.0002233874054716555, 0.0, 0.0])","array('d', [-0.5272830724716187, -4.818983554840088, -0.17603614926338196, 22.78775405883789, 1.3143651485443115, 2.3989908695220947, -0.2017071545124054, 0.0, 0.0])"
1714882009,149170607,"array('d', [0.001612064766992862, -0.7838770683868455, -0.014639295624082064, -2.3587832505751765, -0.007643979782649857, 1.5713578531977708, 0.7759106181290217, 0.01597144640982151, 0.01597144640982151])","array('d', [9.261948709687564e-05, -0.007410572158768131, 0.00018230128741513504, -0.01998332850061934, 0.0007054587957943291, 0.004481603898972317, -0.001424000064209154, 0.0, 0.0])","array('d', [-0.17419472336769104, -4.489698886871338, -0.001475602388381958, 22.27597427368164, 1.2337987422943115, 2.3788492679595947, -0.1760723888874054, 0.0, 0.0])"
1714882009,215823713,"array('d', [0.0016728258761900226, -0.7838947739890672, -0.014432192067715486, -2.3598751897390424, -0.007694292147976135, 1.571616140906794, 0.7756307189724563, 0.01597144640982151, 0.01597144640982151])","array('d', [0.002828512271666898, -0.002902770799034046, -0.015288340935462812, -0.022783710085344678, -0.008349985788998687, 0.013064233485555087, -0.035560255679754786, 0.0, 0.0])","array('d', [-0.8565677404403687, -4.842787265777588, -1.2948105335235596, 21.99429702758789, 1.0918920040130615, 2.3925821781158447, -0.2090313732624054, 0.0, 0.0])"
1714882009,282403825,"array('d', [0.0016210727127765707, -0.7839315678666594, -0.015235687585105911, -2.361561852646355, -0.007841538668832996, 1.5724817989741149, 0.7726470972993036, 0.01597144640982151, 0.01597144640982151])","array('d', [-0.001034363917030856, -0.0003489649574332893, -0.0020634829492504054, -0.024075946711297525, -0.0019766230276550808, 0.010142216138028745, -0.031036395380261903, 0.0, 0.0])","array('d', [-0.35272255539894104, -4.894361972808838, -0.7354233264923096, 22.40292739868164, 1.1523168087005615, 2.5647013187408447, -0.2483990490436554, 0.0, 0.0])"
1714882009,349105030,"array('d', [0.0016691293926555941, -0.7832832121609843, -0.015722223551460416, -2.3617490385944278, -0.007899630823899367, 1.5727927266325645, 0.7710119224112769, 0.01597144640982151, 0.01597144640982151])","array('d', [0.0002062997151094196, 0.012239156490524938, -0.018721876272217747, -0.0036345619809403703, -0.0029832544182727093, 0.01770961578997586, -0.06128282982463479, 0.0, 0.0])","array('d', [-0.7573856115341187, -3.811293125152588, -1.4733383655548096, 22.83536148071289, 0.9774510860443115, 2.6516764163970947, -0.2621319591999054, 0.0, 0.0])"
1714882009,415749277,"array('d', [0.0016602525517176116, -0.7777957480572553, -0.015979013669215753, -2.356320964713813, -0.00794584275048721, 1.5726162633275216, 0.7696622294971605, 0.01597144640982151, 0.01597144640982151])","array('d', [0.0037198337763225337, 0.12851372971160566, 0.004149492195698562, 0.1412352917750939, -0.001956748853839486, -0.00137074856662523, -0.016968284476896307, 0.0, 0.0])","array('d', [-0.5034793615341187, -3.632765293121338, -1.1162827014923096, 22.78775405883789, 1.0040013790130615, 2.2927896976470947, -0.2548077404499054, 0.0, 0.0])"
