time,gr,gr_state,tx,ty,tz,rx,ry,rz,qw,qx,qy,qz,xx,xy,xz,yx,yy,yz,zx,zy,zz
0.0,0.01613922417163849,Empty,0.30742,0.00116,0.48554,0.00494,0.00153,-0.00318,1.0,0.00247,0.00076,-0.00159,0.999986669837947,0.004932426785471289,0.0015268635887430884,0.004937268470238121,-0.9999827437565187,-0.0031836408775564734,0.001511134165273618,0.0031911369745627124,-0.9999937665397441
0.067,0.016139553859829903,Empty,0.30742,0.00116,0.48554,0.00494,0.00153,-0.00318,1.0,0.00247,0.00076,-0.00159,0.9999866811875053,0.004928871373834076,0.0015309064564091738,0.0049337243157332455,-0.999982764732587,-0.003182546487985902,0.0015151937085465248,0.0031900571706550726,-0.9999937638421922
0.133,0.016139553859829903,Empty,0.30742,0.00115,0.48554,0.00494,0.00153,-0.00318,1.0,0.00247,0.00076,-0.00159,0.9999866830355132,0.004927621539902449,0.0015337201802364695,0.00493248339457214,-0.9999827709970577,-0.0031825016272849626,0.001518011592197726,0.00319002429534475,-0.9999937596734296
0.2,0.016139553859829903,Empty,0.30742,0.00116,0.48554,0.00494,0.00153,-0.00318,1.0,0.00247,0.00076,-0.00159,0.9999866732899214,0.004931640146599192,0.0015271437457712418,0.0049364796612210715,-0.9999827541096775,-0.003181611506480811,0.0015114268457814962,0.0031891078201074416,-0.9999937725707102
0.267,0.01613922417163849,Empty,0.30742,0.00117,0.48553,0.00496,0.00151,-0.0032,1.0,0.00248,0.00075,-0.0016,0.9999866019010377,0.004949191714385737,0.0015170760660151543,0.004954033753536979,-0.9999825934898535,-0.003204725709792162,0.0015011888570854257,0.0032121984185976764,-0.9999937140869111
0.333,0.01613922417163849,Empty,0.30743,0.00117,0.48555,0.00496,0.00153,-0.00322,1.0,0.00248,0.00076,-0.00161,0.9999865478847032,0.004955505261073745,0.001531997794306363,0.004960423991419438,-0.9999825007844159,-0.003223711955312773,0.001515995863992057,0.003231267948181545,-0.9999936303117071
0.4,0.01613922417163849,Empty,0.3076,0.00114,0.48602,0.0049,0.00191,-0.00332,1.0,0.00245,0.00095,-0.00166,0.999986181972094,0.004897178658131496,0.001911414676223965,0.004903502423870443,-0.9999824735236393,-0.003317877261623855,0.0018951329381438153,0.0033272040416011503,-0.9999926690653351
0.467,0.01613922417163849,Empty,0.30757,0.00132,0.48656,0.00508,0.00171,-0.00304,1.0,0.00254,0.00085,-0.00152,0.9999856113495775,0.005083515525478366,0.0017131735795679716,0.005088687327938435,-0.9999824676974194,-0.003028127979166966,0.0016977500080950678,0.0030368022131769465,-0.999993947720299
0.533,0.016139553859829903,Empty,0.30768,0.0018,0.48801,0.00404,0.00037,-0.00288,1.0,0.00202,0.00018,-0.00144,0.9999917335897173,0.004048912272841321,0.00037290969297442355,0.00404996996293433,-0.9999876497689467,-0.0028806341103211784,0.00036124165265073575,0.002882120570873179,-0.9999957814338437
0.6,0.016139553859829903,Empty,0.30802,0.00329,0.49052,0.00094,-0.00234,-0.0026,1.0,0.00047,-0.00117,-0.0013,0.9999968189066017,0.0009444832866246089,-0.0023388304767320723,0.0009383919901372884,-0.9999961689067247,-0.0026041490638130686,-0.0023412810917210376,0.002601946039986019,-0.999993874121064
