time,gr,gr_state,tx,ty,tz,rx,ry,rz,qw,qx,qy,qz,xx,xy,xz,yx,yy,yz,zx,zy,zz
0.0,0.01590774953365326,Empty,0.3072,-0.00047,0.48508,-0.00245,0.00417,0.00551,0.99999,-0.00123,0.00208,0.00276,0.9999883285623155,-0.0024404576869376804,0.004169760835498304,-0.0024634144905895106,-0.9999817893946334,0.005509307411441569,0.004156239670007452,-0.0055195149591678915,-0.9999761300283228
0.067,0.01590774953365326,Empty,0.30653,-0.00073,0.48392,-0.00291,0.00247,0.00508,0.99999,-0.00146,0.00123,0.00254,0.999992716350529,-0.0029155288556863,0.0024631153813658396,-0.002927994656221178,-0.9999828474688613,0.005072633966769923,0.0024482837219980303,-0.0050798090081565096,-0.999984100597233
0.133,0.015907421708106995,Empty,0.30579,-0.00107,0.48202,-0.00313,0.00261,0.0044,1.0,-0.00157,0.0013,0.0022,0.9999916381654963,-0.0031427865551370004,0.0026165801643036933,-0.003154281186852126,-0.999985342847614,0.0044005227114415155,0.0026027119090763985,-0.004408739344585027,-0.9999868943681762
0.2,0.015907421708106995,Empty,0.3052,-0.00112,0.47931,-0.00321,0.00289,0.00426,1.0,-0.00161,0.00144,0.00213,0.9999906166115384,-0.0032220053554296024,0.0028957503975472064,-0.003234291942033285,-0.9999857453294215,0.00424835186807941,0.0028820209071084256,-0.004257677706320436,-0.9999867829806752
0.267,0.015907421708106995,Empty,0.30513,-0.00104,0.47648,-0.00349,0.00329,0.00435,0.99999,-0.00175,0.00164,0.00218,0.9999884954602014,-0.003485645193517073,0.003295333796093528,-0.003500002659331314,-0.9999843647177035,0.004361227065380778,0.0032800805824609756,-0.004372710568520145,-0.9999850601252285
0.333,0.015907421708106995,Empty,0.30605,-9e-05,0.47327,-0.00339,0.00521,0.00531,0.99999,-0.0017,0.0026,0.00266,0.9999807488364323,-0.003380085779874087,0.005203554232342772,-0.0034076730242096342,-0.999980138560407,0.005301909964291246,0.0051855299717883125,-0.005319539907742871,-0.9999724060063265
0.4,0.015907421708106995,Empty,0.30741,0.00108,0.47023,-0.0029,0.00641,0.00719,0.99999,-0.00146,0.0032,0.0036,0.9999753099153821,-0.002888512143011557,0.00640593921568176,-0.002934519976961869,-0.9999698865640949,0.007184327212509767,0.006384994294448932,-0.007202948187462588,-0.9999536736195673
0.467,0.01590774953365326,Empty,0.30927,0.00297,0.46746,-0.00186,0.00845,0.00875,0.99998,-0.00095,0.00422,0.00438,0.9999626212513459,-0.0018703814691004572,0.008441431945890686,-0.0019441860123421417,-0.9999598856559202,0.008743410075474582,0.00842473981120319,-0.008759494971660332,-0.9999261447761805
0.533,0.01590774953365326,Empty,0.31166,0.00557,0.46474,-0.00256,0.01209,0.00934,0.99997,-0.00131,0.00604,0.00468,0.9999236883596964,-0.0025559937722401394,0.012086536020597023,-0.002669123669992002,-0.999952696112183,0.009353144755145107,0.012062057700708053,-0.009384691460707629,-0.9998832103451943
0.6,0.01590774953365326,Empty,0.31384,0.00858,0.46127,-0.00351,0.01393,0.0077,0.99997,-0.00178,0.00696,0.00386,0.9998967103797656,-0.003503748551517305,0.013938877925122016,-0.003611244206528863,-0.9999638780627853,0.007694250120432521,0.01391141570813417,-0.007743792076412201,-0.9998732450652297
0.667,0.015907421708106995,Empty,0.31615,0.01222,0.45743,-0.00656,0.01678,0.00711,0.99995,-0.00331,0.00838,0.00358,0.9998377315934508,-0.006564727974050499,0.01677542335349832,-0.00668475138387048,-0.999952389198985,0.007108687233049324,0.01672795806421758,-0.007219673252176675,-0.9998340120925739
0.733,0.015907421708106995,Empty,0.31871,0.01613,0.45305,-0.00912,0.01969,0.00661,0.99994,-0.00459,0.00983,0.00335,0.9997645433433406,-0.009111972332809914,0.019693395687085793,-0.009243546042087325,-0.9999354934570341,0.0066004379707227615,0.019631982326037058,-0.006780920663424308,-0.9997842789246622
0.8,0.015907421708106995,Empty,0.3217,0.02037,0.44777,-0.01024,0.02679,0.00614,0.99989,-0.00516,0.01338,0.00314,0.999588715827884,-0.010238909363492754,0.026787383683516415,-0.010407107190499476,-0.9999269497943478,0.0061471289963134675,0.026722486962990438,-0.0064233799528007314,-0.9996222530938849
0.867,0.015907421708106995,Empty,0.32413,0.02511,0.44022,-0.01487,0.03234,0.00468,0.99984,-0.00747,0.01615,0.00246,0.9993667553083373,-0.014867114837591233,0.03232734571368096,-0.015025957875815843,-0.9998761692332956,0.0046761938864568215,0.03225382108216307,-0.005158982046431744,-0.9994663955980932
0.933,0.015907421708106995,Empty,0.32656,0.03108,0.43115,-0.01955,0.04059,0.0026,0.99975,-0.0098,0.02028,0.0015,0.9989858346221037,-0.019526648633607646,0.04057107611979884,-0.019648370891118594,-0.9998035620694048,0.00260361184796749,0.04051226660783029,-0.0033981269060274428,-0.9991732627466703
1.0,0.015907421708106995,Empty,0.32859,0.03735,0.42172,-0.02462,0.04738,0.00124,0.99964,-0.01232,0.02368,0.00091,0.9985745768520983,-0.024585266530910865,0.047374878725512076,-0.024671751866345737,-0.9996948349932595,0.0012415907720347112,0.04732989673027374,-0.0024086422324220797,-0.9988764084300407
