time,gr,gr_state,tx,ty,tz,rx,ry,rz,qw,qx,qy,qz,xx,xy,xz,yx,yy,yz,zx,zy,zz
0.0,0.016162864863872528,Empty,0.30702,0.00061,0.48491,0.00158,-0.00134,-0.0041,1.0,0.00079,-0.00067,-0.00205,0.9999978472245377,0.0015806641831122015,-0.0013442644941930632,0.0015751436804594121,-0.9999903630247134,-0.004097899472595305,-0.0013507289424716986,0.004095773241014979,-0.9999907000431962
0.067,0.016162864863872528,Empty,0.30702,0.00061,0.48491,0.00158,-0.00134,-0.0041,1.0,0.00079,-0.00067,-0.00205,0.9999978596227022,0.0015732388635187888,-0.001343752020653001,0.0015677216178250908,-0.9999903780336253,-0.004097082998475628,-0.0013501847813166443,0.004094967600080417,-0.9999907040774983
0.134,0.016163192689418793,Empty,0.30702,0.00061,0.48491,0.00158,-0.00134,-0.0041,1.0,0.00079,-0.00067,-0.00205,0.9999978572504151,0.0015792451466422053,-0.0013384615590630344,0.0015737473616447284,-0.9999903619914071,-0.004098688026201107,-0.0013449214921321501,0.004096572843391801,-0.9999907045953573
0.2,0.016163192689418793,Empty,0.30702,0.00061,0.48491,0.00158,-0.00136,-0.0041,1.0,0.00079,-0.00068,-0.00205,0.9999978468833096,0.0015781780065933226,-0.001347435684678812,0.001572647608413913,-0.9999903762561236,-0.004095628722876487,-0.0013538863484767,0.004093500863002924,-0.9999907050780223
0.267,0.016163192689418793,Empty,0.30702,0.00061,0.48491,0.00158,-0.00134,-0.0041,1.0,0.00079,-0.00067,-0.00205,0.9999978476647694,0.0015821741053257954,-0.0013421590551783967,0.0015766706405191955,-0.9999903862010633,-0.00409165188399692,-0.0013486198575901407,0.004089526934613214,-0.9999907284539847
0.334,0.016163192689418793,Empty,0.30702,0.00061,0.48491,0.00158,-0.00134,-0.0041,1.0,0.00079,-0.00067,-0.00205,0.9999978485456891,0.0015796143997942602,-0.0013445156528355234,0.0015740914969429864,-0.9999903604969858,-0.00409892047583239,-0.0013509774061801671,0.004096795266535627,-0.9999906955210095
0.4,0.016163192689418793,Empty,0.30702,0.00061,0.48491,0.00158,-0.00134,-0.0041,1.0,0.00079,-0.00067,-0.00205,0.9999978394630831,0.001587821459928862,-0.0013416006028274744,0.0015823096945081772,-0.9999903452661938,-0.004099471969586247,-0.0013480968795987166,0.004097340284885703,-0.9999906971754254
0.467,0.016163192689418793,Empty,0.30702,0.00061,0.48491,0.00158,-0.00134,-0.0041,1.0,0.00079,-0.00067,-0.00205,0.9999978572146191,0.001576012838382046,-0.0013422927038407085,0.001570497634539758,-0.9999903617861424,-0.0040999843901909205,-0.001348741394572753,0.004097867537288068,-0.9999906941458491
0.533,0.016163192689418793,Empty,0.30702,0.00061,0.48491,0.00158,-0.00134,-0.0041,1.0,0.00079,-0.00067,-0.00205,0.9999978475339438,0.0015817864045041818,-0.0013427133907004032,0.001576273616668844,-0.9999903654055835,-0.004096883875956712,-0.0013491808494174647,0.004094758573860723,-0.9999907062884423
0.6,0.016163192689418793,Empty,0.30702,0.00061,0.48491,0.00158,-0.00134,-0.0041,1.0,0.00079,-0.00067,-0.00205,0.9999978610472627,0.001575919312320373,-0.0013395444077721984,0.0015704146258452845,-0.9999903596454668,-0.0041005382613412324,-0.001345993611526175,0.00409842585035376,-0.9999906955600871
