time,gr,gr_state,tx,ty,tz,rx,ry,rz,qw,qx,qy,qz,xx,xy,xz,yx,yy,yz,zx,zy,zz
0.0,0.015831904485821724,Empty,0.30732,-0.00026,0.48536,-0.00392,0.00085,0.00428,1.0,-0.00196,0.00042,0.00214,0.9999919927605817,-0.003910159838373228,0.0008515073454586847,-0.003913770582899712,-0.9999831781859253,0.004280857974775768,0.000834754182633635,-0.004284156301320828,-0.9999904745497532
0.067,0.015831904485821724,Empty,0.30698,-0.00077,0.4848,-0.0004,0.00088,0.0051,1.0,-0.0002,0.00044,0.00255,0.999999534262008,-0.00039278343504228763,0.0008815877384317958,-0.00039727504052766704,-0.9999869133207425,0.005100525443168642,0.0008795727994715857,-0.005100873300464678,-0.9999866036319004
0.133,0.015831904485821724,Empty,0.30635,-0.00047,0.48361,0.00036,-0.0005,0.0056,1.0,0.00018,-0.00025,0.0028,0.9999998111526642,0.0003594752473743412,-0.0004984698409680665,0.00036225685544988284,-0.9999843019534356,0.005591477145618128,-0.0004964520183352054,-0.005591656663799691,-0.9999842433314376
0.2,0.015831904485821724,Empty,0.30622,0.00015,0.48202,0.00292,-0.00051,0.00628,0.99999,0.00146,-0.00025,0.00314,0.9999956033923302,0.002919545933780132,-0.0005190833749295618,0.0029227477019833636,-0.9999760203648967,0.00627823550482734,-0.0005007413305602133,-0.006279725051630179,-0.9999801569588248
0.267,0.015831904485821724,Empty,0.3072,0.00151,0.48007,0.00474,0.00064,0.00694,0.99999,0.00237,0.00033,0.00347,0.9999885348779914,0.004745825308540841,0.0006381651109209911,0.004741282693289883,-0.9999646727800191,0.00694070820386348,0.0006710819549749453,-0.006937602906601229,-0.9999757093624425
0.333,0.015831904485821724,Empty,0.30974,0.00454,0.47744,0.0067,0.00481,0.00978,0.99998,0.00334,0.00242,0.00488,0.9999659026757993,0.0067110530852567685,0.00481199046763052,0.006663745502239471,-0.9999299634548833,0.009780730085092075,0.004877292451256526,-0.009748330708531958,-0.9999405892685534
0.4,0.015831904485821724,Empty,0.31304,0.00818,0.47416,0.0117,0.00748,0.01074,0.99996,0.00583,0.00377,0.00535,0.9999036400284087,0.011701156690898606,0.007469510695679912,0.01162048950628286,-0.9998746598009024,0.010753088470929246,0.007594398038831586,-0.010665252932973462,-0.9999142850756275
0.467,0.015831904485821724,Empty,0.31829,0.01325,0.46917,0.01507,0.01359,0.00948,0.99994,0.0075,0.00683,0.00469,0.9997941957957792,0.015066576638870843,0.013585445206396951,0.014938387408297171,-0.9998433951773147,0.009488398281037952,0.013726275340040776,-0.009283500885173048,-0.9998626935617734
0.533,0.015831904485821724,Empty,0.32421,0.0176,0.46199,0.02192,0.01917,0.00803,0.99989,0.01092,0.00963,0.00391,0.9995757813350475,0.021917305919922248,0.01918043455299625,0.021766723546720546,-0.9997308705858273,0.008024720789163328,0.019351152794339466,-0.0076038213364025015,-0.9997838340294437
0.6,0.015831904485821724,Empty,0.33052,0.02128,0.45343,0.02713,0.02141,0.00215,0.99985,0.01355,0.01072,0.00093,0.9994028987403669,0.02712527760290495,0.02140246023981783,0.027085457782846212,-0.9996308133043171,0.002148271221894874,0.02145283118950265,-0.001567293053167629,-0.999768633047887
0.666,0.015831904485821724,Empty,0.33645,0.02482,0.4449,0.02885,0.02375,-0.00304,0.99982,0.01444,0.01185,-0.00169,0.999302250883499,0.028835203826836908,0.02373904798926956,0.028915378742668474,-0.9995772373289668,-0.0030409679311043675,0.023641325075809558,0.003725269662017241,-0.9997135640345213
0.733,0.015831904485821724,Empty,0.34193,0.02914,0.43625,0.03152,0.02437,-0.0053,0.9998,0.01579,0.01214,-0.00284,0.9992065134218499,0.03151102520533117,0.02435977885489768,0.03164898393756471,-0.9994850004694351,-0.005298646273609826,0.024180267803940957,0.006065404118610639,-0.9996892144670799
0.8,0.015831904485821724,Empty,0.34768,0.03474,0.42871,0.03076,0.02919,-0.00687,0.99977,0.01543,0.01454,-0.00366,0.9991007351773488,0.030754368678191923,0.029187150859365775,0.030966994548299154,-0.9994968596086515,-0.006860967941135951,0.028961460887309144,0.007758636455559505,-0.9995504176096489
0.867,0.015831904485821724,Empty,0.35317,0.04112,0.42116,0.02952,0.03324,-0.00759,0.99974,0.01482,0.01656,-0.00404,0.9990127562135611,0.029493005925243454,0.03322161230400401,0.029760605847056365,-0.9995282423053478,-0.0075894119402231605,0.032982105181448645,0.00857061464982562,-0.9994191939833478
0.933,0.015831904485821724,Empty,0.3584,0.04816,0.41337,0.03197,0.03927,-0.00485,0.99968,0.01603,0.01959,-0.00274,0.9987181939053973,0.0319495252186805,0.03925808197864937,0.032164036498730786,-0.9994708624073032,-0.0048445799518358305,0.03908252702231234,0.006101068521359237,-0.9992173602597424
1.0,0.01583157666027546,Empty,0.3643,0.05511,0.40472,0.0324,0.04914,-0.00437,0.99956,0.01625,0.02453,-0.00258,0.9982684256220573,0.03236275533662275,0.04912028575935859,0.03261636149697095,-0.9994583912896553,-0.004370016406483785,0.04895225601295661,0.005964574395204876,-0.9987833100745759
1.067,0.01583157666027546,Empty,0.37019,0.06247,0.3944,0.03189,0.06041,0.00034,0.99942,0.01593,0.0302,-0.00031,0.9976682210393617,0.031830323858577536,0.06037343133542471,0.031868088184802135,-0.9994920265059652,0.00033750028851003977,0.06035350597604797,0.0015872725213783097,-0.9981758035949089
1.133,0.01583157666027546,Empty,0.37559,0.0703,0.3837,0.03212,0.06946,0.0062,0.99927,0.01594,0.03477,0.00254,0.9970743198643153,0.03202386594891765,0.0694065751697791,0.031670845379744295,-0.9994792407503865,0.006181008167173735,0.06956837083075014,-0.003964759603820879,-0.9975693070966241
1.2,0.015831904485821724,Empty,0.38102,0.07876,0.37241,0.02986,0.07978,0.01284,0.99908,0.01466,0.03997,0.00582,0.9963753924561634,0.029756667438897155,0.07969076515354327,0.028826329388119354,-0.9995024814764599,0.01279969751230399,0.08003199386391638,-0.01045611138663479,-0.9967374527391035
1.266,0.015831904485821724,Empty,0.38639,0.08731,0.36144,0.02794,0.09043,0.01844,0.99884,0.01354,0.04532,0.00858,0.9955253639647872,0.027825602206077327,0.0903049586935677,0.026270337640071084,-0.9994861526081356,0.018365731808534486,0.09076959327359832,-0.01591121008771828,-0.9957448038179713
1.333,0.015831904485821724,Empty,0.39138,0.09656,0.3497,0.02369,0.0991,0.02332,0.99864,0.01125,0.04966,0.01106,0.9948143421495217,0.02356907513119466,0.09893898802329967,0.02137304323656858,-0.9995024106430601,0.023197502915591417,0.09943650072494674,-0.020962581333681365,-0.9948230759825623
1.4,0.015831904485821724,Empty,0.39634,0.10661,0.33827,0.01747,0.10883,0.02765,0.99839,0.00797,0.0545,0.01333,0.9939316748348992,0.017366202824402988,0.10861970704874094,0.014460448853227448,-0.9995176906084928,0.0274823867163769,0.1090445834457439,-0.025744924939238027,-0.9937034153413268
1.467,0.015831904485821724,Empty,0.40094,0.1165,0.32691,0.01367,0.118,0.03028,0.99813,0.00593,0.05906,0.01471,0.9929537826313566,0.013565952008467386,0.11772319441887502,0.01009009203623551,-0.9994968163348311,0.030071650756769583,0.11807190860141399,-0.028671921502417375,-0.9925910262119936
1.533,0.015831904485821724,Empty,0.40497,0.12458,0.3178,0.00843,0.12653,0.03242,0.99786,0.00318,0.06328,0.01591,0.9919701101576054,0.008366180323641725,0.1261955133144634,0.004337702814051492,-0.9994732049528007,0.03216359612471534,0.12639812058810684,-0.031357927357673815,-0.9914838352205374
1.6,0.015831904485821724,Empty,0.40938,0.13555,0.3054,0.00197,0.13557,0.03407,0.99756,-0.00017,0.06774,0.01693,0.9908227217821465,0.0019476300075154107,0.13515376701214557,-0.0026406084457432644,-0.9994264561799897,0.0337607149590085,0.13514200378585392,-0.03380777166364233,-0.9902492986050953
1.667,0.015831904485821724,Empty,0.4136,0.14452,0.29492,-0.00247,0.14849,0.03686,0.99707,-0.0026,0.07414,0.01847,0.9889936512233195,-0.0024384562584655045,0.14793786456158803,-0.007915152806175996,-0.9993043929758301,0.03644283928650209,0.14774609367432393,-0.037212687490726606,-0.9883250010465664
1.733,0.015831904485821724,Empty,0.41745,0.15333,0.28477,-0.00942,0.15928,0.03856,0.99663,-0.00623,0.07945,0.01959,0.9872971241951727,-0.009297363751442467,0.15861257069732837,-0.015522461080337502,-0.9991551331083603,0.03805355680122505,0.15812476642813125,-0.04003222465074876,-0.9866073075097107
1.8,0.015831904485821724,Empty,0.42059,0.16217,0.27403,-0.01502,0.16826,0.04085,0.99621,-0.0092,0.08386,0.02098,0.9857643660965276,-0.014820476294525431,0.16747826132580454,-0.02185927238633323,-0.9989499802381119,0.04026300029823815,0.16670568900025917,-0.04335078389924733,-0.9850532588597786
