time,gr,gr_state,tx,ty,tz,rx,ry,rz,qw,qx,qy,qz,xx,xy,xz,yx,yy,yz,zx,zy,zz
0.0,0.015504885464906693,Empty,0.3126,-0.00351,0.47494,0.02739,0.00155,-0.01848,0.99986,0.0137,0.00065,-0.00925,0.9996239330439166,0.027378647942993217,0.0015498782612607363,0.027402637699046162,-0.9994536204542012,-0.01848123394484963,0.0010430402417520698,0.01851675451592628,-0.9998280061436822
0.067,0.015504885464906693,Empty,0.31767,-0.00457,0.46805,0.04696,0.0009,-0.02207,0.99966,0.02348,0.00019,-0.01104,0.9988975454859894,0.04693490928651595,0.0008988394361278962,0.046943312916563784,-0.9986539039302529,-0.022061403792201693,-0.00013782047382445196,0.022079276598917487,-0.9997562135592784
0.133,0.015504885464906693,Empty,0.32393,-0.00414,0.46244,0.07336,-0.01236,-0.02585,0.99923,0.03659,-0.00665,-0.01269,0.9972335759373492,0.07329581848433936,-0.012366002422664044,0.0729580416882229,-0.9969998462707057,-0.02585402655697934,-0.014223894551988771,0.024880304035526324,-0.9995892412860765
0.2,0.015504885464906693,Empty,0.33134,-0.00427,0.45528,0.10377,-0.01417,-0.02767,0.99854,0.05176,-0.00779,-0.01345,0.9945211627793136,0.10357246305386814,-0.014156330069516443,0.10315352273837186,-0.9942804820742598,-0.027670809761214266,-0.01694129660758511,0.02605893058305023,-0.9995168455839659
0.267,0.015504885464906693,Empty,0.34116,-0.00512,0.4476,0.14488,-0.01969,-0.02965,0.99723,0.07222,-0.01089,-0.01407,0.9893305389496923,0.1443520818937074,-0.019686572948699747,0.14373901282557594,-0.9891715532591229,-0.029643454840195115,-0.023752492362718588,0.026497446591816316,-0.9993666516502703
0.333,0.015504885464906693,Empty,0.352,-0.00704,0.43853,0.18144,-0.01445,-0.02861,0.99577,0.09048,-0.00849,-0.01359,0.9834819102264981,0.18042810237445778,-0.014457943518723228,0.1799664925390736,-0.9832570518565931,-0.028594257071385323,-0.01937508246232646,0.02551998918168095,-0.9994865363434093
0.4,0.015504885464906693,Empty,0.36267,-0.0079,0.42925,0.21253,-0.01998,-0.02464,0.99425,0.10593,-0.01124,-0.01119,0.9773031803872544,0.2109005343095154,-0.019986451233739808,0.21039742807677775,-0.9773056884339961,-0.024627497096339,-0.02472682477866666,0.019863433301269176,-0.9994968875158398
0.467,0.015504885464906693,Empty,0.37332,-0.00811,0.41891,0.24245,-0.01365,-0.01998,0.9926,0.12085,-0.00798,-0.00909,0.9706633484645151,0.24005566866207662,-0.013635977810878656,0.23976570174297118,-0.9706253330513241,-0.01997175772701615,-0.018029759159680234,0.016116413441250643,-0.9997075517382243
0.533,0.015504885464906693,Empty,0.38516,-0.00974,0.40726,0.27447,-0.0046,-0.0158,0.99057,0.13678,-0.00336,-0.00751,0.9625615723890181,0.2710240986075613,-0.004599710201717728,0.2709231601607859,-0.9624712667051059,-0.015801963661571855,-0.008709801861930587,0.01396419496524357,-0.9998645611334062
0.6,0.015504885464906693,Empty,0.39646,-0.01222,0.39385,0.29782,0.00596,-0.00831,0.98892,0.14837,0.00233,-0.00455,0.9559622921633979,0.2934290448072342,0.0059574848062103536,0.29347143037247625,-0.9559317724766287,-0.008304572525039994,0.0032581462267482096,0.009687209773975252,-0.9999477698609863
0.667,0.015504885464906693,Empty,0.4087,-0.01575,0.37949,0.32575,0.01188,-0.00618,0.98674,0.16217,0.00536,-0.00401,0.9473426784006922,0.3200008866454693,0.011886220034822044,0.3200868547975388,-0.9473681335323244,-0.006166437650645622,0.009287360573493105,0.009646352346531169,-0.9999103423907489
0.733,0.015504885464906693,Empty,0.42049,-0.01983,0.36587,0.35051,0.01491,-0.00656,0.98464,0.17438,0.00677,-0.00453,0.9390918860115118,0.3433423856126289,0.014914284064969863,0.34346516512133074,-0.9391424594527076,-0.006566673533564503,0.01175202006119889,0.011289246872498278,-0.9998672126485261
0.8,0.015504885464906693,Empty,0.43259,-0.02441,0.35275,0.37256,0.01579,-0.00626,0.98266,0.18522,0.00718,-0.00454,0.9312876693647927,0.3639420539516161,0.015794247515196695,0.36407256855411546,-0.9313494680417983,-0.0062716189830126666,0.012427458127119135,0.011590933687070976,-0.9998555938438115
0.867,0.015504885464906693,Empty,0.44653,-0.02921,0.34175,0.39898,0.01451,-0.00807,0.98013,0.19819,0.00631,-0.00539,0.9213592067893722,0.3884417989609071,0.014497616510060977,0.38857766466044436,-0.9213807433783494,-0.00805755909661081,0.010227931926532994,0.01305735622453401,-0.9998624379668093
0.933,0.015504885464906693,Empty,0.46056,-0.03356,0.33184,0.42166,0.01947,-0.00211,0.97781,0.20927,0.0093,-0.00307,0.9122405144167933,0.40919199218432634,0.01947196417435417,0.40930607726200746,-0.9123947097953901,-0.002104436688065975,0.01690499846119052,0.009889745679670131,-0.9998081885828997
1.0,0.015504885464906693,Empty,0.47212,-0.03657,0.32112,0.44008,0.01937,9e-05,0.97584,0.21826,0.00946,-0.00207,0.9045435023897686,0.42594176410232754,0.01935628781166457,0.4260199113741714,-0.9047137812942555,9.512619407715459e-05,0.017552418556828594,0.008160118237298725,-0.9998126449856289
