time,gr,gr_state,tx,ty,tz,rx,ry,rz,qw,qx,qy,qz,xx,xy,xz,yx,yy,yz,zx,zy,zz
0.0,0.015889035537838936,Empty,0.30814,0.00187,0.48578,0.01237,0.00326,-0.00596,0.99998,0.00619,0.00161,-0.00299,0.9999181346550403,0.012373011629126296,0.003260762366483406,0.012392305078303134,-0.9999054226663004,-0.005964603706286115,0.0031866538612519233,0.006004523773979463,-0.9999768951987922
0.067,0.015889035537838936,Empty,0.30814,0.00187,0.48578,0.01237,0.00326,-0.00596,0.99998,0.00619,0.00161,-0.00299,0.9999181229902498,0.012375046173401738,0.0032566160139372805,0.012394312871681079,-0.9999054012068043,-0.005964029334146101,0.0031825028036028082,0.006003904535037821,-0.9999769121365948
0.133,0.015888705849647522,Empty,0.30814,0.00187,0.48578,0.01237,0.00326,-0.00596,0.99998,0.00619,0.00161,-0.00299,0.9999181664013206,0.012371128312594293,0.0032581720172549368,0.012390418416804938,-0.9999054232119899,-0.005968430506240331,0.0031840276501931926,0.006008312202661254,-0.9999768808089504
0.2,0.015888705849647522,Empty,0.30814,0.00186,0.48578,0.01237,0.00326,-0.00596,0.99998,0.00619,0.00161,-0.00299,0.9999182695427615,0.012362493094298821,0.0032592942644574427,0.012381783077130837,-0.9999055432471833,-0.005966240976194709,0.0031852287892375473,0.006006109227158779,-0.999976890217725
0.267,0.015888705849647522,Empty,0.30814,0.00187,0.48578,0.01237,0.00326,-0.00596,0.99998,0.00619,0.00161,-0.00299,0.9999182962134269,0.012362651475035458,0.0032504993683545582,0.012381886670747466,-0.9999055456495016,-0.005965623340922956,0.003176441422352572,0.006005383241709036,-0.9999769225297206
0.333,0.015889035537838936,Empty,0.30814,0.00187,0.48579,0.01237,0.00328,-0.00596,0.99998,0.00619,0.00162,-0.00299,0.9999181182517256,0.01237225179843332,0.0032686659915258354,0.012391600917271484,-0.9999054160752192,-0.0059671710340501675,0.0031945294857102253,0.006007186436152491,-0.9999768540783763
0.4,0.015889035537838936,Empty,0.30814,0.00186,0.48579,0.01237,0.00328,-0.00596,0.99998,0.00619,0.00162,-0.00299,0.9999182622051094,0.012360495692152473,0.0032691061406060146,0.012379841770814193,-0.9999055726285805,-0.005965345257440757,0.003195062823149639,0.00600532868002635,-0.9999768635328525
0.467,0.015889035537838936,Empty,0.30814,0.00187,0.48578,0.01237,0.00326,-0.00596,0.99998,0.00619,0.00161,-0.00299,0.9999182052666268,0.012368273590489198,0.0032570822462231735,0.012387541323234719,-0.9999054885886863,-0.005963447843808999,0.0031830168603083613,0.006003307306100893,-0.9999769140860482
0.533,0.015888705849647522,Empty,0.30814,0.00186,0.48579,0.01237,0.00326,-0.00596,0.99998,0.00619,0.00161,-0.00299,0.9999182214606956,0.01236505736367588,0.003264314211499169,0.012384365019820043,-0.9999055345396092,-0.005962340154225727,0.0031902811685255773,0.006002279021491671,-0.999976897109435
0.6,0.015888705849647522,Empty,0.30814,0.00187,0.48579,0.01237,0.00326,-0.00596,0.99998,0.00619,0.00161,-0.00299,0.9999182122718453,0.012365182643664374,0.003266653527034112,0.01238451484440889,-0.9999055130589112,-0.005965630433086497,0.003192578761045193,0.0060055984368234585,-0.999976869846633
