time,gr,gr_state,tx,ty,tz,rx,ry,rz,qw,qx,qy,qz,xx,xy,xz,yx,yy,yz,zx,zy,zz
0.0,0.040073081851005554,Empty,0.30728,-0.00054,0.48547,0.0041,0.00103,0.00418,1.0,0.00205,0.00052,0.00209,0.9999910271126042,0.004108612687167834,0.0010319864657161273,0.004104266752514185,-0.9999828468891894,0.004178626785914161,0.0010491371229654678,-0.00417435374382626,-0.9999907369981577
0.067,0.040073081851005554,Empty,0.30728,-0.00053,0.48547,0.00412,0.00103,0.00418,1.0,0.00206,0.00052,0.00209,0.9999909871482691,0.0041160206959455214,0.001041151219089314,0.0041116347914484375,-0.9999828100952002,0.004180188207305246,0.0010583390629730933,-0.004175869698313159,-0.9999907209722951
0.133,0.040073081851005554,Empty,0.30706,-0.00023,0.48563,0.00382,0.00127,0.00492,0.99999,0.00191,0.00064,0.00246,0.9999918837036298,0.0038259982920921254,0.0012626416496451455,0.0038197393410674962,-0.9999805878227113,0.0049227603142247165,0.0012814516115761303,-0.004917897397660226,-0.9999870860000909
0.2,0.040073081851005554,Empty,0.30637,-0.00094,0.486,0.01431,-0.00278,0.00784,0.99997,0.00716,-0.00136,0.00393,0.9998937018344269,0.014313969426672568,-0.002774042375036152,0.014335348568636996,-0.9998664551925667,0.007846627432641267,-0.002661355530907972,-0.007885560214929557,-0.9999653669636938
0.267,0.04007275402545929,Empty,0.30593,-0.00244,0.48672,0.0329,-0.01281,0.00923,0.99983,0.01648,-0.00633,0.00472,0.999376663727201,0.03289592893692639,-0.012811785857791106,0.03301541558011928,-0.9994122296115129,0.009229173149128803,-0.012500653245380017,-0.009646406705155475,-0.9998753324820638
0.333,0.04007275402545929,Empty,0.30701,-0.00288,0.48679,0.04982,-0.02082,0.01241,0.99961,0.02497,-0.01025,0.00646,0.9985425384515244,0.04979396856766577,-0.020817290819619163,0.05005893833921182,-0.9986692011406537,0.01240682817804006,-0.02017180198042014,-0.013430837180560777,-0.9997063123825378
0.4,0.04007275402545929,Empty,0.30739,-0.00145,0.48395,0.07201,-0.02963,0.00928,0.99923,0.03606,-0.01464,0.00517,0.9969711891507615,0.07190617175411268,-0.029630228939118923,0.07220874458905174,-0.9973464615906376,0.009269992314339026,-0.028885034329036666,-0.011381476894624962,-0.9995179421978916
0.467,0.04007275402545929,Empty,0.30799,0.0007,0.48158,0.08312,-0.03758,0.00829,0.99895,0.04162,-0.0186,0.00492,0.9958434264548617,0.08297513779443622,-0.03756323328248997,0.083340917241007,-0.9964867263962173,0.00827620864755331,-0.03674454381357963,-0.011372362293935482,-0.9992599801231846
0.533,0.04007275402545929,Empty,0.30999,0.00452,0.47968,0.09985,-0.04452,0.01091,0.99849,0.05001,-0.02196,0.00656,0.9940341449949058,0.09957457423893662,-0.04450868173043229,0.10015096965777875,-0.9949124582685872,0.010907963080389913,-0.04319608617517469,-0.015300475387743626,-0.9989494449630852
0.6,0.040073081851005554,Empty,0.31461,0.00915,0.47646,0.11529,-0.04497,0.0162,0.99804,0.05778,-0.02198,0.00938,0.9923566012739553,0.11492041838485972,-0.044963021987549374,0.11574548004610635,-0.9931469605713935,0.016189458196599997,-0.042794389315661964,-0.021269982276717295,-0.9988574613512418
