time,gr,gr_state,tx,ty,tz,rx,ry,rz,qw,qx,qy,qz,xx,xy,xz,yx,yy,yz,zx,zy,zz
0.0,0.015634575858712196,Empty,0.30708,-0.00093,0.48524,0.00416,-0.00033,0.0044,1.0,0.00208,-0.00016,0.0022,0.9999913170827419,0.0041547413369485975,-0.0003223097050527278,0.004156118781097673,-0.9999816933579,0.004397684134131075,-0.0003040325645854107,-0.004398985506822114,-0.9999902781980985
0.067,0.015634575858712196,Empty,0.30708,-0.00092,0.48524,0.00416,-0.00033,0.0044,1.0,0.00208,-0.00016,0.0022,0.9999912860905675,0.004162279781368905,-0.0003212008012962687,0.004163652584881494,-0.9999816575165803,0.004398707485722532,-0.00030288625844396354,-0.004400006524330464,-0.9999902740539532
0.133,0.015634575858712196,Empty,0.30708,-0.00093,0.48524,0.00416,-0.00033,0.0044,1.0,0.00208,-0.00016,0.0022,0.9999913180172378,0.004154186364204393,-0.00032653606056840326,0.004155581103438444,-0.9999817141571982,0.004393460700264949,-0.00030827883504866893,-0.0043947795033977746,-0.9999902953915485
0.2,0.015634575858712196,Empty,0.30708,-0.00093,0.48524,0.00416,-0.00033,0.0044,1.0,0.00208,-0.00016,0.0022,0.9999913107879977,0.004156000201315957,-0.0003255930412347681,0.00415739428448042,-0.9999816564346964,0.004404868543312768,-0.00030728043414466477,-0.004406183887124851,-0.9999902455135687
0.267,0.015634575858712196,Empty,0.30719,-0.00105,0.48548,0.00403,-0.00291,0.00413,0.99999,0.00202,-0.00145,0.00207,0.9999876526061979,0.004028095873001791,-0.0029101681710935155,0.0040401002466528,-0.99998330631935,0.004130940887753635,-0.0028934797637340994,-0.004142647252545556,-0.9999872330428013
0.333,0.015634575858712196,Empty,0.31027,-0.00241,0.49139,0.00684,-0.0099,0.00085,0.99998,0.00342,-0.00495,0.00044,0.9999276135031666,0.006839547597984885,-0.009898906127263095,0.006848165187524458,-0.9999762008111328,0.0008369258613440782,-0.009892946347061912,-0.0009046546235481601,-0.9999506543887987
0.4,0.015634575858712196,Empty,0.31558,-0.0072,0.49774,0.01571,-0.01203,-0.00863,0.99994,0.00783,-0.00605,-0.00427,0.9998041309470278,0.015711799237072388,-0.012034911964483457,0.015608387004068636,-0.9998408606894296,-0.008638955431752566,-0.012168730270252509,0.008449417764231922,-0.9998902586499457
0.467,0.015634575858712196,Empty,0.32094,-0.01164,0.50095,0.01664,-0.01722,-0.01646,0.9999,0.00825,-0.00868,-0.00816,0.9997134693105085,0.016630779319363964,-0.01721616851619055,0.016347425589255615,-0.9997307056158015,-0.016470516856964223,-0.01748544982981574,0.0161843575146624,-0.99971612251483
0.533,0.015634575858712196,Empty,0.32517,-0.01392,0.50274,0.01845,-0.0189,-0.02024,0.99986,0.00913,-0.00954,-0.01003,0.9996513593904355,0.018452476673197715,-0.018885596984998504,0.01806992886146286,-0.9996320421585598,-0.02023012508238279,-0.01925194379267611,0.019881810645217317,-0.9996169647748437
0.6,0.015634575858712196,Empty,0.32755,-0.01363,0.49938,0.023,-0.02085,-0.02066,0.99983,0.01139,-0.01054,-0.01021,0.9995182525993529,0.022998208531362696,-0.020840948276995258,0.022567681145037544,-0.9995317661741758,-0.020662724323489992,-0.021306395482867477,0.020182438234281407,-0.999569260581
0.667,0.015634575858712196,Empty,0.32942,-0.01277,0.4959,0.02914,-0.0223,-0.02103,0.99978,0.01445,-0.0113,-0.01035,0.9993271820701937,0.02912214605853697,-0.02229537585669355,0.028654395285800327,-0.9993683560117812,-0.02101938707752074,-0.022893422777101123,0.020366384344178257,-0.9995304405481079
0.733,0.015634575858712196,Empty,0.33153,-0.01074,0.49259,0.03617,-0.01894,-0.02131,0.99974,0.01798,-0.00966,-0.01048,0.9991666122258541,0.036154127897597144,-0.018946241027537912,0.03574903826222525,-0.9991337719463121,-0.021300516887172136,-0.019699930873871688,0.02060545540139658,-0.9995935813775845
0.8,0.015634575858712196,Empty,0.33424,-0.00705,0.48836,0.04444,-0.0171,-0.02073,0.99966,0.02213,-0.00878,-0.01017,0.9988660645503059,0.04442878837683023,-0.017107537904410768,0.04407139023237827,-0.9988132756523,-0.02073048344125466,-0.01800826623441151,0.019953023432290842,-0.9996387243415198
0.867,0.015634575858712196,Empty,0.33763,-0.00371,0.48533,0.05719,-0.01648,-0.01926,0.99951,0.02851,-0.00851,-0.00939,0.9982288781055464,0.05716150236127254,-0.01648240164369952,0.056841585641588366,-0.9981973080276302,-0.01926573092675662,-0.01755394707443237,0.01829472312429019,-0.9996785293522682
0.933,0.015634575858712196,Empty,0.34226,-0.00175,0.48311,0.07237,-0.01718,-0.01974,0.99926,0.03609,-0.00894,-0.00955,0.9972347984097711,0.07230065128509261,-0.017186409292661388,0.07195911614429285,-0.9972125432796601,-0.019723821370219274,-0.018564548051477718,0.018432562205606982,-0.9996577405323189
1.0,0.015634575858712196,Empty,0.34806,-0.00034,0.48012,0.08413,-0.01729,-0.02105,0.99903,0.04196,-0.00908,-0.01015,0.9963135182297114,0.0840257387392287,-0.01729302235184175,0.08365689217010103,-0.9962722605013342,-0.021050115154117283,-0.018997309945740174,0.01952583378215599,-0.9996288531399729
1.067,0.015634575858712196,Empty,0.35436,0.00219,0.47634,0.09506,-0.01762,-0.02158,0.99878,0.04741,-0.00931,-0.01036,0.9953313413203037,0.09489502321143206,-0.017619749011463133,0.09450921508345256,-0.9952902231150101,-0.021572668726498503,-0.019583902824383402,0.019806724650363504,-0.9996120069350857
1.133,0.01563424803316593,Empty,0.3615,0.00652,0.47239,0.10842,-0.01731,-0.02426,0.99843,0.05407,-0.0093,-0.01164,0.9939808585014065,0.10817685517037767,-0.017315338236780338,0.1077437849560679,-0.9938829350251517,-0.02424846941831242,-0.019832542352092593,0.02223689437033404,-0.9995559968268986
1.2,0.01563424803316593,Empty,0.36905,0.01164,0.4681,0.11833,-0.01766,-0.02158,0.99816,0.05903,-0.00945,-0.01025,0.9928518271749585,0.11804150010126235,-0.017648046044534748,0.11765439240048414,-0.99282036657972,-0.02156765294099699,-0.0200672176501694,0.019337113495918726,-0.999611615987643
1.267,0.01563424803316593,Empty,0.37679,0.01873,0.46358,0.12957,-0.01632,-0.01659,0.99784,0.06467,-0.00868,-0.00775,0.9914856923473141,0.12918960728248735,-0.01631463271924996,0.12892068817110336,-0.991516215248073,-0.016584663446268334,-0.018318789044488682,0.01434016284194605,-0.999729354224237
1.333,0.015634575858712196,Empty,0.38499,0.02746,0.45861,0.13914,-0.01443,-0.01105,0.99754,0.06947,-0.00758,-0.00501,0.9902335546261516,0.13867079703558932,-0.01441933916553196,0.13851883041926893,-0.990298078119183,-0.011056676387145302,-0.015812681990545002,0.00895134196456568,-0.9998349026540827
