time,gr,gr_state,tx,ty,tz,rx,ry,rz,qw,qx,qy,qz,xx,xy,xz,yx,yy,yz,zx,zy,zz
0.0,0.015689736232161522,Empty,0.30817,-0.00174,0.48563,0.00911,0.00282,0.00973,0.99998,0.00455,0.00143,0.00486,0.9999544708859387,0.009117775326747346,0.0028146630905865936,0.009089970786865853,-0.9999112673860064,0.00973805861577879,0.0029032027687504658,-0.009712030045329039,-0.9999486226232237
0.067,0.015689736232161522,Empty,0.30817,-0.00174,0.48563,0.00911,0.0028,0.00973,0.99998,0.00455,0.00142,0.00486,0.9999545776774033,0.009109284268424112,0.002804197233245857,0.009081596019554827,-0.9999113915401099,0.00973312293451681,0.0028926105412778887,-0.009707214247035516,-0.9999487000820685
0.133,0.015689736232161522,Empty,0.30817,-0.00174,0.48563,0.00911,0.00282,0.00973,0.99998,0.00455,0.00143,0.00486,0.9999544456587903,0.00912073907874611,0.002814023077221876,0.009092948960276404,-0.9999112682634977,0.009735187665820775,0.0029025654906502584,-0.009709156417545885,-0.9999486523793272
0.2,0.015689736232161522,Empty,0.30817,-0.00172,0.48563,0.00909,0.0028,0.00963,0.99998,0.00454,0.00142,0.00481,0.9999547882076987,0.009086412401000388,0.0028033284102458324,0.009059036741026094,-0.9999126113739218,0.009628264054825073,0.002890569809135482,-0.009602433288684823,-0.9999497176764016
0.267,0.015689736232161522,Empty,0.3082,-0.00168,0.48563,0.00849,0.00274,0.00889,0.99998,0.00424,0.00139,0.00444,0.9999601674240658,0.00849068337453357,0.002751701485898467,0.008465905589030154,-0.9999246058077549,0.008894444488740463,0.0028270139355337583,-0.008870794555116163,-0.9999566575588009
0.333,0.015689736232161522,Empty,0.30891,-0.003,0.486,0.00921,0.00259,0.00561,0.99998,0.0046,0.00131,0.0028,0.999954302544616,0.009201128959166527,0.002594619121907474,0.009186465537362132,-0.9999420786634678,0.005607866716831998,0.002646067542947387,-0.00558377507244692,-0.9999809097090296
0.4,0.015689736232161522,Empty,0.31014,-0.00292,0.48611,0.00704,0.00091,0.0034,0.99999,0.00352,0.00046,0.0017,0.9999748416384912,0.007033988648892542,0.0009160206121731761,0.007030837289688119,-0.9999695058775131,0.0033992119804858605,0.0009399026974143624,-0.0033926860700038185,-0.9999938031128742
0.467,0.015689736232161522,Empty,0.31227,-0.00174,0.48491,0.00236,-0.00214,0.00108,1.0,0.00118,-0.00107,0.00054,0.9999949036347573,0.002363787847339427,-0.0021459756582232633,0.0023661159735778314,-0.9999966143079322,0.0010829902455103883,-0.0021434084334294797,-0.001088062353480374,-0.9999971109561279
0.533,0.015689736232161522,Empty,0.31588,0.00171,0.48387,-0.00329,-0.00716,-0.00301,0.99999,-0.00165,-0.00358,-0.00151,0.9999689277516209,-0.003285986946993391,-0.007165599839352325,-0.003307669456530382,-0.9999899809755404,-0.0030161683150180547,-0.007155616957319294,0.0030397760316133618,-0.999969777997134
0.6,0.015689736232161522,Empty,0.32102,0.00439,0.48255,-0.00764,-0.01153,-0.00678,0.99997,-0.00384,-0.00575,-0.00341,0.9999043852515974,-0.0076380526984580754,-0.01152738069122384,-0.0077165491586626556,-0.9999472383136643,-0.006780520478369049,-0.011474982514442742,0.006868823760383918,-0.9999105680191817
0.667,0.015689736232161522,Empty,0.32798,0.00753,0.47945,-0.01155,-0.01259,-0.01123,0.99995,-0.00581,-0.00626,-0.00565,0.999854019987352,-0.0115482299782812,-0.012592739952089961,-0.011689893268718055,-0.9998685561303896,-0.011234627590454762,-0.012461344650486724,0.011380195345377665,-0.9998575928818075
0.733,0.015689736232161522,Empty,0.33502,0.01125,0.4746,-0.01522,-0.01511,-0.01399,0.99992,-0.00766,-0.0075,-0.00705,0.9997700812980723,-0.015220697958920282,-0.015103472941321156,-0.01543217745190617,-0.9997831004619824,-0.013985704476999454,-0.014887324821430601,0.014215568376551087,-0.9997881201411591
0.8,0.015689736232161522,Empty,0.34199,0.01533,0.46991,-0.01755,-0.01809,-0.01276,0.9999,-0.00883,-0.00899,-0.00646,0.9996824374215163,-0.017536998622165012,-0.01809635295585124,-0.017769311260579623,-0.9997607189759927,-0.012757600476984671,-0.017868292819998032,0.013075108868835762,-0.9997548527713015
0.867,0.015689736232161522,Empty,0.34944,0.02005,0.46674,-0.01824,-0.0226,-0.01286,0.99987,-0.00919,-0.01124,-0.00653,0.999578797553673,-0.018221477896595173,-0.022587722869218955,-0.018514861809482253,-0.9997460286866849,-0.012848269042075311,-0.022347871785217504,0.013261065887238193,-0.9996623013589168
0.933,0.015689736232161522,Empty,0.35914,0.0252,0.46512,-0.01763,-0.02346,-0.01311,0.99987,-0.00889,-0.01167,-0.00666,0.9995695854336519,-0.01763095526034314,-0.023447671368496962,-0.017941531744463002,-0.9997531922714122,-0.013101754912341671,-0.023210887847294377,0.013516802866374298,-0.9996392102781942
1.0,0.015689736232161522,Empty,0.3685,0.02948,0.46158,-0.01342,-0.02412,-0.00842,0.9999,-0.00676,-0.01203,-0.00429,0.9996190795744689,-0.013415074178983133,-0.02411911141530121,-0.013621338291729124,-0.9998718738526171,-0.008408033158733211,-0.024003226737953413,0.008733364943048223,-0.9996737334965534
1.067,0.015689736232161522,Empty,0.37898,0.03471,0.45883,-0.00966,-0.02537,-0.00162,0.99991,-0.00484,-0.01268,-0.00087,0.9996314752892093,-0.009660673019458554,-0.02536897727402244,-0.009704930323146344,-0.9999515905510119,-0.0016219993601078678,-0.02535207957035553,0.0018676057700766585,-0.9996768398388284
1.133,0.015689736232161522,Empty,0.39035,0.04091,0.45705,-0.00423,-0.02798,0.00798,0.99989,-0.00206,-0.014,0.00396,0.9995994957337271,-0.004239649684197377,-0.027979876687253637,-0.004017622998586545,-0.9999600350249167,0.007986680061744801,-0.028012619197780544,-0.007871068766230399,-0.999576580078864
1.2,0.015689736232161522,Empty,0.40289,0.04826,0.45554,0.00093,-0.03279,0.01745,0.99983,0.00061,-0.01639,0.00873,0.9994617011381872,0.0009331612720105409,-0.03279385869338111,0.0015056477387318523,-0.9998468343430926,0.017436768019983864,-0.032772564483846564,-0.017476757826791,-0.9993100229423378
1.267,0.015689736232161522,Empty,0.41634,0.05705,0.45531,0.00504,-0.03693,0.02709,0.99973,0.00277,-0.01843,0.01359,0.9993053237021128,0.005045108500044859,-0.03692447563390709,0.0060470064828167525,-0.9996151820608173,0.027072523083661607,-0.036773682616961186,-0.027276998987084227,-0.9989512808906376
